0.24506,-0.028198,0.036131,-0.49932,0.19733,-0.31939,-0.3509,0.08769,0.22829,0.17726,0.058365,0.24252,-0.4832,0.1562,0.32185,-0.27756,507.02,408.21,248.71,373.24,1074.1,178.76,241.62,195.22,384.45,207.69,155.38,219.3,726,258.11,183.42,303.33,0.44241,-0.12381,-0.20152,0.29718,0.40593,-0.02384,-0.21169,-0.010852,-0.28923,-0.45381,-0.31969,-0.28155,-0.39718,-0.3394,-0.22531,0.13411,-0.12349,0.11867,0.49523,0.14488,-0.10184,-0.12393,-0.28554,-0.44443,-0.35685,-0.27639,-0.39564,-0.37838,-0.27576,0.46724,-0.12613,0.169,0.3766,0.43417,-0.33395,-0.32301,-0.22202,-0.19207,-0.29336,-0.28008,-0.22139,-0.13508,-0.14267,-0.11642,0.014126,0.579,-0.32433,-0.36828,-0.13579,0.05306,-0.30978,-0.22567,0.03748,0.14628,0.25822,-0.072097,-0.1963,-0.084914,-0.2788,-0.39252,-0.33885,-0.23058,-0.37514,-0.32311,-0.251,0.46097,0.051969,-0.17497,-0.361,-0.5635,-0.45345,-0.27002,-0.46347,-0.46224,-0.33391,0.37666,-0.28934,-0.25377,-0.28217,-0.2371,-0.20451,-0.24504,-0.29691,-0.19281,-0.40962,-0.43625,-0.15158,0.02803,-0.38282,-0.13904,0.056101,0.13857,0.61271,-0.0035373,-0.20674,0.38913,0.032547,-0.19952,-0.23561,0.41899,-0.095562,0.65343,0.38404,-0.098072,-0.24232,0.50948,0.19489,0.71597,0.45542,0.19535,-0.1904,0.23163,0.78931,0.69141,0.38003,-0.16541,-0.29547,0.3492,0.030454,0.69881
0.29051,-0.05271,-0.041928,0.22273,-0.25068,-0.24092,0.47912,-0.11422,0.24269,0.15219,0.015373,0.30885,0.38501,0.24448,0.35958,-0.18418,661.48,524.66,267.98,428.65,1358.9,231.89,320.61,349.61,491.19,265.6,187.92,304.17,1023.5,309.4,311.17,440.89,0.50822,-0.10909,-0.25801,0.30685,0.38057,-0.081914,-0.24249,-0.018063,-0.29102,-0.4362,-0.28212,-0.28829,-0.4156,-0.27396,-0.17829,0.15504,-0.13325,0.1399,0.48346,0.11841,-0.11059,-0.1276,-0.29209,-0.46855,-0.36945,-0.26675,-0.43259,-0.33266,-0.2734,0.51685,-0.15521,0.26384,0.52996,0.47236,-0.34875,-0.34596,-0.29584,-0.22119,-0.28081,-0.3325,-0.25469,-0.17135,-0.23352,-0.046106,0.22943,0.60354,-0.35394,-0.35361,-0.13122,0.044657,-0.2775,-0.19598,-0.021305,0.10147,0.2448,-0.065429,-0.21394,-0.092445,-0.2721,-0.37967,-0.28068,-0.22583,-0.38144,-0.24006,-0.20116,0.54544,0.12935,-0.1959,-0.3599,-0.62329,-0.51296,-0.20011,-0.51801,-0.49351,-0.411,0.54925,-0.30482,-0.30558,-0.41085,-0.39183,-0.13939,-0.31957,-0.38418,-0.33508,-0.39677,-0.40055,-0.21647,-0.091794,-0.28651,-0.17612,-0.099034,-0.0039662,0.66718,0.027263,-0.21654,0.4215,0.065115,-0.19132,-0.25394,0.39593,-0.11698,0.66189,0.39207,-0.10309,-0.24573,0.58135,0.1451,0.74408,0.50075,0.33525,-0.26356,0.29788,0.76875,0.78287,0.3684,-0.26213,-0.38809,0.35555,0.11213,0.70682
0.15594,0.096769,0.039393,0.15272,-0.33065,-0.22343,-0.48684,-0.091039,0.23675,0.057861,0.032452,0.014802,0.28663,0.014564,0.10499,-0.29862,638.99,459.23,290.46,456.32,1375.2,230.1,327.52,302.62,458.33,274.71,184.07,275.25,1259.9,328.64,244.72,414.93,0.47267,-0.097656,-0.18394,0.29091,0.40279,0.011165,-0.15829,-0.03606,-0.3313,-0.45653,-0.26553,-0.32531,-0.42799,-0.28486,-0.16073,0.15537,-0.10988,0.13325,0.47939,0.17192,-0.062323,-0.13891,-0.30056,-0.44454,-0.3298,-0.29968,-0.41283,-0.34419,-0.23442,0.509,-0.12522,0.23837,0.41812,0.48451,-0.37664,-0.35429,-0.25172,-0.18826,-0.32557,-0.31983,-0.21026,-0.11719,-0.16821,-0.059643,0.050166,0.63661,-0.37034,-0.4047,-0.15224,0.059197,-0.33245,-0.24252,0.057916,0.1717,0.26897,0.001449,-0.15659,-0.10286,-0.29273,-0.40927,-0.30476,-0.24397,-0.39335,-0.30969,-0.22062,0.55012,0.13958,-0.20187,-0.38852,-0.6008,-0.44932,-0.29999,-0.52484,-0.47554,-0.32867,0.39819,-0.28906,-0.27895,-0.34135,-0.3047,-0.23932,-0.32182,-0.3598,-0.25149,-0.43572,-0.48672,-0.2286,0.0021834,-0.41428,-0.22564,0.0029514,0.095636,0.64016,0.038725,-0.20379,0.4263,0.091418,-0.1989,-0.25024,0.44494,-0.12472,0.70006,0.44941,-0.11589,-0.28413,0.50208,0.22228,0.73366,0.46887,0.21896,-0.24078,0.22321,0.78808,0.72443,0.45049,-0.21123,-0.36976,0.3363,0.010445,0.73459
0.26267,-0.044902,0.13972,0.34694,0.35832,-0.23681,-0.21665,0.03483,0.19771,0.24936,0.088399,0.16102,0.49153,0.031205,0.25927,-0.34862,605.51,542.7,257.32,358.75,1040.9,184.35,180.42,181.44,422.19,213.45,169.89,218.62,490.95,237.3,170.45,270.73,0.45461,-0.14726,-0.22516,0.31483,0.41055,-0.054814,-0.239,-0.0611,-0.3219,-0.46649,-0.3677,-0.29684,-0.41552,-0.39073,-0.28024,0.10312,-0.15792,0.13251,0.50106,0.10622,-0.16477,-0.1383,-0.29093,-0.46105,-0.41502,-0.28904,-0.4155,-0.44359,-0.33716,0.4801,-0.14736,0.16244,0.50756,0.41988,-0.32466,-0.30056,-0.21991,-0.21625,-0.28226,-0.27838,-0.25345,-0.16549,-0.18992,-0.10985,0.14271,0.56972,-0.29671,-0.31392,-0.1326,0.017863,-0.26186,-0.19616,-0.0013211,0.10925,0.27548,-0.065509,-0.18704,-0.10927,-0.29982,-0.39104,-0.33709,-0.27136,-0.37421,-0.34359,-0.26572,0.47228,0.048514,-0.2165,-0.41191,-0.57839,-0.4653,-0.33692,-0.49563,-0.47701,-0.33245,0.48772,-0.31194,-0.33254,-0.32557,-0.26452,-0.27444,-0.28346,-0.27863,-0.16549,-0.36287,-0.39551,-0.17377,-0.0023263,-0.32832,-0.12937,0.041026,0.11831,0.60663,0.023555,-0.16568,0.37111,0.040121,-0.1512,-0.19222,0.46145,-0.01684,0.64853,0.3919,-0.0095141,-0.16234,0.54537,0.2675,0.7316,0.49423,0.21559,-0.067947,0.3044,0.7851,0.67659,0.41677,-0.026496,-0.17074,0.44304,0.094237,0.66593
0.2567,0.037253,0.0029028,0.19707,0.3334,-0.20117,-0.40958,0.010535,0.28735,0.22771,0.065451,0.16771,-0.44274,0.16854,0.26765,-0.21614,1607,1249,631.04,716.26,1273.1,376.76,283.85,375.6,894.68,471.23,376.56,483.23,442.64,494.43,379.44,607.51,0.47917,-0.23283,-0.33015,0.56008,0.48143,-0.10576,-0.33606,0.048606,-0.32631,-0.55973,-0.45975,-0.36407,-0.47779,-0.51168,-0.3468,0.085336,-0.23156,0.24164,0.55487,0.097558,-0.2503,-0.047441,-0.24881,-0.5269,-0.49964,-0.36558,-0.47886,-0.54598,-0.40053,0.55354,-0.20607,0.095438,0.5475,0.38846,-0.37104,-0.25954,-0.10408,-0.16222,-0.33006,-0.27983,-0.27832,-0.15781,-0.26302,-0.20471,0.23463,0.59678,-0.38629,-0.32317,-0.025175,0.15065,-0.30356,-0.17521,0.015747,0.1858,0.51752,-0.011295,-0.22415,-0.039842,-0.35607,-0.52154,-0.39207,-0.35076,-0.43712,-0.42559,-0.27873,0.46351,-0.021769,-0.17457,-0.42323,-0.6712,-0.54824,-0.40721,-0.54818,-0.58007,-0.39091,0.5777,-0.40282,-0.39052,-0.35399,-0.26343,-0.31033,-0.29783,-0.29134,-0.15691,-0.44465,-0.3913,-0.11794,0.07601,-0.25882,-0.088411,0.083599,0.17167,0.63953,0.0046358,-0.24213,0.4456,0.063274,-0.18359,-0.25828,0.49548,-0.050549,0.76656,0.46489,0.059434,-0.20262,0.52699,0.43748,0.75761,0.57369,0.21207,-0.013263,0.27051,0.76444,0.79288,0.6347,0.22362,-0.12831,0.59838,0.040174,0.61748
0.20978,-0.020954,-0.034104,0.24239,-0.41444,-0.15233,-0.45629,0.052218,0.38232,0.17469,0.029792,0.1217,0.43894,0.094288,0.20816,-0.29429,1766.5,1260.1,1031.3,1457.4,1306.3,449.76,334.13,617.72,1091.4,576.89,498.51,627.27,682.3,799.02,477.65,839.97,0.48781,-0.30834,-0.3719,0.61145,0.52944,-0.057345,-0.33571,0.11597,-0.26961,-0.55251,-0.39879,-0.23166,-0.36759,-0.4498,-0.27798,0.058837,-0.20079,0.25529,0.5481,0.135,-0.19582,-0.02826,-0.22322,-0.50003,-0.43866,-0.29426,-0.41262,-0.52437,-0.33174,0.70321,-0.26633,-0.049974,0.42691,0.4831,-0.45732,-0.32149,-0.056054,-0.07505,-0.46176,-0.36568,-0.31103,-0.064446,-0.29629,-0.28363,0.16992,0.64477,-0.44208,-0.38186,-0.048295,0.16101,-0.47018,-0.35645,-0.13528,0.20995,0.58396,0.034782,-0.23271,0.035673,-0.30653,-0.54126,-0.35654,-0.22208,-0.35302,-0.39773,-0.22893,0.49533,-0.061621,-0.07257,-0.35038,-0.66906,-0.51354,-0.24878,-0.43261,-0.54889,-0.34428,0.55815,-0.37535,-0.41253,-0.40875,-0.26993,-0.30363,-0.3239,-0.33131,-0.13999,-0.50277,-0.46367,-0.14393,0.061296,-0.42135,-0.26556,-0.048965,0.16423,0.6643,-0.046466,-0.28778,0.53007,0.15631,-0.15837,-0.29137,0.45698,-0.15467,0.79315,0.53553,0.093441,-0.29666,0.44216,0.36398,0.71093,0.62494,0.11856,-0.19519,0.051404,0.65136,0.82202,0.70558,0.24074,-0.30992,0.62086,-0.1909,0.4565
-0.30172,0.073826,-0.37794,-0.39665,0.34547,-0.41666,-0.10395,0.014193,-0.48899,-0.48895,-0.12351,-0.013601,0.21455,0.27506,0.33138,-0.075937,402.45,471.67,183.33,247.12,1080.3,141.52,171.53,135.53,312.04,167.86,130.38,156.25,178.86,197.44,144.21,171.38,0.38848,-0.12595,-0.20838,0.21872,0.37591,-0.070192,-0.24828,-0.038924,-0.278,-0.43924,-0.35938,-0.30159,-0.36925,-0.36554,-0.29359,0.07027,-0.20731,0.20459,0.50569,0.023001,-0.25244,-0.13281,-0.26243,-0.48049,-0.44433,-0.34468,-0.40809,-0.40542,-0.39668,0.45776,-0.20388,0.1577,0.4399,0.42123,-0.30054,-0.27538,-0.20521,-0.2041,-0.2616,-0.22564,-0.2333,-0.17036,-0.23028,-0.1269,0.11964,0.55156,-0.26255,-0.27335,-0.10169,0.041053,-0.18875,-0.14581,0.0078383,0.09897,0.16009,-0.10647,-0.31605,-0.11284,-0.28464,-0.38393,-0.36229,-0.34604,-0.35376,-0.30223,-0.31874,0.34836,-0.0048712,-0.19466,-0.35566,-0.54117,-0.45194,-0.34609,-0.43703,-0.42862,-0.3389,0.42651,-0.26791,-0.2999,-0.25726,-0.23302,-0.22999,-0.16378,-0.32414,-0.14128,-0.30963,-0.28351,-0.06554,-0.0032523,-0.15172,-0.0065082,-0.011653,0.11757,0.62047,-0.0015208,-0.14252,0.3711,-0.018598,-0.14058,-0.15281,0.41137,0.0058924,0.6327,0.29997,0.0031764,-0.1003,0.55601,0.32959,0.69927,0.46293,0.2602,0.080792,0.29236,0.74354,0.68298,0.39817,0.10605,0.044111,0.37359,0.13553,0.60811
-0.32908,-0.233,-0.435,-0.42984,-0.35323,-0.30615,-0.32571,-0.088094,-0.33498,-0.3461,-0.14221,-0.085984,0.1451,0.3227,0.36449,-0.064734,405.73,407.58,186.21,274.02,1302.1,147.79,166.76,152.51,300.01,173.59,136.24,171.64,280.86,211.12,155.53,211.04,0.39326,-0.12176,-0.21656,0.18668,0.39414,-0.046458,-0.24999,0.0055834,-0.24434,-0.42941,-0.35326,-0.22502,-0.36159,-0.37549,-0.28166,0.081429,-0.18732,0.21999,0.47419,0.043049,-0.22231,-0.11071,-0.25121,-0.47059,-0.43067,-0.27286,-0.40894,-0.41723,-0.37256,0.47666,-0.21053,0.15034,0.4647,0.41831,-0.29681,-0.27108,-0.20137,-0.18628,-0.25744,-0.23351,-0.22395,-0.13845,-0.23357,-0.12222,0.12856,0.56855,-0.27959,-0.28595,-0.10817,0.056857,-0.23383,-0.16501,0.011299,0.12151,0.12987,-0.17525,-0.2965,-0.10744,-0.27212,-0.37424,-0.36812,-0.26821,-0.36674,-0.30956,-0.32543,0.40474,0.0077649,-0.1463,-0.32355,-0.5365,-0.44919,-0.24605,-0.42555,-0.44801,-0.32999,0.44576,-0.26086,-0.30143,-0.2528,-0.21715,-0.1945,-0.16646,-0.28932,-0.12524,-0.34119,-0.32977,-0.090173,0.029685,-0.26318,-0.033582,0.046709,0.14914,0.59701,-0.012351,-0.16842,0.36425,-0.0096498,-0.17232,-0.18548,0.40723,-0.025014,0.57369,0.3103,-0.0012249,-0.13274,0.54317,0.22394,0.70307,0.46156,0.24063,-0.040179,0.28393,0.74861,0.67106,0.34128,-0.018508,-0.10787,0.3806,0.12003,0.61492
-0.32663,-0.24895,-0.37394,-0.28623,0.084708,-0.24803,-0.099939,0.0050049,-0.30474,0.39325,-0.043776,-0.11172,0.19377,0.34183,0.23871,0.053223,461.93,510.29,208.35,291.98,1659.3,157.67,208.9,164.91,331.21,184.85,148.83,180.56,244.02,215.39,150.03,206.77,0.40711,-0.13309,-0.21012,0.14853,0.39188,-0.051011,-0.23167,-0.030873,-0.27292,-0.43032,-0.34413,-0.26995,-0.37404,-0.37584,-0.26763,0.072338,-0.1986,0.166,0.48363,0.039623,-0.21187,-0.11474,-0.27093,-0.47886,-0.4379,-0.31974,-0.42098,-0.4484,-0.37984,0.4764,-0.20616,0.1712,0.43398,0.41768,-0.29685,-0.26092,-0.20491,-0.20702,-0.24082,-0.2266,-0.23252,-0.17347,-0.2263,-0.10527,0.11135,0.5806,-0.26342,-0.25808,-0.10733,0.022338,-0.19671,-0.14619,0.0038915,0.07941,0.077377,-0.177,-0.31886,-0.1414,-0.30603,-0.37193,-0.36551,-0.32789,-0.36505,-0.31108,-0.31396,0.37217,0.039484,-0.18445,-0.34989,-0.53922,-0.44069,-0.29533,-0.43288,-0.44246,-0.31667,0.34767,-0.24044,-0.26262,-0.23819,-0.20611,-0.19498,-0.16283,-0.29752,-0.11565,-0.30488,-0.27684,-0.087937,0.004514,-0.19567,-0.027032,0.066742,0.10041,0.61128,0.015134,-0.12315,0.3727,0.0052786,-0.12751,-0.13652,0.43211,0.031686,0.63411,0.33523,0.023942,-0.08278,0.58171,0.30547,0.72185,0.4977,0.26297,0.052147,0.33423,0.75586,0.67288,0.39957,0.090451,-0.010186,0.44143,0.15398,0.627
-0.38886,-0.10705,0.45356,-0.40034,0.0095593,-0.39054,0.4345,-0.073209,-0.35219,-0.35501,0.0063228,-0.072871,0.13052,0.24008,0.29367,-0.19812,453.14,506.75,198.4,274.69,1416.5,154.28,180.8,153.58,329,192.3,143.43,174.07,259.15,214.96,154.3,197.49,0.393,-0.13796,-0.22416,0.17708,0.38514,-0.05775,-0.24802,-0.015017,-0.26384,-0.4404,-0.35159,-0.2642,-0.36939,-0.36394,-0.28005,0.058851,-0.21518,0.2055,0.4723,0.034976,-0.25038,-0.1028,-0.25457,-0.47596,-0.44876,-0.30799,-0.41848,-0.43057,-0.39552,0.46732,-0.23368,0.16972,0.46642,0.43249,-0.29904,-0.25395,-0.1906,-0.18852,-0.23685,-0.20143,-0.19993,-0.1479,-0.24032,-0.12492,0.11275,0.57776,-0.26961,-0.25186,-0.085958,0.056751,-0.19349,-0.12691,0.041121,0.1182,0.10349,-0.14205,-0.30947,-0.11828,-0.28504,-0.35717,-0.36141,-0.31707,-0.36754,-0.33634,-0.30856,0.38669,0.020473,-0.17656,-0.3368,-0.54148,-0.43885,-0.28943,-0.42997,-0.42344,-0.31894,0.41286,-0.26092,-0.30428,-0.25203,-0.21138,-0.20729,-0.16774,-0.30362,-0.11813,-0.31464,-0.2851,-0.084079,0.01678,-0.1923,-0.020801,0.058307,0.13124,0.57859,-0.015548,-0.14851,0.35015,-0.015117,-0.15185,-0.16116,0.38822,0.0022302,0.58706,0.29675,0.03082,-0.11384,0.56822,0.27222,0.71255,0.47563,0.25398,0.025218,0.3112,0.74167,0.68349,0.37333,0.05743,-0.036946,0.40097,0.13823,0.61502
