12716,91870,71186,2.0874e+05,96641,1.5912e+05,30746,62780,97823,34554,4.2575e+05,1.1179e+05,1.0238e+05,3.3198e+05,1.765e+05,0.53705,0.7588,0.46314,0.48317,0.144,0.39773,0.78655,0.48795,0.50135,0.17896,0.34257,0.7436,0.41449,0.34222,0.48518,0.41578,0.72484,0.47196,0.74039,0.46719,0.89864,0.85401,0.77315,0.86491,0.22804,0.89203,0.62795,0.74532,0.61319,0.32007,0.45753,0.83324,0.50708,0.4124,-0.001037,0.35689,0.82319,0.40034,0.59441,0.83132,0.62389,0.49629,0.5203,0.41248,0.33972,-0.0068162,0.39231,0.49449,0.38291,0.77143,0.75187,0.73044,0.47063,0.70859,0.67789,0.47121,0.73452,0.31961,0.75446,0.82035,0.56764,0.26159,0.45384,0.44192,0.35072,0.53201,0.029805,0.53543,0.69517,0.43484,0.75774,0.71152,0.63471,0.73527,0.18845,0.77749,0.68466,0.46421,0.44947,0.12132,0.25295,0.85062,0.38961,0.38355,0.86912,0.76804,0.93877,0.22506,0.90943,0.65534,0.80646,0.84846,0.21757,0.86468,0.53808,0.81323,-0.20789,0.86364,0.36542,0.030782,0.92058,0.67696,0.14788,0.22812,0.67316
15636,72364,51436,7.2141e+05,5.1573e+05,6.4554e+05,2.4339e+05,30806,4.5427e+05,17027,20324,7.9923e+05,90688,1.8678e+06,2.7072e+05,0.7272,0.75015,-0.16447,0.63624,-0.0090702,-0.31972,0.2135,0.83113,0.2513,0.32619,0.76794,0.73435,0.55083,0.63744,0.7985,0.24563,0.78254,0.16258,0.10259,0.47178,0.86558,0.57943,0.15384,0.75065,0.62784,0.16589,0.50156,0.021419,0.73119,0.054526,-0.14344,0.26091,0.86494,0.44456,0.1906,0.85407,0.63925,0.36871,0.68681,0.37972,0.73464,0.8014,0.67467,-0.027697,0.75256,0.19778,-0.15227,-0.026434,-0.48576,-0.2028,0.46641,0.17907,0.38627,0.79112,0.63339,0.41908,0.79224,0.54974,0.21094,0.48731,0.64143,0.532,0.020542,0.70412,0.66697,-0.066627,0.13736,-0.1473,-0.0031258,0.63122,-0.1674,0.63165,0.064979,-0.30518,-0.1381,-0.64842,-0.35771,0.279,0.72498,0.22754,0.011122,0.33505,-0.29809,-0.021757,0.41174,0.20844,0.91518,0.7195,0.3898,0.64497,0.43705,0.28076,0.39495,-0.13484,0.23478,0.1836,0.36625,0.35099,0.26904,0.60213,0.48071,0.70463,0.66608,0.74103,0.79681
7879.1,1.0608e+05,49430,6.4139e+05,2.0275e+05,50984,4.3152e+05,72644,87485,30482,69756,56968,1.092e+05,4.5147e+05,2.4911e+05,0.81605,0.74525,0.78733,0.79132,0.63992,-0.5295,0.78556,0.77235,0.7097,0.70452,0.56156,0.7636,0.68718,0.68423,0.84235,0.89927,0.91699,0.73302,-0.64584,0.905,0.92375,0.87139,0.85402,0.69729,0.88387,0.84456,0.81974,0.81475,0.84518,0.59905,-0.64249,0.83284,0.86706,0.83443,0.78176,0.69699,0.82495,0.76425,0.79471,0.98051,0.76519,-0.49771,0.85801,0.88814,0.77494,0.79935,0.71591,0.85225,0.78367,0.78912,0.80246,-0.54737,0.88451,0.9128,0.83838,0.85345,0.72435,0.88654,0.83171,0.82552,-0.44766,0.75766,0.68858,0.71254,0.77118,0.38827,0.7378,0.64212,0.59147,-0.73874,-0.68869,-0.73456,-0.69862,-0.39469,-0.72344,-0.6828,-0.62016,0.89558,0.91135,0.91811,0.54759,0.92913,0.82453,0.77894,0.90093,0.85381,0.79994,0.89495,0.87344,0.85924,0.93895,0.63006,0.89073,0.84686,0.81187,0.55027,0.88278,0.79361,0.7464,0.59408,0.68951,0.70463,0.88949,0.82431,0.9221
8852.9,72305,68224,1.157e+06,1.4182e+05,1.2679e+05,40323,43410,98057,20892,89199,92128,2.5161e+05,4.7893e+05,2.0527e+05,0.6368,0.72163,0.72608,0.65458,0.18117,0.16272,0.55412,0.56131,0.67051,0.3343,0.30305,0.52146,0.54674,0.4939,0.77096,0.60283,0.85393,0.10987,0.2169,0.54433,0.75618,0.56355,0.73578,0.52603,0.41926,0.69588,0.42376,0.74334,0.84938,0.27145,0.099176,0.76913,0.7556,0.72752,0.45547,0.45156,0.46063,0.76561,0.67872,0.74125,0.065453,0.078596,0.50588,0.57783,0.65939,0.39131,0.31512,0.50782,0.52162,0.42134,0.34746,0.24608,0.62492,0.82847,0.62334,0.60784,0.59086,0.39564,0.76708,0.53771,0.30571,0.25325,0.35046,0.17819,-0.24687,0.33681,-0.025055,0.42885,0.49758,-0.005854,0.26236,0.18931,0.19021,0.25768,0.39005,0.20775,0.086245,0.54153,0.75738,0.38869,0.18264,0.40152,0.63234,0.64602,0.52732,0.41361,0.8715,0.264,0.6216,0.48637,0.4609,0.16367,0.65324,0.66236,0.65597,0.20212,0.45249,0.43991,0.072791,-0.00024781,0.35344,0.23535,0.40824,0.31395,0.81637
44043,1.7115e+05,1.8032e+05,8.6422e+05,2.3149e+05,4.1032e+05,35580,1.5159e+05,3.025e+05,1.5358e+05,1.2459e+06,87386,2.9084e+05,1.0246e+06,1.5079e+05,0.77681,0.85785,0.67824,0.74383,0.59583,0.52489,0.93528,0.90394,0.62719,0.34313,0.88178,0.90109,0.76765,0.86714,0.56552,0.94762,0.95695,0.91577,0.38266,0.66389,0.92232,0.93615,0.79756,0.92058,0.91481,0.95413,0.62734,0.4691,0.54525,0.36752,0.62075,0.94387,0.75673,0.39853,0.04757,0.71864,0.77524,0.55904,0.89239,0.98672,0.97783,0.32229,0.56634,0.89198,0.98934,0.88987,0.89853,0.89083,0.96746,0.53015,0.95921,0.37996,0.64211,0.92851,0.9708,0.83926,0.93405,0.92666,0.97772,0.60393,0.29234,0.46849,0.83381,0.98123,0.91922,0.84552,0.82722,0.94491,0.45309,0.59998,0.50185,0.29618,0.048135,0.47047,0.50472,0.4339,0.66135,0.86039,0.50517,0.17274,0.82241,0.86164,0.67409,0.92543,0.86055,0.62761,0.9794,0.98656,0.94085,0.80928,0.92232,0.86801,0.85235,0.95629,0.47737,0.65271,0.61667,0.81519,0.15194,0.9754,0.94278,0.77411,0.9405,0.80828,0.66105
5286,13027,18478,8988,5775.7,19798,19589,7519.2,73119,5766.1,76553,27622,21825,60307,18520,0.31186,0.56359,-0.21917,0.2201,-0.35818,0.049241,0.12455,0.58756,0.10431,-0.5588,-0.2506,-0.066683,0.37558,-0.0067844,0.18726,0.09223,0.19428,-0.0052307,0.1664,0.12846,0.097456,0.18448,-0.052449,0.10054,0.10167,0.22799,0.077215,-0.35461,0.18593,-0.4048,0.078441,0.29839,0.68365,-0.030135,-0.72129,-0.38129,-0.25564,0.4992,0.033571,0.41074,0.56274,0.18677,0.28604,-0.36915,0.47184,0.72303,0.67582,0.7554,-0.030147,0.23091,0.13615,0.31519,0.12156,0.19099,0.40071,-0.028735,0.25096,0.42247,0.32308,0.002009,0.11118,0.035964,-0.50109,0.022876,0.64045,0.27801,0.318,-0.13279,0.21085,0.10792,0.13453,0.29055,-0.01514,0.28344,0.27078,0.33666,0.089114,0.16017,0.38857,0.10805,0.36076,0.2599,0.21611,0.17738,0.1708,-0.78492,-0.32568,-0.11427,0.53479,-0.058351,0.22796,0.65639,0.65391,0.17,0.023331,0.66214,0.48903,-0.48229,0.11407,0.71354,-0.15916,0.016396,0.19487,0.14953,0.37993
17061,42061,16761,1.1037e+05,28631,36911,49934,7230.9,11297,35324,4480.3,29506,51976,51269,39498,0.41743,0.29381,-0.053443,0.010308,-0.06733,0.21604,0.32403,-0.061993,0.41102,0.19265,0.28878,-0.12423,0.15933,-0.041027,-0.015362,0.14601,0.10294,0.018843,-0.01158,0.033092,0.068484,-0.042959,0.010956,-0.029073,0.15413,-0.0077585,0.0070444,0.40559,0.5515,0.41989,0.27279,0.36382,0.15485,0.38351,0.20187,0.50957,0.070545,0.48599,0.06972,0.76542,0.48238,0.0063615,0.067004,0.27121,-0.21926,0.17268,0.074016,0.28085,0.21797,0.30796,0.71185,0.20732,0.18038,0.28392,0.0048633,0.24298,0.24369,0.20064,0.34719,0.234,0.26768,0.066492,0.23507,-0.038738,0.10299,0.18131,0.10514,0.29727,0.09114,0.32429,0.15471,0.32968,0.32749,0.36597,-0.14666,0.28365,0.044388,0.16031,0.42792,0.29077,0.44163,0.11141,0.28977,0.014549,0.10531,0.40878,0.19453,0.11074,0.27178,0.15323,0.31679,0.55952,-0.1535,0.38417,-0.081418,0.35689,-0.13431,0.28575,0.14619,0.092174,0.66839,-0.11263,0.37303,-0.26092,-0.11483
20903,39325,4822.8,87526,23300,43553,19357,4365,12340,5969,4648.9,40596,12489,14845,13642,0.50609,0.54431,0.49826,0.41741,0.58914,-0.36639,0.22337,0.32777,0.22292,0.43315,0.021323,-0.020562,0.035969,0.47088,0.22067,0.25677,0.24034,0.22093,-0.15365,0.079574,0.1667,0.15138,0.20178,0.042551,0.077837,0.093981,0.14289,0.70641,0.71345,0.70127,-0.3074,0.38546,0.39026,0.34931,0.51671,0.15725,0.2816,0.28942,0.48691,0.85918,0.78907,-0.50114,0.41419,0.51022,0.4039,0.65556,0.017728,0.3541,0.38338,0.54616,0.78224,-0.37164,0.4103,0.45621,0.38028,0.60845,0.09854,0.41316,0.42339,0.43091,-0.43353,0.36929,0.51715,0.3632,0.6627,0.13936,0.16413,0.24284,0.58825,-0.14577,-0.32242,-0.19731,-0.42282,0.042464,0.010272,-0.027032,-0.43152,0.23139,0.20926,0.36093,0.15738,0.28878,0.25778,0.30751,0.77868,0.61288,0.054792,0.13004,0.16358,0.38678,0.56444,0.079527,0.25031,0.26296,0.27931,0.12935,0.21394,0.21607,0.47685,0.093736,0.086884,0.054328,0.89304,0.098892,0.13203
15156,45618,4431.1,33194,10025,7528.5,23828,4650.2,8654.7,6662,4177.9,18904,21294,23232,6386.4,0.53201,0.40363,-0.14495,0.0078486,0.18576,0.24394,0.16184,0.071706,0.05034,0.19416,0.055617,0.23852,0.23472,-8.0272e-05,0.18416,-0.0073645,0.065269,0.037456,0.06663,0.032785,0.084751,0.089271,0.11396,0.061668,0.1151,0.12268,0.00018285,-0.077237,0.24946,0.48099,0.49649,0.31539,0.22838,0.19204,0.44457,0.21044,0.5925,0.58231,0.058374,0.51931,-0.12061,-0.37583,-0.058363,-0.062854,0.056945,-0.28565,-0.018401,-0.13368,-0.117,0.12992,0.35543,-0.11097,0.092833,0.068188,0.16487,-0.024593,0.16831,0.21716,0.25698,0.060767,0.47578,0.2311,0.17086,0.16083,0.38594,0.1833,0.48176,0.45704,-0.051209,0.24181,0.19946,0.11087,0.46683,0.15252,0.50824,0.46768,-0.056647,0.10055,0.037038,0.30325,0.21826,0.37576,0.36533,0.14369,0.75422,0.41465,0.092855,0.26738,0.26901,0.032865,0.37895,0.19784,0.30212,0.29254,0.11155,0.20743,0.46081,0.45847,0.027493,0.47498,0.43502,0.038125,0.94511,0.13112,0.12074
16386,54309,3730.3,38783,19931,7680,20147,5479.1,8304.1,5507.8,3615.2,39535,8009.8,7635.2,8945.1,0.55358,0.25121,0.13589,0.11206,0.10546,-0.0033105,0.084732,0.050029,0.041274,0.096385,0.062535,0.014017,-0.039897,0.10223,0.053453,0.049963,0.0077322,0.031564,-0.040982,0.014428,0.088861,0.089524,0.10221,0.080254,-0.014168,0.0024426,0.070515,0.4279,0.45568,0.037523,-0.053301,0.23257,0.17954,0.16527,0.17134,-0.21585,0.27461,0.10809,-0.06594,0.7045,0.19473,-0.26825,0.3237,0.35229,0.25276,0.44725,-0.10823,0.3554,0.087071,0.2265,0.38181,-0.2887,0.31681,0.31459,0.25086,0.38388,-0.072089,0.32976,0.12781,0.17276,0.01154,0.15276,0.1019,0.038369,0.21531,0.31007,0.12453,0.16209,0.24244,-0.065089,-0.089364,-0.094065,-0.096719,0.026951,0.058392,0.13788,-0.14356,0.23045,0.038648,0.34557,-0.070175,0.30864,0.12499,0.15679,0.76722,0.52269,-0.17654,0.29866,0.069537,0.15549,0.47598,-0.086374,0.15917,0.020651,0.076172,0.012654,0.3927,0.18606,0.30628,-0.20438,0.18661,0.18259,0.68363,0.046382,-0.049237
