0.031011,-0.3925,-0.42146,-0.22542,-0.026773,0.06047,-0.38298,-0.21029,-0.47896,0.054635,0.19656,-0.069244,-0.15612,0.17306,0.16917,1.0227e+09,1.0244e+09,1.0263e+09,1.0236e+09,1.0228e+09,1.0234e+09,1.0242e+09,1.0258e+09,1.0257e+09,1.0259e+09,1.0269e+09,1.0263e+09,1.0228e+09,1.0243e+09,1.0283e+09,0.99999,0.99999,0.99998,0.99999,0.99999,0.99994,1,0.99999,0.99997,1,0.99997,0.99995,0.99995,0.99991,0.99998,0.99998,0.99998,0.99998,0.99993,0.99998,0.99998,0.99997,0.99999,0.99996,0.99995,0.99995,0.99989,0.99999,0.99999,0.99999,0.99995,0.99999,0.99999,0.99998,0.99999,0.99998,0.99997,0.99996,0.99988,0.99999,0.99998,0.99996,0.99998,0.99998,0.99998,0.99998,0.99999,0.99997,0.99996,0.99986,1,0.99994,0.99999,0.99999,0.99997,0.99999,0.99997,0.99995,0.99995,0.9999,0.99994,0.99999,0.99999,0.99997,0.99999,0.99996,0.99995,0.99995,0.9999,0.99992,0.99993,0.99998,0.99993,0.99999,0.99999,0.99997,0.99972,1,0.99997,0.99999,0.99996,0.99994,0.99994,0.99992,0.99997,1,0.99996,0.99995,0.99995,0.99992,0.99998,0.99999,0.99999,0.99998,0.99981,0.99996,0.99995,0.99996,0.9999,0.99999,0.99998,0.99979,0.99999,0.99975,0.99976
0.027144,0.36198,0.41707,0.12562,0.31607,-0.38633,-0.18673,-0.29272,-0.19211,-0.049858,-0.072267,0.12879,-0.16455,0.30234,-0.29543,1.0722e+09,1.0743e+09,1.0758e+09,1.0776e+09,1.0732e+09,1.0741e+09,1.0743e+09,1.0752e+09,1.0754e+09,1.0757e+09,1.0767e+09,1.0771e+09,1.0731e+09,1.0749e+09,1.0781e+09,0.9999,0.99997,0.99796,0.99966,0.99957,0.99978,0.99999,0.99994,0.99986,0.99997,0.99947,0.99965,0.99953,0.99991,0.99991,0.99867,0.99989,0.99983,0.99992,0.9999,0.99997,0.99996,0.99996,0.99978,0.99987,0.99976,0.99971,0.99802,0.99967,0.99959,0.99977,0.99996,0.99994,0.99987,0.99997,0.99952,0.99972,0.99962,0.99983,0.99926,0.99926,0.99887,0.99801,0.99848,0.99872,0.9983,0.99933,0.99897,0.9989,0.9975,0.99996,0.99991,0.99967,0.99983,0.99988,0.99978,0.99991,0.99988,0.99977,0.9994,0.9999,0.99959,0.99976,0.99983,0.99971,0.99985,0.99984,0.99974,0.9993,0.99978,0.99988,0.99992,0.99987,0.99979,0.99984,0.99973,0.99956,0.99995,0.99986,0.99997,0.9995,0.99966,0.99954,0.9999,0.99997,0.99998,0.99973,0.99984,0.99976,0.99977,0.99994,0.99982,0.99989,0.99984,0.99963,0.99964,0.99979,0.99969,0.99982,0.99989,0.99983,0.99914,0.99994,0.9993,0.9991
-0.43554,-0.28464,0.40131,-0.36556,-0.25899,-0.3258,-0.43655,0.27452,0.063405,-0.35121,0.07559,0.23915,0.13964,0.28771,-0.089917,8.8688e+08,8.8846e+08,8.9012e+08,8.8856e+08,8.8717e+08,8.8782e+08,8.8826e+08,8.8946e+08,8.8957e+08,8.896e+08,8.9058e+08,8.9021e+08,8.8723e+08,8.8886e+08,8.916e+08,0.99999,0.99995,0.99966,0.99996,0.99987,0.99989,0.99999,0.99999,0.99998,0.99998,0.99997,0.99991,0.99981,0.99995,0.99992,0.99967,0.99996,0.99987,0.99989,0.99997,0.99998,0.99997,0.99997,0.99996,0.9999,0.9998,0.99995,0.9996,0.99988,0.99972,0.99973,0.99996,0.99994,0.99996,0.99988,0.99995,0.99991,0.99985,0.99987,0.99977,0.99972,0.99964,0.99966,0.99969,0.99966,0.99965,0.99965,0.99966,0.99949,0.9996,0.99996,0.99993,0.99994,0.99995,0.99994,0.99996,0.99993,0.99986,0.99973,0.99992,0.99996,0.99985,0.99986,0.99982,0.9999,0.99983,0.99972,0.99956,0.99984,0.99986,0.99987,0.99984,0.99992,0.99984,0.99972,0.99956,0.99988,0.99999,0.99998,0.99996,0.99997,0.99992,0.99982,0.99994,0.99999,0.99997,0.99997,0.99993,0.99984,0.99995,0.99996,0.99997,0.99993,0.99986,0.99994,0.99994,0.99988,0.99977,0.99994,0.99988,0.99979,0.99993,0.99994,0.99983,0.99969
-0.32475,-0.49552,0.013114,0.38612,-0.24215,0.06777,0.01875,-0.085674,-0.2887,-0.29839,-0.10346,0.21775,-0.25335,-0.046443,-0.19468,8.483e+08,8.4975e+08,8.5122e+08,8.495e+08,8.4859e+08,8.4924e+08,8.4988e+08,8.5082e+08,8.5079e+08,8.5095e+08,8.5189e+08,8.5134e+08,8.4851e+08,8.4969e+08,8.5285e+08,0.99998,0.99999,0.99993,0.99998,0.99994,0.99991,0.99999,0.99999,0.99999,0.99998,0.99988,0.99984,0.99987,0.99998,0.99998,0.9999,0.99996,0.99991,0.99987,0.99998,0.99998,0.99997,0.99997,0.99989,0.99984,0.99987,0.99997,0.99993,0.99997,0.99993,0.9999,0.99999,0.99999,0.99998,0.99997,0.9999,0.99985,0.99987,0.99998,0.99997,0.99998,0.99996,0.9999,0.99993,0.99994,0.99989,0.99979,0.99977,0.99978,0.99991,0.99998,0.99994,0.99996,0.99998,0.99998,0.99995,0.99986,0.99982,0.99983,0.99996,0.99996,0.99991,0.99993,0.99995,0.9999,0.99979,0.99976,0.99977,0.99991,0.99987,0.9999,0.99993,0.99985,0.99969,0.99972,0.99973,0.99988,0.99999,0.99998,0.99997,0.99991,0.99985,0.99988,0.99998,0.99999,0.99998,0.9999,0.99986,0.99988,0.99998,0.99997,0.99987,0.99985,0.99987,0.99998,0.99989,0.99984,0.99987,0.99997,0.99989,0.99989,0.99988,0.99997,0.99981,0.99983
0.25342,-0.25634,0.24838,0.23243,0.14068,-0.004695,-0.23046,-0.24938,0.086821,0.43954,-0.16651,0.032284,0.26775,0.47459,-0.002671,1.0629e+09,1.0636e+09,1.0667e+09,1.0639e+09,1.064e+09,1.064e+09,1.0636e+09,1.0667e+09,1.0677e+09,1.0658e+09,1.0665e+09,1.0666e+09,1.0624e+09,1.0673e+09,1.0686e+09,0.99997,0.99996,0.99967,0.99966,0.99965,0.99979,0.99997,0.99995,0.99991,0.99998,0.99995,0.99975,0.99957,0.99995,0.99993,0.99971,0.99967,0.99968,0.99982,0.99991,0.99991,0.99988,0.99997,0.99994,0.99977,0.99956,0.99992,0.99976,0.99976,0.99974,0.99985,0.99995,0.99996,0.99992,0.99995,0.99996,0.99977,0.99963,0.99994,0.99994,0.99991,0.9999,0.99961,0.99975,0.99977,0.99971,0.99977,0.99958,0.99962,0.99964,0.99991,0.99988,0.99962,0.99977,0.99979,0.99968,0.99975,0.99955,0.99968,0.99965,0.99994,0.9996,0.99973,0.99975,0.99968,0.99975,0.99952,0.99957,0.99964,0.99973,0.99982,0.99982,0.99981,0.99985,0.99966,0.99956,0.99979,0.99994,0.99989,0.99994,0.99991,0.9997,0.99953,0.99994,0.99995,0.99993,0.99995,0.99976,0.99974,0.99991,0.99991,0.99994,0.99972,0.99977,0.99984,0.99993,0.99973,0.99954,0.99995,0.99979,0.99969,0.99989,0.99967,0.99971,0.99944
-0.4398,-0.0087523,-0.22523,0.20728,-0.30571,-0.16231,0.24965,0.39366,0.49473,0.43525,0.24113,0.34362,-0.3239,-0.095378,-0.10884,5.4114e+08,5.2245e+08,5.3824e+08,5.0506e+08,5.2564e+08,5.146e+08,5.1227e+08,4.6035e+08,4.5931e+08,4.567e+08,4.5806e+08,4.5854e+08,4.5577e+08,4.567e+08,4.6097e+08,0.92318,0.92965,0.92678,0.91328,0.92179,0.92778,0.9184,0.91867,0.91843,0.91894,0.91857,0.91894,0.91804,0.91848,0.98588,0.98261,0.96451,0.97732,0.98658,0.93526,0.93601,0.93603,0.93642,0.93626,0.93656,0.9361,0.93543,0.98364,0.97108,0.97914,0.98904,0.92327,0.92376,0.9236,0.92401,0.92376,0.92396,0.92322,0.92345,0.986,0.98358,0.9904,0.94923,0.95034,0.95069,0.9508,0.95087,0.95075,0.9511,0.94951,0.98356,0.97993,0.93014,0.93113,0.93138,0.93152,0.93151,0.93131,0.93161,0.93039,0.99144,0.93895,0.93986,0.94001,0.94029,0.94017,0.94019,0.9401,0.93922,0.94254,0.94343,0.9436,0.94391,0.94378,0.9439,0.94367,0.94289,0.99976,0.99943,0.99952,0.99941,0.9987,0.99851,0.99967,0.99973,0.99982,0.9998,0.99913,0.99923,0.99973,0.99975,0.99986,0.99911,0.9994,0.99937,0.99986,0.99939,0.99921,0.99971,0.99932,0.99944,0.99948,0.99935,0.99884,0.99846
0.028251,0.41323,-0.44588,-0.058541,0.33774,0.16899,0.33501,-0.17368,-0.37786,-0.22994,-0.096842,0.012546,-0.37711,0.4777,0.080374,19576,34528,26251,1.3234e+05,1.7079e+05,5.3354e+05,4.1391e+05,1.4344e+05,91967,1.0084e+05,29982,45486,63964,1.3927e+05,63372,0.55988,-0.09038,0.65317,0.41319,0.46691,0.3727,0.18879,-0.02392,0.063302,0.10618,0.01364,-0.18504,-0.13098,0.5558,-0.22509,0.20496,0.031337,0.39577,0.46579,0.43103,-0.21386,-0.24744,0.18722,0.072328,-0.24305,-0.35886,0.43836,0.063819,0.43824,0.14679,0.086108,-0.14706,0.71621,0.7287,-0.26578,0.55549,0.77066,0.78111,-0.29029,0.64344,0.45031,0.28421,-0.034549,0.25477,0.35118,0.014741,0.06785,0.10421,0.17963,0.32646,0.59842,0.32484,-0.11856,0.60976,0.62838,-0.016585,0.39382,0.46803,0.53904,0.065923,0.59879,0.29369,0.31051,0.24585,0.18682,0.44861,0.23346,0.15034,0.33615,0.4849,0.27211,0.19002,0.17119,0.50449,0.11434,0.055715,0.32785,-0.10882,-0.20661,0.08809,0.18984,-0.17909,-0.28493,0.22004,0.87479,-0.058052,0.55882,0.76184,0.86859,-0.24752,-0.22307,0.45943,0.75392,0.89569,-0.17516,0.16588,-0.048099,-0.17668,0.14691,0.60103,0.55345,-0.050801,0.87305,-0.39369,-0.31905
0.47075,0.096229,-0.29245,-0.09856,0.13126,-0.44254,-0.3582,0.039403,0.011805,0.15172,-0.2343,0.49093,0.2996,0.42234,0.25698,20406,37254,2.3246e+05,3.6087e+05,3.6217e+05,5.4288e+05,1.3754e+05,38044,1.2325e+05,1.0041e+05,49447,1.2257e+05,2.6979e+05,3.3368e+05,62303,0.41319,0.094405,0.28963,0.3055,0.35283,0.25359,0.47173,0.23256,0.34875,0.28771,0.21946,0.25323,0.22204,0.3845,-0.077757,0.3191,0.20549,0.23828,0.29665,0.22368,0.22394,0.12485,0.26325,0.13692,0.21977,0.13141,0.14029,-0.10046,0.11363,0.002877,0.083594,-0.33207,0.16854,0.15045,0.067042,0.22548,0.075827,0.091072,0.045403,0.82109,0.69405,0.39135,0.46952,0.67506,0.61377,0.61031,0.59415,0.73368,0.6827,0.24435,0.79896,0.38813,0.47555,0.75999,0.7308,0.5852,0.74928,0.84878,0.79582,0.22414,0.55413,0.56455,0.63208,0.64425,0.47461,0.62346,0.76488,0.64217,0.25696,0.29046,0.39007,0.39119,0.32525,0.38115,0.45468,0.40096,0.24971,0.38302,0.43474,0.38899,0.45269,0.53784,0.40199,0.36669,0.8362,0.65197,0.76582,0.82598,0.87923,0.27651,0.57422,0.6962,0.76413,0.8759,0.33631,0.56454,0.59185,0.57442,0.29302,0.82088,0.80416,0.23815,0.89157,0.17664,0.16066
-0.076598,0.31577,-0.34469,-0.095505,0.062938,-0.0026673,0.26608,0.077063,-0.42949,-0.083809,0.16972,0.17459,-0.39845,-0.37263,0.13271,7960.6,21611,70634,31689,41637,5.726e+05,1.5937e+05,32367,27358,34912,25795,31493,61663,1.1055e+05,58989,0.48272,0.089149,0.24058,0.17927,0.14097,0.034481,0.15787,0.25986,0.018556,0.30532,0.14603,0.021035,-0.071507,0.25798,-0.27139,0.43032,0.28235,0.29754,0.12577,0.07524,0.10249,-0.071178,0.17038,0.219,0.052844,-0.048829,0.1917,-0.34655,-0.090326,-0.047779,0.16676,-0.04687,0.31453,0.52879,-0.076104,-0.028576,0.36302,0.36068,-0.21066,0.61064,0.56405,0.33905,0.04467,0.17169,0.063669,0.017975,0.3355,0.34178,0.19248,0.11894,0.59217,0.4291,0.0076784,0.36481,0.27498,0.027939,0.36356,0.45263,0.37107,0.049383,0.56462,-0.076039,0.34243,0.28326,-0.07012,0.40902,0.51892,0.3786,-0.084016,-0.12268,0.38906,0.47032,0.058178,0.41387,0.61556,0.56981,-0.03871,-0.069686,-0.036097,-0.0022497,0.012255,-0.047657,-0.11216,-0.12484,0.50037,0.17381,0.42723,0.43574,0.48774,0.10746,0.027062,0.4727,0.8212,0.85388,-0.41249,0.34341,-0.045692,0.01801,0.19566,0.5396,0.65648,-0.23895,0.8897,-0.38278,-0.40654
-0.15974,0.24273,0.26519,-0.42717,-0.33035,-0.14647,-0.28484,-0.28177,-0.269,-0.44859,0.17673,0.41879,-0.26187,0.46012,-0.24617,4943.5,16264,7296.7,32957,28113,4.1764e+05,2.3789e+05,85282,16109,26184,31899,26919,38627,95240,56107,0.36786,0.24837,0.11734,0.11387,0.14264,-0.031886,0.19952,0.051517,0.033145,0.19459,0.024753,0.044197,-0.041161,0.09002,0.043909,0.28735,0.23387,0.19458,0.12828,0.074548,0.038213,0.20607,0.096014,0.13033,0.208,0.13504,-0.037468,0.0068204,0.092196,0.20885,0.35173,0.021348,0.48385,0.31968,0.22677,0.36286,0.33851,0.42115,-0.43166,0.59238,0.39077,0.21202,0.17668,0.15554,0.46109,0.32491,0.27908,0.53016,0.33839,-0.088925,0.38372,0.30782,0.14456,0.27646,0.54227,0.30757,0.41569,0.61439,0.47905,-0.16769,0.38397,0.078102,0.20961,0.48061,0.23711,0.25815,0.47035,0.29882,-0.20492,-0.050911,0.51279,0.59768,0.17538,0.45947,0.63365,0.65959,-0.50784,0.016199,-0.026651,0.40101,0.17477,0.014916,-0.080974,0.17682,0.71574,0.46446,0.62834,0.6451,0.72924,-0.52372,0.30165,0.60971,0.86425,0.79847,-0.59098,0.38222,0.37575,0.25287,-0.063655,0.68508,0.77542,-0.51468,0.90393,-0.64494,-0.72647
