1191.6,947.41,471.04,546.4,4460.7,300.08,271.43,281.02,694.44,373.54,282.69,342.85,332.6,316.29,277.71,409.25,0.42538,-0.20584,-0.30172,0.14671,0.48696,-0.09615,-0.30877,0.0081272,-0.28809,-0.48389,-0.40057,-0.31483,-0.42104,-0.41508,-0.32232,0.10532,-0.23827,0.13807,0.51658,0.065338,-0.26972,-0.083371,-0.24088,-0.5044,-0.50133,-0.35043,-0.4776,-0.52989,-0.42848,0.5148,-0.26434,0.12876,0.55967,0.35068,-0.29222,-0.15747,-0.078289,-0.1981,-0.15664,-0.17237,-0.2507,-0.18239,-0.29064,-0.16849,0.19545,0.61035,-0.30112,-0.21553,0.037395,0.11766,-0.12265,-0.032133,0.065697,0.16215,0.023648,-0.22096,-0.32538,-0.17607,-0.36417,-0.40803,-0.39024,-0.4439,-0.42311,-0.37982,-0.34978,0.3817,-0.0099412,-0.15251,-0.34589,-0.54655,-0.45706,-0.31138,-0.44537,-0.46033,-0.35148,0.44977,-0.29078,-0.2334,-0.20557,-0.20845,-0.169,-0.16239,-0.18327,-0.1399,-0.3254,-0.25738,0.0080604,0.1311,-0.13336,0.086497,0.17158,0.19178,0.64209,0.029321,-0.13005,0.41333,0.033161,-0.11512,-0.14157,0.47785,0.053291,0.6911,0.38169,0.055917,-0.068563,0.58561,0.40692,0.75017,0.52134,0.29733,0.16623,0.43674,0.82389,0.77858,0.51925,0.24173,0.11673,0.58816,0.25198,0.72813
901.46,825.54,382.93,437.67,5396.8,257.86,225.67,220,624.92,330.4,235.87,294.05,278.15,285.38,232.19,338.45,0.41892,-0.17221,-0.26632,0.035515,0.46271,-0.04974,-0.25253,-0.0029598,-0.27131,-0.44755,-0.34445,-0.26196,-0.36383,-0.36419,-0.26098,0.1166,-0.22505,0.079641,0.50846,0.075821,-0.26429,-0.09411,-0.23093,-0.48629,-0.46654,-0.32727,-0.45115,-0.50547,-0.4011,0.5118,-0.29381,0.16167,0.54917,0.38504,-0.27124,-0.15655,-0.061731,-0.14064,-0.15603,-0.1323,-0.20103,-0.13551,-0.30582,-0.14082,0.21128,0.62032,-0.28467,-0.21398,0.062326,0.16789,-0.13709,-0.0073586,0.11492,0.21105,-0.076941,-0.2925,-0.37058,-0.1877,-0.34988,-0.41824,-0.42615,-0.4638,-0.4515,-0.40516,-0.3849,0.43693,0.024389,-0.13943,-0.31128,-0.50424,-0.39757,-0.26086,-0.38671,-0.40709,-0.2917,0.48884,-0.25473,-0.20945,-0.1775,-0.14714,-0.13217,-0.11836,-0.15645,-0.091874,-0.30702,-0.25082,0.033286,0.16613,-0.11136,0.12209,0.2384,0.23961,0.64323,0.027021,-0.13048,0.43873,0.036481,-0.1204,-0.14083,0.46491,0.046003,0.71525,0.37081,0.047573,-0.070261,0.58995,0.42712,0.75596,0.53491,0.30977,0.17709,0.43174,0.81585,0.76711,0.53112,0.24207,0.11787,0.58697,0.2553,0.71032
628.34,504.87,290.67,382.03,6765,259.4,364.28,331.8,387.47,290.33,323.07,265.58,1242.8,442.04,366.08,380.03,0.46411,-0.012932,-0.14372,-0.051397,0.48905,0.068031,-0.087183,0.049199,-0.28547,-0.41533,-0.20407,-0.27374,-0.34493,-0.13503,-0.065862,0.16497,-0.10565,0.048845,0.48538,0.17527,-0.03986,-0.10601,-0.31082,-0.431,-0.34423,-0.30035,-0.40406,-0.2613,-0.21096,0.56854,-0.32224,0.32586,0.48097,0.48113,-0.22226,-0.19224,-0.11662,-0.14237,-0.20449,-0.20834,-0.15122,-0.065098,-0.33268,0.055587,0.20819,0.6325,-0.21696,-0.17532,-0.027485,0.073798,-0.16286,-0.093747,0.016504,0.10941,-0.13844,-0.20134,-0.29126,-0.23637,-0.38513,-0.38503,-0.45864,-0.29101,-0.42718,-0.34534,-0.35705,0.49313,0.22166,-0.11356,-0.34383,-0.48813,-0.32092,-0.25809,-0.40858,-0.26653,-0.15105,0.46986,-0.21133,-0.2325,-0.26641,-0.24442,-0.20849,-0.22943,-0.23647,-0.17482,-0.27593,-0.27783,-0.16344,-0.044415,-0.22984,-0.097545,-0.041693,0.020221,0.59402,0.1362,-0.026623,0.21485,0.091784,-0.036103,-0.065709,0.60713,0.11421,0.51158,0.47492,-0.0093145,-0.10467,0.48967,0.27672,0.6632,0.25876,0.12243,0.019933,0.38921,0.71198,0.67691,0.369,-0.14169,-0.096973,0.38912,0.080976,0.66226
482.82,492.12,240.12,298.35,7253.8,192.56,235.67,182.11,368.73,213.95,189.1,205.71,481.71,267.8,208.17,245.32,0.38956,-0.021867,-0.086155,-0.14945,0.44702,0.022195,-0.095295,-0.006667,-0.20154,-0.31028,-0.17799,-0.13828,-0.23409,-0.18502,-0.11328,0.079877,-0.14162,0.0113,0.43309,0.061243,-0.14558,-0.12103,-0.24115,-0.37713,-0.33274,-0.235,-0.34207,-0.30879,-0.27894,0.54667,-0.38452,0.26471,0.45012,0.47685,-0.1987,-0.1322,-0.054677,-0.023949,-0.079512,-0.064519,-0.071845,0.016906,-0.38279,0.041091,0.17474,0.60203,-0.16676,-0.1422,0.0070917,0.1643,-0.068275,-0.017305,0.11814,0.229,-0.26891,-0.29272,-0.41222,-0.26608,-0.41666,-0.43988,-0.5314,-0.3813,-0.48887,-0.48059,-0.47429,0.40421,0.16987,-0.10492,-0.20934,-0.33261,-0.20481,-0.1125,-0.23099,-0.2034,-0.12222,0.42746,-0.17819,-0.14343,-0.1166,-0.057512,-0.097977,-0.072634,-0.12043,-0.040607,-0.21099,-0.18171,-0.0059991,0.14108,-0.08521,0.05962,0.15415,0.23272,0.63559,0.12337,-0.0060476,0.32633,0.1123,-0.0025456,-0.040169,0.52455,0.15617,0.53546,0.41719,0.13399,0.033465,0.57484,0.2306,0.71595,0.46723,0.27814,0.082946,0.45149,0.76632,0.71822,0.33269,0.052582,0.05357,0.51333,0.23519,0.66218
584.79,627.59,271.27,330.01,7338.8,209.75,243.19,202.44,444.64,240.29,181.12,225.05,286.86,252.13,180.62,237.53,0.40553,-0.077671,-0.16076,-0.12024,0.42224,-0.0013168,-0.14871,-0.0053698,-0.20105,-0.32999,-0.22708,-0.16214,-0.24862,-0.24538,-0.17382,0.071674,-0.19297,0.046238,0.44896,0.041905,-0.19627,-0.11253,-0.25291,-0.44218,-0.41406,-0.28632,-0.39135,-0.43368,-0.35706,0.54273,-0.37822,0.2513,0.48004,0.46164,-0.21041,-0.15023,-0.072292,-0.043504,-0.064517,-0.054279,-0.069546,-0.011643,-0.37131,-0.0012435,0.20891,0.639,-0.19224,-0.15475,0.016319,0.16347,-0.037655,0.01424,0.15046,0.22071,-0.24758,-0.33128,-0.43317,-0.24904,-0.40021,-0.44869,-0.51404,-0.50609,-0.50399,-0.49813,-0.47738,0.40397,0.13192,-0.12741,-0.23967,-0.36631,-0.24875,-0.13493,-0.24214,-0.2504,-0.16187,0.4093,-0.19153,-0.15267,-0.11068,-0.033806,-0.059937,-0.047862,-0.10863,-0.00091304,-0.21217,-0.16095,0.03327,0.16431,-0.032696,0.10982,0.22245,0.242,0.64659,0.096749,-0.027061,0.39328,0.085701,-0.01876,-0.050162,0.50369,0.16323,0.65845,0.39911,0.16061,0.053934,0.63319,0.41473,0.74546,0.57098,0.36452,0.23749,0.47779,0.80941,0.74832,0.51819,0.28115,0.19315,0.56959,0.31806,0.71729
978.93,837.99,362.73,410.11,4789,238.99,168.41,184.68,537.87,292.45,224.22,268.07,220.43,255.9,204.05,285.59,0.38914,-0.18542,-0.26791,0.068884,0.44051,-0.09584,-0.28896,-0.018246,-0.28868,-0.44202,-0.36699,-0.33847,-0.38489,-0.39679,-0.30104,0.10453,-0.2071,0.087099,0.48801,0.058561,-0.26351,-0.097701,-0.24657,-0.483,-0.48799,-0.38661,-0.46067,-0.52781,-0.44031,0.52124,-0.26356,0.15631,0.59309,0.39601,-0.25626,-0.15814,-0.10153,-0.17564,-0.15656,-0.15858,-0.2281,-0.17082,-0.2891,-0.12111,0.28615,0.62366,-0.25909,-0.19054,0.019035,0.098629,-0.10107,-0.026052,0.059133,0.14603,-0.071311,-0.33226,-0.39064,-0.20424,-0.37524,-0.43053,-0.43894,-0.48703,-0.45958,-0.42525,-0.39731,0.46455,0.019832,-0.15876,-0.31881,-0.49035,-0.40862,-0.30633,-0.39798,-0.42046,-0.30952,0.6094,-0.27376,-0.23323,-0.18604,-0.1242,-0.12327,-0.12397,-0.10682,-0.043569,-0.28765,-0.21608,0.019005,0.16747,-0.023764,0.10997,0.22442,0.26759,0.64366,0.056566,-0.092793,0.41918,0.049574,-0.086858,-0.11082,0.48586,0.12053,0.7208,0.38349,0.11745,-0.001491,0.63774,0.488,0.76883,0.58371,0.35681,0.28149,0.50893,0.84712,0.76385,0.57771,0.36739,0.22696,0.63921,0.34835,0.75702
724.82,662.84,276.59,353.32,2987.9,212.38,225.92,209.92,448.25,238.11,189.17,224.19,291.99,233.42,189.98,250.54,0.39607,-0.16094,-0.25612,0.1195,0.41821,-0.074875,-0.24434,-0.011592,-0.29074,-0.44624,-0.37243,-0.28851,-0.38666,-0.38537,-0.30826,0.11008,-0.22696,0.16088,0.4854,0.052696,-0.25799,-0.113,-0.27073,-0.49788,-0.48397,-0.33299,-0.46241,-0.48593,-0.43208,0.49103,-0.25907,0.16546,0.47649,0.40851,-0.2711,-0.20832,-0.14849,-0.18858,-0.17852,-0.19573,-0.23242,-0.16575,-0.26615,-0.11891,0.15948,0.6237,-0.2717,-0.22281,-0.025758,0.081682,-0.13101,-0.078082,0.03782,0.12705,-0.0097327,-0.23006,-0.40722,-0.17026,-0.34214,-0.39126,-0.38847,-0.39733,-0.4075,-0.32412,-0.34582,0.37156,0.047354,-0.16107,-0.3349,-0.51133,-0.42602,-0.28568,-0.42582,-0.44222,-0.32663,0.42364,-0.25218,-0.23854,-0.22031,-0.17427,-0.16889,-0.14188,-0.22399,-0.096484,-0.28241,-0.22858,-0.014045,0.10654,-0.081249,0.041716,0.09467,0.18789,0.63728,0.034296,-0.12349,0.35112,0.028125,-0.11668,-0.13548,0.46847,0.074731,0.61548,0.36995,0.066559,-0.042815,0.60246,0.35875,0.74749,0.51324,0.30893,0.12787,0.43035,0.76831,0.73334,0.44206,0.16604,0.099223,0.5308,0.25701,0.66935
1439.5,1131.9,531.15,589.83,1922,320.29,231.23,259.9,782.14,428.56,299.99,380.44,293.76,307.76,293.62,467.93,0.41345,-0.23569,-0.34722,0.41874,0.50147,-0.164,-0.39751,0.059721,-0.3074,-0.55217,-0.47581,-0.39422,-0.50286,-0.50558,-0.40055,0.14422,-0.2486,0.12318,0.48638,0.065526,-0.34383,-0.0073238,-0.13191,-0.49141,-0.52376,-0.34281,-0.51044,-0.56625,-0.46871,0.49986,-0.23943,0.081567,0.58416,0.29079,-0.31697,-0.15582,-0.066541,-0.21689,-0.23797,-0.23876,-0.29698,-0.22097,-0.25657,-0.23349,0.2283,0.61892,-0.3736,-0.28873,0.054878,0.14526,-0.2372,-0.058805,0.089318,0.19115,0.34593,-0.12936,-0.28576,-0.10058,-0.36488,-0.45395,-0.36613,-0.38889,-0.41548,-0.36017,-0.28572,0.395,-0.11538,-0.16246,-0.37961,-0.63664,-0.54881,-0.39115,-0.53592,-0.54673,-0.42906,0.53397,-0.38165,-0.30898,-0.25866,-0.23972,-0.22804,-0.18744,-0.20518,-0.15148,-0.44394,-0.36219,0.015949,0.20043,-0.16059,0.13376,0.29279,0.30212,0.64955,-0.024964,-0.22764,0.43786,-0.02149,-0.21698,-0.25359,0.43427,-0.038896,0.73739,0.33335,-0.031563,-0.17094,0.57729,0.41947,0.75613,0.53019,0.29292,0.10677,0.45536,0.84631,0.78817,0.54619,0.22164,0.018649,0.62917,0.27099,0.751
1581.1,1144.9,545.3,651.01,1817.7,343.91,242.16,280.94,843.88,483,323.41,419.51,342.65,341.83,308.72,525.15,0.40542,-0.2376,-0.35667,0.46778,0.52805,-0.13785,-0.39464,0.033611,-0.31725,-0.55076,-0.48329,-0.37493,-0.48486,-0.51349,-0.39783,0.15685,-0.24778,0.14256,0.50729,0.092908,-0.32339,-0.028623,-0.14995,-0.49596,-0.50863,-0.34406,-0.50032,-0.55918,-0.44039,0.50304,-0.24256,0.074043,0.57952,0.3164,-0.32373,-0.18208,-0.090664,-0.18292,-0.26342,-0.25763,-0.27174,-0.1823,-0.27052,-0.25223,0.2191,0.63203,-0.38587,-0.2947,0.047596,0.17643,-0.25384,-0.078287,0.1143,0.22272,0.39741,-0.10095,-0.27374,-0.09263,-0.37185,-0.47076,-0.37718,-0.36575,-0.40913,-0.37641,-0.28995,0.40224,-0.1187,-0.14743,-0.38748,-0.65444,-0.56876,-0.38353,-0.53662,-0.56725,-0.44259,0.53141,-0.37329,-0.32871,-0.29288,-0.25061,-0.24706,-0.21428,-0.21878,-0.15614,-0.45302,-0.37379,-0.0046611,0.18917,-0.19027,0.092983,0.27976,0.28815,0.66606,-0.013585,-0.24347,0.4677,0.0042885,-0.22683,-0.27371,0.4353,-0.046048,0.74478,0.35175,-0.032149,-0.18384,0.57898,0.40418,0.75714,0.53966,0.28633,0.051151,0.40393,0.83951,0.78008,0.54591,0.17956,-0.050524,0.59714,0.20572,0.73506
670.5,648.2,267.51,287.94,1761.3,193.61,156.3,139.71,460.31,246.3,171.04,192.65,187.42,218.61,147.52,203.91,0.42102,-0.21732,-0.28288,0.18775,0.41479,-0.11494,-0.30855,-0.044978,-0.29676,-0.47892,-0.38294,-0.31276,-0.40278,-0.41028,-0.30213,0.079031,-0.24497,0.13935,0.49693,0.051304,-0.29775,-0.10196,-0.2514,-0.50651,-0.47167,-0.3614,-0.47356,-0.5209,-0.40788,0.46389,-0.23407,0.11293,0.60256,0.38942,-0.30394,-0.21477,-0.12819,-0.14867,-0.23002,-0.19563,-0.21328,-0.15295,-0.25509,-0.18741,0.17555,0.61011,-0.29747,-0.26442,0.0084439,0.16745,-0.19706,-0.042955,0.13623,0.19855,0.11228,-0.18561,-0.3387,-0.13914,-0.30323,-0.3874,-0.37255,-0.37233,-0.37283,-0.36128,-0.30391,0.41263,-0.057442,-0.17575,-0.34902,-0.55602,-0.46969,-0.32207,-0.458,-0.48497,-0.35458,0.51004,-0.29898,-0.26433,-0.24062,-0.23428,-0.20413,-0.18725,-0.23252,-0.16109,-0.33112,-0.28987,0.017203,0.15862,-0.14913,0.085987,0.20766,0.22602,0.63682,-0.020095,-0.18227,0.43721,-0.027064,-0.16958,-0.17995,0.40671,-0.024046,0.717,0.29333,-0.020396,-0.13356,0.57603,0.36664,0.77075,0.54855,0.28043,0.073135,0.39271,0.84437,0.74877,0.43856,0.15356,0.023582,0.54424,0.20464,0.72779
