12716,91870,71186,2.0874e+05,96641,1.5912e+05,30746,62780,97823,34554,4.2575e+05,1.1179e+05,1.0238e+05,3.3198e+05,1.765e+05
15636,72364,51436,7.2141e+05,5.1573e+05,6.4554e+05,2.4339e+05,30806,4.5427e+05,17027,20324,7.9923e+05,90688,1.8678e+06,2.7072e+05
7879.1,1.0608e+05,49430,6.4139e+05,2.0275e+05,50984,4.3152e+05,72644,87485,30482,69756,56968,1.092e+05,4.5147e+05,2.4911e+05
8852.9,72305,68224,1.157e+06,1.4182e+05,1.2679e+05,40323,43410,98057,20892,89199,92128,2.5161e+05,4.7893e+05,2.0527e+05
44043,1.7115e+05,1.8032e+05,8.6422e+05,2.3149e+05,4.1032e+05,35580,1.5159e+05,3.025e+05,1.5358e+05,1.2459e+06,87386,2.9084e+05,1.0246e+06,1.5079e+05
5286,13027,18478,8988,5775.7,19798,19589,7519.2,73119,5766.1,76553,27622,21825,60307,18520
17061,42061,16761,1.1037e+05,28631,36911,49934,7230.9,11297,35324,4480.3,29506,51976,51269,39498
20903,39325,4822.8,87526,23300,43553,19357,4365,12340,5969,4648.9,40596,12489,14845,13642
15156,45618,4431.1,33194,10025,7528.5,23828,4650.2,8654.7,6662,4177.9,18904,21294,23232,6386.4
16386,54309,3730.3,38783,19931,7680,20147,5479.1,8304.1,5507.8,3615.2,39535,8009.8,7635.2,8945.1
13853,50202,12763,1.0406e+05,26819,20401,59383,8527.8,9642.2,13929,4566,13362,9889.9,44764,19164
15520,49158,5259.3,51792,13260,21173,37038,93678,6769.4,6988.5,4013.3,13260,11852,28865,23066
37299,2.1005e+05,92588,4.3104e+05,2.7995e+05,8.878e+05,8.1653e+05,2.7751e+05,2.6174e+05,2.1441e+06,3.1241e+05,8.242e+05,3.9272e+05,3.5707e+05,5.7515e+05
70368,1.3354e+05,1.1874e+05,4.7957e+05,4.7689e+05,7.3648e+05,1.1115e+06,2.5592e+05,2.3534e+05,1.2766e+06,5.2217e+05,4.7017e+05,5.3843e+05,5.7212e+05,4.3527e+05
43379,1.241e+05,84402,2.5879e+05,2.8443e+05,8.5659e+05,7.2425e+05,1.2901e+05,1.8662e+05,9.3163e+05,2.7297e+05,8.9936e+05,3.0665e+05,7.1246e+05,3.082e+05
1.2083e+05,1.9365e+05,1.9759e+05,2.8309e+05,4.4742e+05,9.5693e+05,6.9102e+05,3.4893e+05,1.8375e+05,4.8985e+05,3.1342e+05,4.7734e+05,4.1047e+05,1.0111e+06,3.3847e+05
62610,1.2139e+05,1.1307e+05,3.8839e+05,1.6156e+05,5.6557e+05,6.4122e+05,1.0265e+05,69838,85949,1.5681e+05,2.0638e+05,1.5737e+05,2.464e+05,2.2521e+05
2.0115e+05,3.8342e+05,2.5278e+05,5.6971e+05,2.9929e+05,8.5026e+05,6.8952e+05,2.2201e+05,2.1674e+05,2.6211e+05,3.5453e+05,3.403e+05,4.412e+05,7.2151e+05,3.959e+05
18128,28846,61995,2.1702e+05,28209,14281,65467,2.1113e+05,8559.3,38241,23353,15305,1.3429e+05,9.1413e+05,32622
8542.8,29283,31299,1.328e+05,8550.5,21967,35036,23555,6123.5,30918,13865,13099,17610,1.6339e+05,24620
9701.4,35194,35291,56247,1.3032e+05,39485,33718,12118,20866,13971,10760,24091,38926,81744,26594
7542.8,24824,29687,3.1474e+05,14756,19013,22226,11233,4354.8,16607,17214,16888,12919,93811,26201
7496.8,7.9696e+05,61709,4.7765e+05,1.5671e+06,93866,72521,27615,42856,76310,3.4144e+05,2.5862e+05,8.4347e+05,1.5747e+06,74779
19569,53468,1.4669e+05,1.4003e+05,1.3499e+05,1.2223e+05,2.5059e+05,90428,1.0646e+05,1.1911e+05,5.1204e+05,1.951e+06,4.0182e+06,2.8871e+06,97242
90058,5.1685e+05,1.8416e+05,2.9217e+06,4.5597e+06,1.3542e+06,4.7522e+05,5.6306e+05,4.8021e+05,4.3584e+05,3.5551e+06,8.7544e+06,6.9333e+06,6.9614e+06,1.1877e+05
32285,2.7517e+05,1.9886e+05,1.6925e+06,1.6723e+06,1.9857e+06,8.4221e+05,81873,5.5834e+05,1.2574e+06,1.9166e+06,2.4132e+06,2.3201e+06,3.0846e+06,1.2887e+05
24394,1.5001e+05,78823,5.4698e+05,5.7866e+05,24167,5.9901e+05,95252,2.5263e+05,2.1926e+05,9.7984e+05,8.5608e+05,5.6657e+05,5.1417e+05,2.1595e+05
14493,43046,22471,1.629e+05,60339,1.8003e+05,6.8573e+05,47278,49289,15548,63703,3.4437e+05,1.1912e+05,3.1415e+05,24672
17063,47534,23579,2.1202e+05,50211,51191,2.469e+05,36307,37385,11313,66795,1.1917e+05,42879,2.5961e+05,24085
10344,39331,20207,22136,35856,9425.1,97106,13464,24246,13738,33458,40917,16527,85087,25790
1.331e+05,1.9631e+05,2.1284e+05,2.2048e+05,1.678e+05,3.9464e+05,1.9079e+05,1.4615e+05,1.4506e+05,1.2754e+05,1.8805e+05,1.5976e+05,3.0369e+05,2.12e+05,1.8356e+05
1.5076e+05,1.7861e+05,1.7171e+05,1.1615e+06,2.0399e+05,3.1965e+05,4.8262e+05,1.5262e+05,1.5217e+05,1.549e+05,1.967e+05,2.1064e+05,3.6286e+05,3.5785e+05,1.9303e+05
1.3831e+05,1.6939e+05,1.6895e+05,4.526e+05,1.6965e+05,2.1199e+05,1.8319e+05,1.3489e+05,1.3514e+05,1.349e+05,1.5525e+05,1.4807e+05,1.5404e+05,1.5095e+05,1.5576e+05
1.8377e+05,2.1975e+05,2.4926e+05,3.1207e+05,2.2795e+05,3.1255e+05,2.8074e+05,2.6025e+05,1.982e+05,2.1334e+05,3.2735e+05,8.6666e+05,9.8203e+05,1.0816e+06,3.3569e+05
1.6568e+05,1.9088e+05,1.9232e+05,7.1478e+05,1.8429e+05,2.2101e+05,1.6508e+05,1.69e+05,1.6235e+05,1.618e+05,1.838e+05,1.8476e+05,1.8704e+05,1.7425e+05,1.9662e+05
2.9829e+05,2.7706e+05,2.7335e+05,3.6307e+05,2.7981e+05,3.6471e+05,5.4458e+05,3.274e+05,2.6554e+05,4.2784e+05,3.3955e+05,1.4279e+06,6.5391e+05,1.0516e+06,6.6326e+05
34585,1.3661e+05,2.2096e+05,1.4067e+06,9.3329e+05,9.565e+05,2.0329e+05,1.43e+05,2.865e+05,28701,2.9402e+05,5.298e+05,2.507e+05,4.4421e+05,5.1193e+05
11087,72826,65055,2.0808e+05,93142,1.603e+05,27503,51579,76321,23545,3.201e+05,1.0457e+05,99594,2.3739e+05,1.6854e+05
14290,70423,66513,7.3975e+05,5.0478e+05,6.612e+05,2.8407e+05,28997,4.0151e+05,18414,22442,8.2687e+05,72310,1.8858e+06,2.7875e+05
7113.4,98627,38533,4.5484e+05,1.5146e+05,37123,4.6279e+05,72628,71869,31880,74458,32920,1.0478e+05,4.614e+05,2.2004e+05
7788.4,72509,64768,9.9224e+05,1.4176e+05,1.3412e+05,41861,38827,1.0061e+05,16528,1.0465e+05,84654,2.2636e+05,4.6243e+05,1.916e+05
33838,1.2714e+05,1.3148e+05,6.3305e+05,1.6314e+05,3.2826e+05,26419,1.1572e+05,1.9931e+05,1.2138e+05,1.2861e+06,57897,1.8113e+05,7.4464e+05,1.1306e+05
85002,2.2055e+05,1.0608e+05,3.3025e+06,8.433e+05,1.261e+06,3.6754e+05,1.3027e+06,1.3401e+05,3.1458e+05,9.2993e+05,7.832e+05,2.9392e+05,8.6759e+05,3.5408e+05
48102,95073,1.1374e+05,5.9863e+05,6.9513e+05,1.3184e+06,9.2383e+05,1.5736e+05,1.8032e+05,1.4379e+06,2.1259e+05,9.2306e+05,6.3827e+05,7.8657e+05,5.9758e+05
66079,1.4328e+05,1.531e+05,5.5752e+05,4.6455e+05,1.0344e+06,7.1803e+05,2.6373e+05,2.1994e+05,1.6289e+06,3.0448e+05,2.7167e+05,5.986e+05,5.5323e+05,5.7929e+05
32594,1.875e+05,81121,2.9292e+05,1.837e+05,5.5146e+05,9.6251e+05,2.781e+05,72714,5.0004e+05,4.3769e+05,4.4411e+05,3.0299e+05,3.263e+05,3.2871e+05
1.2661e+05,3.0701e+05,1.8796e+05,5.6784e+05,6.509e+05,1.2046e+06,6.9925e+05,2.2102e+05,3.2191e+05,4.6256e+06,3.5804e+05,1.1134e+06,5.8647e+05,1.3141e+06,3.0151e+05
60548,1.962e+05,1.13e+05,1.8203e+05,2.3244e+05,6.8763e+05,5.8627e+05,2.5696e+05,98288,74732,1.9652e+05,2.3636e+05,1.9134e+05,5.3628e+05,2.5857e+05
22186,50214,26480,1.2571e+05,61528,22682,51857,23267,18113,27819,28943,34973,45583,44859,28248
28224,61864,31231,1.7975e+05,57112,32757,45824,41983,24945,42937,40172,25176,29774,37894,43894
