-0.35053,0.20813,-0.049443,0.16159,-0.36769,0.096755,0.015184,0.28933,0.33104,-0.16969,-0.11274,-0.3586,-0.2997,0.18487,-0.25335,0.040433,-0.4236,0.20639,-0.06725,0.41376,0.32739,0.08285,0.29229,-0.028378
0.24652,0.15518,0.4693,-0.027123,0.015029,0.23183,-0.27203,-0.19198,0.25643,-0.42736,-0.35939,-0.12846,-0.45443,-0.16853,-0.47138,0.35365,0.11744,-0.35975,0.29049,-0.38951,0.3344,-0.30701,0.0058853,-0.037576
-0.18428,-0.29383,-0.18143,-0.039497,0.48217,-0.34262,-0.37944,0.38698,-0.23325,-0.0065253,0.4819,-0.10392,0.45016,0.10502,0.49434,-0.21008,-0.20256,0.2129,-0.19274,-0.25249,-0.1197,0.33074,0.1693,0.20547
-0.18686,0.1604,-0.12204,-0.10837,0.43819,0.16485,-0.38128,-0.45462,0.48394,-0.48451,0.43655,-0.40273,-0.47785,0.10073,0.11497,0.22554,-0.28106,0.041076,0.10721,0.056824,0.2448,0.27754,-0.015102,0.40801
-0.16798,0.33358,-0.068793,-0.2171,-0.45353,-0.37051,-0.45135,-0.3581,0.12086,-0.29462,0.22066,-0.4121,-0.45851,0.17318,-0.22511,0.22456,0.26816,0.39852,0.15931,-0.34809,0.39994,0.020878,-0.14112,0.075259
0.20519,-0.36014,-0.31534,0.33682,0.43805,0.39714,0.090486,0.19834,-0.12889,0.46785,0.37483,0.023711,0.39035,-0.21759,-0.25706,-0.49923,-0.12873,0.22343,-0.41666,0.4387,-0.46276,-0.18258,0.14014,0.036222
0.39344,-0.17855,-0.10526,-0.19631,-0.48246,0.3504,-0.20809,0.015478,0.38837,0.24431,-0.33118,-0.069543,0.31369,0.056641,0.13956,0.1348,-0.48532,-0.34747,-0.14839,-0.045184,0.12719,-0.23389,-0.0087883,0.41232
0.18784,0.43948,-0.44838,0.4099,0.23265,0.40644,0.41259,-0.15323,-0.49247,0.28636,-0.040228,0.27525,-0.49331,-0.36146,0.011204,0.093,0.074993,0.215,-0.4373,0.25499,0.02304,-0.37364,-0.28366,0.36883
-0.46069,0.0060433,-0.014447,-0.1911,-0.47769,0.053887,0.26858,-0.42487,-0.40366,-0.37887,0.12528,0.048764,0.26282,0.31664,0.2774,0.37292,-0.43984,0.25952,-0.018347,0.4165,0.16257,0.22323,0.064145,-0.39045
-0.042186,0.079547,-0.35977,-0.34048,-0.40638,-0.29434,-0.41968,-0.313,-0.046792,-0.015496,-0.2365,-0.38979,-0.080772,0.29485,-0.1737,0.39404,-0.1737,0.060916,-0.15172,-0.4108,-0.066119,0.037176,-0.06299,0.46213
0.43534,-0.43608,0.09286,0.35185,0.36458,-0.25538,-0.38998,-0.087798,-0.19751,0.30285,0.073035,-0.41223,0.33733,0.27719,-0.49388,0.17301,-0.18564,-0.3691,-0.12457,0.29973,-0.4603,0.43516,0.052368,-0.13966
0.33759,-0.41468,-0.13464,0.32562,-0.069354,-0.02927,-0.13736,-0.30161,0.16073,0.33101,0.28115,0.23868,-0.25368,-0.41958,-0.098031,0.42676,0.30992,0.071532,0.21723,0.36363,0.12398,0.27615,-0.48383,0.49833
-0.10052,0.0029413,0.1555,0.02231,0.2347,0.31801,0.31926,0.09632,0.40959,-0.29924,0.14235,0.4595,-0.44778,-0.11642,0.25783,-0.46684,0.42728,-0.25002,-0.14156,-0.35032,0.31268,-0.24771,0.19079,0.46757
0.43717,-0.40613,-0.12909,-0.40711,-0.37128,-0.14607,-0.29396,0.48462,-0.37689,0.39558,0.14354,0.01685,0.16382,-0.49052,-0.081582,-0.15329,-0.41234,-0.1477,0.19116,-0.45662,-0.25395,0.12694,-0.14095,0.25954
0.37021,0.22818,-0.1519,-0.23654,-0.064534,0.10873,0.38748,0.33036,-0.37205,-0.39362,0.39567,0.18998,-0.21029,-0.015569,-0.33094,-0.16495,0.094918,0.10319,-0.23624,-0.051531,-0.49139,0.030834,-0.35969,0.14631
-0.1571,0.42621,-0.3037,0.39902,0.21252,-0.14417,0.44245,0.0086173,0.025501,-0.32338,0.11415,0.0632,-0.2318,-0.066251,0.39024,-0.42343,-0.32265,0.1962,0.048167,-0.020733,-0.24041,0.059536,-0.4437,-0.19767
-0.26981,-0.40871,-0.057521,0.082988,-0.11443,0.34611,-0.31779,0.070081,0.41951,-0.37617,-0.07596,0.24895,0.26069,-0.49948,0.39225,0.10666,-0.42573,0.27239,-0.18449,0.1002,-0.14524,-0.34344,0.28664,-0.34788
0.056223,0.24044,0.11283,-0.12933,-0.052933,0.44543,0.16435,-0.064667,0.40143,-0.30877,0.072272,0.22466,-0.22553,0.45331,0.024933,0.30996,-0.17729,-0.068702,0.24901,0.34226,-0.01675,-0.38422,-0.191,-0.19503
