319.43,389.56,329.05,294.87,278.39,191.18,120.84,127.96,186.58,122.81,198.19,147.78,158.4,157.93,491.1,206.18
320.14,415.56,330.98,289.67,286.31,200.04,124.64,131.39,220.16,123.53,190.17,143.99,159.98,154.83,473.4,198.05
310.4,402.12,328.1,294.94,278.16,184.24,118.03,128.71,196.65,117.76,183.97,148.27,149.93,154.55,465.07,202.69
328.25,454.7,358.03,322.51,299.49,206.04,134.91,150.66,214.45,139.13,216.08,162.41,160.13,169.58,508.66,224.76
309.01,406.08,327.23,289.33,271.48,187.1,123.08,128.33,203.23,117.88,186.65,147.32,146.21,153.82,459.06,210.67
459.21,724.01,485.27,397.44,375.74,272.63,173.06,205.58,258.43,193.79,243.46,186.97,203.84,191.53,463.1,250.93
291.51,425.58,376.6,320.33,242.54,166.72,120.13,137.57,167.99,120.7,185.06,148.05,135.64,145.67,398.02,211.94
310.72,482.32,389.48,313.12,260.23,196.14,122.45,136.88,190.38,127.94,185.21,144.46,141.97,147.1,374.53,197.38
339.46,458.76,404.42,326.57,260.32,175.27,126.46,141.81,180.7,124.85,189.17,162.44,137.77,176,483.41,235.26
298.61,423.35,388.7,325.34,236.94,169.75,123.66,139.52,168.95,119.61,191.23,150.58,134.47,147.28,392.74,200.12
297.85,435,393,331.28,246.72,178.36,122.23,140.98,171.39,122.16,189.1,145.17,135.48,145.21,387.05,196.76
320.75,462.35,409.21,332.81,252.53,181.99,126.62,144.94,176.13,126.88,193.14,155.61,134.45,164.57,448.95,215.86
328.24,498.25,363.86,281.05,268.25,188.13,133.67,137.88,186.76,137.36,179.7,148.72,143.01,163.05,422.55,230.5
424.5,609.7,467.35,391.4,333.59,259.77,190.16,227.2,234.44,186.66,260.88,220.12,189.31,217.98,521.78,333.1
478.74,532.54,588.61,516.92,410.81,292.19,198.23,273.28,266.82,203.92,353.02,284.4,212.8,256.75,580.49,382.75
395.16,475.3,473.55,431.23,331.9,233.01,174.8,217.93,208.7,174.85,287.66,233.46,173.17,227.64,574.95,324.39
297.85,523.13,381.37,301.97,220.1,169.67,147.71,167.1,177.6,152.55,197.35,152.25,139.91,160.04,451.22,212.55
1255.5,2039.8,1182.2,1306.3,783.76,587.48,497.37,894.89,523.39,643.44,1079.5,642.81,443.76,405.45,689.03,978.68
1171,1723.9,1110.7,1462,800.25,654.52,601.32,1258.8,494.58,567.7,965.15,648.92,398.78,432.65,749.52,946.5
1323.1,1849.9,1101,1372.8,931.17,704.27,588.95,1181.2,552.42,630.87,969.56,659.64,440.39,473.76,729.8,886.64
723.27,1130,654.18,745.17,549.7,458.48,334.24,621.29,374.89,330.93,502.22,358.94,284.05,292.32,569.44,537.63
1187.6,1774,1078,1403.8,869.76,694.96,604.31,1232.7,524.97,575.7,932.99,620.71,410.48,444.31,759.63,820.74
765.75,1323.4,808.18,900.37,573.61,465.4,383.03,733.44,354.13,392.18,558.89,460.81,279.26,316.68,603.99,683.97
1419.7,2056.3,1284.3,1621,975.68,742.97,659.18,1374.8,578.99,701.45,1091.9,716.68,477.78,495.27,786.56,981.95
541.59,588.05,601,574.65,424,300.97,225.08,270.98,275.23,213.39,395.59,298.32,204.45,322.7,870.01,427.81
513.66,591.27,631.02,562.55,428.86,288.9,223.52,270.54,273.57,210.12,388.98,290.54,207.08,286.76,822.68,393.29
470.22,543.02,486.71,419.55,370.07,211.88,176.46,190.09,207.16,163.23,276.79,240.84,172.85,254.98,740.74,374
378.87,479.32,446.27,380.97,280.88,184.09,158.33,174.72,180.68,147.87,259.89,196.23,145.54,186.3,538.92,283.11
344.05,597.2,504.91,395.7,264.26,198.77,166.28,188.76,183.47,170.35,269.05,218.96,150.05,174.33,469.14,300.4
519.28,1007.1,683.51,578.39,390.47,301.54,268.26,408.01,272.73,302.39,484.97,366.25,221.39,227.05,471.75,488.49
266.17,442.21,350.03,271.76,181.87,143.1,121.76,138.9,145.03,119.71,161.8,134.77,126.99,139.79,355.68,188.09
265.47,404.43,333.49,256.16,187.81,146.26,117.12,131.45,146.97,116.43,157.79,127.21,130.02,142.65,369.63,187.29
268.75,393.47,320.32,257.35,194.5,148.54,116.42,124.56,147.02,113.76,152.08,123.55,132.35,143.13,369.94,186.83
322.33,450.4,339.1,273.28,229.31,178.01,133.53,150.79,172.46,139.16,165.46,152.9,142.37,163.65,421.72,217.62
318.37,443.48,317.82,249.25,215.99,176.53,114.59,130.59,170.51,136.37,158.58,139.23,144.42,156.03,382.09,190.64
340.73,485.74,340.89,260.39,255.65,185.33,121.32,140.11,173.08,142.6,173.42,160.28,153.92,173.75,442.93,218.84
1608.2,2240.3,1235.7,1582.3,1139.3,815.3,658.53,1282.9,684.62,776.57,1222.9,822.5,562,517.05,697.96,837.37
950.06,1149.6,706.23,828.27,775.45,568.43,379.45,631.16,445.64,406.16,635.45,415.56,374.33,372.52,560.68,467.16
556.46,786.73,448.32,395.61,516.71,376.87,205.73,280.35,314.86,216.49,274.87,222.95,274.64,247.24,440.11,292.56
659.51,1137.9,634.32,640.42,455.28,322.99,286.16,473.84,340.4,363.97,434.44,359.49,280.17,262.6,460.06,441.93
1087.8,1791.6,905.02,1000,819.13,559.74,417.62,727.23,488.47,540.32,705.97,534.59,413.39,355.88,559.77,613.67
864.99,1234.1,657.09,719.28,708.18,497.07,341.86,558.26,410.1,375.95,530.57,357.75,352.47,327.22,499.6,429.65
