173.37,193.91,193.84,178.56,148.76,177.42,102.88,182.84,147.66,186.14,193.99,189.3,50.424,194.54,191.73,199.27,172.96,172.67,78.512,197.25,186.66,173.9,189,188.79,144.42,183.14,162.97,186.64,156.54,173.7,193.23,193.91,116.95,194.58,161.26,155.82,167.1,68.646,195.49,138.2,193.71,193.48,171.98,183.7,173.46,121.07,176.29,194.32,184.63,169.88,199.48,192.5,171.18,141.47,79.668,158.58,156.62,125.09,181.27,126.39,137.28,178.52,153.09,171.18,187.35,166.14,170.47,184.64,185.39,136.79,152.61,189.02,188.3,174.96,154.91,175.55,189.22,183.91,199.17,196.42
197.45,147.06,174.87,198.26,153.86,179.86,189.04,164.44,196.88,177.41,198.71,183.22,166.35,105.37,118.82,196.13,197.6,127.26,162.12,112.87,132.4,188.97,163.13,177.27,189.38,197.51,175.19,171.98,199.62,164.56,138.13,190.68,148.44,191.72,185.4,199.44,174.13,189.02,144.58,195.88,182.4,163.29,179.29,182.96,184.78,197.07,175.23,168.78,97.91,110.97,196.07,163.48,190.18,157.01,116.69,190.05,167.71,170.8,165.79,188.72,177.92,137.13,114.18,192.6,195.73,190.88,157.45,173.65,178.36,185.93,187.78,184.76,180.54,152.43,195,180.44,189.39,186.19,166.02,164
163.77,159.72,193.52,190.43,125.75,180.19,190.2,183.56,183.6,114.08,164.83,187.19,149.6,199.3,174.53,161.51,153.9,189.79,185.47,190.91,194.77,191.49,186.23,137.65,176.88,199.47,175.94,133.02,168.86,178.13,157.59,170.6,146.32,189.97,176.07,139.12,158.85,187.34,189.15,161.56,136.86,100.04,199.35,195.61,192.45,189.39,185.01,194.94,162.42,188.51,162.51,178.27,190.82,175.73,157.09,169.39,188.85,194.19,173.08,198.38,174.36,197.25,163.87,185.05,190.03,173.08,178.34,179.18,147.51,189.86,198.26,182.11,163.21,196.41,179.56,155.04,166.74,196.67,186.36,168.5
74.056,194.06,198.59,192.01,193.49,187.58,169.67,158.39,177.84,122.28,190.68,188.06,193.06,197.87,114.55,148.92,151.77,199,128.59,135.46,120.09,173.94,150.85,152.58,185.01,169.76,180.16,184.85,117.75,140.39,150.27,187.18,170.17,158.77,192.61,178.89,144.27,97.758,195.15,145.32,195.84,167.22,179.46,178.95,176.03,183.68,166.28,176.62,150.56,187.6,181.87,178.7,160.5,77.026,188.9,118.69,174.12,197.09,122.16,165.76,158.84,109.14,131.6,178.11,192.41,195.52,197.84,195.21,180.31,112.4,90.492,171.19,160.11,179.14,107.25,122.05,182.47,184.58,194.31,153.95
157.09,175.8,65.233,161.12,191.79,193.47,185.17,197.27,165.32,184.29,75.767,198.35,183.61,191.91,194.25,119.76,187.32,176.89,177.09,181.01,197.17,189.46,181.15,171.82,171.56,184.54,154.34,190.43,155.66,193.51,184.63,178.05,199.54,187.18,189.5,163.69,185.29,198.51,195.16,169.68,192.93,167.76,171.39,193.05,189.62,197.03,137.26,153.11,199.62,187.08,193.38,175.96,181.69,177.55,162.12,179.29,162.68,178.77,184.23,193.46,199.8,133.29,197.76,171.28,151.97,188.27,159.11,93.195,184.5,172.34,181.44,135.19,93.255,185.42,151.88,189.77,196.36,180.44,181.32,178.9
173.38,196.53,194.25,117.3,178.79,178.01,186.6,169.32,188.2,171.78,156.23,109.43,179.03,172.16,180.61,174.3,165.92,186.67,130.27,181.37,192.38,135.32,174.02,177.31,121.07,161.82,194.34,169.01,122.14,145.18,108.12,171.81,195.56,160.63,188.01,168.88,174.29,184.83,194.52,177.54,188.02,199.69,131.68,128.65,188.31,194.68,122.06,139.36,168.33,153.13,153.31,180.82,133.49,196.91,170.83,193.37,160.91,156.85,191.34,173.19,194.33,199.8,172.84,142.34,197.64,194.68,179.65,182.75,198.24,187.81,170.14,157.84,101.7,186.22,154.23,186.15,194.49,186.82,181.7,192.85
175.51,188.29,192.13,140.34,187.23,148.5,185.3,180.18,155.49,192.89,198.1,182.23,194.54,198.33,192.29,189.99,198.44,146.13,177.59,143.9,181.84,185.5,180.73,188.6,193.64,182.91,159.79,195.98,194.54,186.27,106.2,68.299,165.69,169.14,148.77,154.53,108.87,161.49,193.54,187.64,145.7,167.01,198.47,191.04,186.75,181.83,132.97,84.97,165.56,182.66,191.85,167.16,175.58,194.63,184.16,168.75,157.76,186.14,164.8,177.54,139.39,170.9,182.56,189.72,179.54,128.87,168.18,153.78,181.09,150.48,104.03,195.46,131.31,147.61,176.28,138.09,180.39,171.08,170.81,175.89
164.03,176.87,155.34,169.63,188.4,194.91,177.17,191.8,181.92,115.99,181.71,189.02,167.57,197.77,199.4,191.88,199.21,152.55,148.84,172.44,111.6,179.23,135.56,141.57,194.96,178.98,173.36,73.703,170.94,184.29,191.78,173.96,164.04,108.92,147.41,193.26,198.41,194.41,174.46,192.47,179.98,168.93,178.6,119.83,192.17,173.58,129.67,99.04,174.18,198.47,165.08,151.67,155.9,167.19,145.72,140.73,170.21,167.13,127,164.35,145.53,179.6,154.22,190.7,171.08,169.8,199.8,197.59,120.92,173.57,168.6,199.64,167.91,188.99,157.25,165.43,164.06,104.09,169.39,185.41
195.77,197.33,188.88,165.3,181.97,155.21,175.19,198.52,187.91,164.67,193.24,40.652,193.1,178.06,152.38,184.13,194.72,151.99,187.67,195.2,186.9,184.9,197.34,198.28,176.97,183.93,188.43,97.767,175.73,194.01,158.18,119.54,193.76,188.76,185.91,44.684,90.337,152.74,101.37,178.85,178.1,153.91,173.99,192.08,37.979,183.59,167.59,167.9,186.98,175.16,189.78,179.57,163.03,178.47,165.98,159.73,184.5,197.82,198.02,189.78,180.58,195.8,176.74,177.84,164.24,195.74,171.47,159.87,199.67,193.76,95.282,197.49,145.04,157.92,180.77,152.32,163.95,155.25,198.36,179.86
158.74,195.47,83.701,157.6,156.25,148,190.89,173.62,192.44,127.34,194.52,190.26,195.66,192.61,198.37,185.4,135.12,160.7,189.42,187.69,166.08,196.04,191.41,193.47,187.03,194.93,193.03,141.66,187.05,151.03,186.45,181.96,191.38,193.01,172.46,165.18,159.79,107.15,132.94,112.17,185.37,94.883,178.91,167,197.94,130.32,144.14,176.51,177.29,129.9,181.6,136.45,141.62,130.56,199.11,194.77,134.26,171.36,184.53,177.91,185.1,152.21,165.66,197.43,177.73,181.92,168.37,180.87,120.66,190.38,194.39,198.49,150.37,181.24,183.38,190.3,181.53,141.63,98.165,171.48
