2354.6,2001.5,2415.1,2375,1584.9,2135,1419.6,1216.4,1486,1180.1,1416.4,1353.7,1545.7,2099,1326.5,1879.6,1391.5,2239.7,990.76,1757.6,1227.1,1032.1,1567.5,2260.9,1620.9,1956.3,1659.9,1286.8,2364.8,1185.7,1928.5,1842.3,1363.7,2233.9,1294.8,2091.5,1367,1539.4,1066.5,1256,2041.5,2252.9,2209.6,1819.7,2301.4,1558.8,1047.9,1595.3,2137.9,1047.6,1466.5,2044,2374.8,2240.7,1494.9,1902.6,2463.7,1794.4,500.79,1826.4,876.43,1406.9,1336.6,1783.9,1370,2078.6,1408.7,1847,1689.3,2059.3,1716.7,1445.3,1556.8,1602.8,2078.3
1616.9,2410.3,655.09,2195.7,1295.7,2294.2,1961.3,2450.8,2465.4,1581.8,1638.1,1134.7,1471.1,1288.5,1868.2,2371.3,2496.5,1357.1,1478.1,2275.4,2304.8,1532.4,2399.3,1426.8,2235.3,2130,1747.6,2266.7,1891.4,2455.3,1577.7,2168.7,2438.3,2500,2168.3,2167.4,1797.4,1221.7,1880.6,1138.7,2313.5,1880.2,1325.8,1568.4,1441.1,1875.4,1513.5,1493.6,1794.3,2414.2,1194.2,1712.7,2153.3,1291.5,1613.2,1121.4,2059.4,2489.3,1174.2,1436.7,1267.8,1834.3,2263.4,2324.8,2109,2193.3,1823.6,1869.5,1325.2,1860.7,2311.8,2225,2427.2,1097.8,1552
1073.5,1445.6,1423.2,2203,1716.8,1222,1319.9,1571.7,1000.1,2185.4,1574.4,1193.3,2476.6,1960.9,2154.5,2162.7,1590,2013.9,1942.8,688.1,2448.8,2327.2,2118.9,2204.7,1399.9,2350.9,2139.9,696.94,2315,2034.5,1281.4,1931.8,1315.6,2284.2,1931.9,1880.7,2212.4,2063.6,2060.5,1538,1510.7,2280.3,786.91,1616,1349.9,1358.3,2419.9,1360.7,1292.7,2478.1,1905,2090.9,1927.5,1796.5,1386.6,1395.1,2458.9,1937.4,2379.9,2360.6,487.31,1067.1,2205.8,1249.6,2282.9,1844.2,1529.3,1855.9,2034.8,1818.2,1806,2159.5,922.78,1753.9,1714.1
1840.1,1634.9,2320.3,1734.5,1930.2,1621.9,1356.7,2121.3,2310.3,1513.4,1956.4,2437.9,1496.5,1805.7,2473.8,2492.8,1381.8,2427,1709,1213.9,2078.9,2308.2,1747.7,2046.8,1653.6,1818.5,2314.1,1678.9,2475.9,2166.8,2254.1,1502.5,1439.7,1869.1,1056.9,1352,1245.9,2050.2,1428.3,2240.2,1321.5,1577.2,2201.6,2410.3,2390.8,1562.7,2325.7,2084.3,1127.5,1156,1308.8,2080.5,2354.1,2134.7,2184.9,2204.7,1351.1,1272.6,2155.4,2208.7,1477.7,1800.4,1888.9,1343.2,2234,1583.3,2114.2,2338.3,2156.2,2241.1,1064.9,2149.4,1589.8,1940.9,2231
1120.4,2255.1,2475.4,1189.3,1778.6,2465,1566.6,2232.4,1284.2,2073.5,1880.9,2256.4,2351,1756.2,176.29,2400.9,2391.9,1795.9,1607.4,1386.2,2150.8,1251.8,1876.9,1337.1,610.38,2347.2,2293.3,1733.6,1382.4,1794.9,2196.5,1776,1759.5,1675.6,1697.9,2054.7,2415.4,2124,2191.1,1533,2190.3,2068.8,1650.9,2325.1,2062.9,2466.8,933.29,1340,2203.1,1151.3,700.1,2286.6,1906.8,1687.9,2159.4,2333.8,1979.9,2182.4,1912.7,1831.9,1570.3,1721.2,2026.2,1842.6,1235.6,1755,650.22,2307.9,2272.9,2013.6,1507.3,1655.2,1601.4,1096.2,2311.7
2237.3,1868,2472.6,1567.4,2404.4,2489.1,968.6,2362.6,1152.8,1547.6,1587.7,1475.6,1860.7,2469.2,1167.6,2359.3,1109.7,2041,2084.1,2020.6,2365.6,2070.2,1794.4,2333.7,1177.4,1337.8,2445.8,1866.1,2226.8,1670.4,1403.8,2290.8,2410.3,1075.5,2165.4,1412.5,1624.1,1489.6,1829.9,1941.4,2034,1902.8,2325.2,2275.5,1747.2,1429.1,1537,2277.8,2441.5,1429.9,2402.3,1954.1,1088.3,1951.1,1428,2438.3,1876,2140.1,1326.9,2384.1,2083.6,1307.2,1045.5,2128.7,1161.9,2093.4,2275.4,2397.3,2459.3,1648.9,1438.1,913.62,1805.7,1351,1800
2245,2276.3,1261.4,2153.4,1491.7,1202.2,1156.7,1286.1,1592,2346.2,2310.1,2402.9,2450.2,1734.7,2243.6,2142.3,1375,1044,1589.9,2098,2222.4,2131.4,2019.4,1822.7,2086,1409.1,2173.8,1791.3,2492.5,2111.1,1066.5,1334.1,1968.5,1923.6,1462,1420.1,1403.1,1463.4,2033.4,1586.2,1954.6,2042.4,2364.2,2001.9,1803.3,1676.4,2295,1400.2,1458,1492.3,1250.2,1549.1,1858.2,1146.5,1374.7,1940.7,1840,1376.9,2337.7,1189,1263.4,1197.5,1629.4,2276.8,1314.5,2236.9,1647.5,1943.9,2322.6,1270.9,1526.3,2415.5,1706.3,1388.2,1116.3
2143.5,2329,1703.3,1825.7,1915.9,2381.5,679.39,2327.3,2241.7,2294.3,1838.1,2283.7,1973,1641.3,1661.9,2097.5,1685.2,1311.5,2270.4,2245.4,2234.4,2272.4,1708.7,1318.6,1082.5,1881.4,1799,1101.1,1737.5,1194.5,2342.9,1877,2366.5,2396.9,700.25,2477.4,1870.8,1794.5,1146.4,1162.6,1553.6,1547.9,1093.4,1165.5,1651.4,2397,1842.3,1654.1,2368.6,1942.4,1518.7,1440.2,2049.9,1590.8,1609.1,1317.9,1874.7,2160.2,2148.9,2390.6,1043.7,1885.8,1861.1,2092.8,1789.7,1200.6,2486.6,1493.5,1586.6,2225.5,2058,1657.9,2315.7,2349,1351.7
2260.1,2309.7,1775.9,2069.4,1845.9,1854.9,2236.8,1689.6,1532.4,2438.6,811.01,1131.9,1249.9,1350.3,2016.7,1192.8,1571.7,1623.5,1271.8,1228.2,1172.2,1154.5,1174.9,1474.5,1774.4,1560.6,1301.6,1782.5,1584.1,1495.1,1261.9,2199.7,2370.7,1576.5,2033.2,1902.6,1064.6,1545.6,2091.2,2012.6,1727.5,2215.6,2179.2,1305.5,1881.3,2432.2,1199,1666.7,1786.4,2277.3,1249.6,1120.8,1202.8,2131.1,1920.2,2351.1,1749.2,1757.3,1287.3,1777.2,2124.1,1881.3,1759,2456.9,2315.8,1806.4,2313.5,2070.1,2349.6,1072.1,2437.2,1479.7,1460.7,2431.3,2400.2
1885.8,2440.2,2330.6,2355.8,1291.8,2105.8,2159.8,2134.3,1591.1,2215.2,2362.5,2487.7,1314.9,1827.6,2083.3,2168.4,1032.5,1605.4,1218.1,1135.7,1377.6,1085.3,1258.4,2171.7,1209.9,1868.3,1285.7,1802.2,2484.9,1385.7,1833.2,1445.1,1917,1250.9,1389.1,1137.8,1535.5,1506.2,1128.6,1308.7,1522,1419.3,1163.7,1581.1,2332,1049.1,1589,1402.1,1590.3,2187.7,2242.7,2067.2,1474.7,1557.8,1955.7,2412,1811.3,2279.6,1878.2,1765.4,1584.2,1652.7,1071.9,1569.7,2125.2,1684.1,2034.2,2089.3,1544.8,1239.9,1489.3,1716.4,2242.6,2309.8,2194.7
1308.6,2317,1317.3,1731,1281.1,1741,1747.2,2428.4,1664.6,1890.1,435.95,1528.2,2321.5,2453.3,2163.5,2252,1330.7,1278.8,2420.2,1533.2,1494.7,1174.8,2264.1,1845.7,2431.2,2276.4,1390,1746.6,1737.8,1861.4,1926.1,2076.1,1937.7,1639.4,1808.1,1748.4,1164.6,1871.3,1563.2,1694,1053.5,1564.5,2452.6,1455.3,2178.4,1586.8,1620.6,2497.9,1127,2458.3,1204.2,1698.7,2443.4,1567.9,1831.5,2110.7,1809.1,2411.5,2294,1357.7,2173.7,2334.3,2297.1,1455.5,1456.5,1616.6,1561.3,1204.7,1600,2349,1587.8,2211.7,1371.3,1530.7,2084
1491.8,1294,2343,1231.3,1605.8,1592.1,1527,1462.4,2318.2,1740,1049,1832.8,1458,2479,1078.3,1400.6,488.07,2400.5,2074.3,1424.7,1363.6,1729.8,1518.9,1428.7,1096.6,2100.9,1841,1361.4,1020.7,2293.5,1813.6,1688.3,2408.2,2463.3,1801.1,1469.4,1760.4,1175.1,1954,1185.2,1728,2076.4,2252.6,1813,1326.5,1471.5,2472.9,1397,1028.8,2204.6,1352.5,1257.3,1718.3,1316.2,1714.9,2303.8,2329,511.79,2391.3,1344.9,1529.2,2481.9,1149,1480.6,1971.7,1595.8,1627.3,1672.4,1038.8,2064.7,1426.3,1126.6,2340.4,2033.8,1734
1925.5,1844.4,2228.1,1999.1,1613.7,1575.3,2357.4,1132.8,1172.5,1754.3,1161.8,2375.5,2273.5,1542.6,1542.7,2238.5,1045.8,1190.6,1554,1409.4,1669.4,1493.7,2051.5,1601,2096.1,1730.1,1879.4,1259.6,1738,1775.3,2092.5,1095.1,1072.1,1949.6,2256.1,1963,2321.8,1598.3,1332.4,1687.6,1452.3,2135,1263.3,1159.8,1771.3,2213.7,2174.2,1434.9,1654.6,2382.4,1755.1,1121.7,1244.4,1176.7,1003.4,1327.1,1528.2,1865.3,1713.4,1018.5,1792.6,1290.4,1674.5,2485.5,1378.8,1231,1691.1,1158.4,1311.8,1513.8,2007.4,2294.9,2011.2,1562.7,2221.6
1367.9,1345.1,1944.1,1186,1214.3,2248.1,1619.7,1626.8,2262.8,1615.4,1589.9,1631.5,1244.8,1196.5,1697.4,1829.1,1213.4,2381.3,1762,2036.4,1046.6,2231.4,1198.7,1194.8,1325,1124,1030.4,1705.5,1145.5,2401.2,1214,1292.9,1255.5,1874,1513,1425.5,1902.9,1050.6,1944.7,1853.5,1027.3,2350.4,1290.5,2123.7,2122.3,2082.4,1611.9,1602.4,1738,1275.8,1706,1208.2,1050.7,1624.4,2029,1807.7,1059.2,1104.1,1723,1720.5,1355.7,2137.4,1643.1,2448,1165.4,2210.9,1706,1337.1,1559.6,1271,1492,2471.1,1109.5,2405.2,1227.1
1679.9,1635.7,1799.7,2369.6,2444.3,2295,1686.9,2165.9,2095.2,2404.2,2302.5,1331.2,513.64,1654.4,2327.3,1134.8,1514.5,1969.8,2161.7,1395.7,1842.1,2422,2210,1859.3,1954.5,1781.3,2153.3,1226.3,1668.6,1008.9,2214.7,1799.5,1535,1470.8,1261.2,1510.3,1953.6,1963.8,2434.2,1804.2,1413.2,1188.6,1509.4,1523.2,1511.4,1372.4,1589.6,2274.1,2324.1,1622,1891.3,1797.2,2071.2,1995.9,1723.1,2321,2389.4,2252.5,1212.2,1162.8,1542.6,2334.4,2335.5,2287,2474.2,2260.9,1377.8,1981.3,1623,1691.1,1553.8,1451.9,1326.7,2106.2,1231.6
1609.7,1833.4,1533.7,1741.3,1106.3,1618.9,1582.8,1799.9,1348.2,1501.8,1985.5,1870.9,1954.4,1889.6,1705.2,1425.6,1978.5,1679.1,1120.2,1436.5,1984.6,1184.1,1791.5,1792.8,1553.2,1627.3,1618.6,1220.5,1805.8,1845.8,1274.9,1564.3,1594.9,1802.4,1136.5,1902.5,1634.6,1720.5,1552.9,1690.1,1709.9,1611.6,1279.6,1741.9,1845.9,1686.3,1539,1182.4,1689.7,1583.8,1644.3,1327.6,1500.7,1724.3,1683,1461.9,1723,1804.2,1658.9,1844.9,1424.4,1419.4,1755,1897.8,1413.9,1605.3,1721.6,1907.9,1768.1,1982.5,1749.7,1574.8,1249.1,1712.5,1461.2
2120.5,1381.2,2103.6,1555.1,2113.7,1221.3,1315.2,1452.4,1290.8,1504.7,1208.1,1321.2,1898.6,1892,2431.3,2260.1,1415,1310.6,883.47,1410.7,2161,1911.8,2206,1354.6,1357,1211.2,1051,1656.5,2112.4,1004.9,1869.7,1622.9,2002.7,2097.4,2234.7,2288.8,1172.1,2158.4,1591.4,1231.7,2481.9,1409.5,1144.5,2438,1722.7,2228,1528.7,2372.6,1013,1732.6,1018.4,1295.5,1261.1,1250.8,1164.1,2486.6,1833.2,1884.6,2141.5,1938.2,1726.2,1349.6,1475.8,1913.6,2116,1325.7,2398.2,1753.3,1140.5,2085,2276.8,2122.2,2261.5,2442.4,1778.3
1365.5,1258.5,1618.6,1502.1,1723.5,1376,2455.7,1367.2,1364.8,1421.3,2173.2,1286.2,1344.2,1526.5,1440.9,2280,1792,1064.1,1033.7,1568.4,1906.9,1344.7,2442.2,1352.3,1702.1,1386.3,1704.4,1646.1,1891,1473.5,1136.4,2406.5,1554.8,1134.8,1289.1,1484.5,1174.6,1305.2,1375.4,2035.8,2472.5,1311.7,1073.5,1258.8,1739.5,1258.6,1562.6,1866.5,1535.5,1570.1,1257.8,1043.5,1675.1,2484.8,1274,1181,1379.3,1312.1,1601.3,1681.2,1461.5,1302.5,1746,1362.3,1709.7,2497.5,1814.6,1280.6,1641.5,1259.6,1378.4,1357.6,1308.2,1830.7,1609.7
1194.1,1444.5,1663.7,2305.6,1618.7,2179.8,1942.3,1829.2,1771.3,2357.4,2393.9,1859.7,2485.9,1515.1,1944.6,1157.9,1750.4,2476.3,1285.3,1667.5,1830.9,2443.3,2463.1,1802.2,1311.1,1813.1,1997.2,2468.8,1606.2,2474.8,1285.4,2249.8,1543.9,1322.9,2475,2152.1,1202.4,1334.7,1790.2,2265.4,2400.8,1546,1564.2,2328.8,2403,2470.7,2042.9,2024.6,1183.1,1945,1078.2,1699.9,1500.7,1472.9,2114,2296,2069.7,1969.4,1548.1,1830.4,2419.3,1856.1,1517.2,1444.7,1724.1,1985.1,1980.5,2462.5,2260.6,2110,1663.9,2093.5,2206.8,1657.5,1258.8
