1517,795,570,109,803,877,746,633,569,700,868,1127,580,937,1024
742,595,44,111,111,1129,97,652,481,898,1604,1254,596,83,790
1146,954,104,107,105,966,353,620,1939,761,891,1093,475,105,578
1344,898,1073,85,11,1709,925,566,614,1105,939,523,337,85,653
1338,886,1346,96,88,2505,211,1530,552,1527,1554,962,1081,87,911
610,791,592,84,935,783,717,623,913,787,788,1058,708,754,568
496,550,901,577,696,686,792,653,94,705,1133,614,94,523,683
806,618,583,1009,79,466,631,536,79,79,68,468,79,5,791
742,553,680,721,917,782,852,556,95,768,723,632,95,681,612
1057,341,3771,1088,101,33,103,3187,33,88,27,1236,101,14,1323
536,664,520,618,1031,871,982,697,20,996,130,697,131,3,664
708,610,705,563,559,608,690,597,613,575,846,650,121,1004,689
1925,68,1444,2016,14,1041,1274,1362,946,98,2331,1249,1962,12,1631
2148,78,676,875,6,959,636,793,1119,96,1097,2280,54,41,835
2923,79,1641,2593,10,1819,107,2191,554,123,62,1291,1519,55,1596
857,50,2173,1297,7,1067,1227,1654,1814,51,2091,1244,2173,12,849
2274,70,1750,1243,8,2372,2121,2477,708,108,94,1424,1679,17,19
496,15,766,757,7,923,745,922,991,767,957,1730,915,21,1057
1252,1069,1071,115,114,1059,1676,1563,114,1890,111,1651,1563,5,1066
1125,14,1068,34,106,1348,790,869,16,49,2185,787,19,9,52
2067,21,1189,50,25,918,7,1902,39,51,1119,975,3351,4,80
1933,6,1593,94,102,103,1120,103,30,72,1905,1647,1698,53,94
842,716,910,60,68,1167,1043,767,1033,24,1301,933,1591,36,965
586,679,2698,65,109,1900,4218,154,958,104,96,689,635,23,4293
78,1021,780,78,1915,638,1214,762,78,78,88,728,78,78,618
71,922,71,71,36,71,71,71,7,71,28,694,71,71,825
916,1527,874,758,1262,894,874,786,97,97,663,1082,103,661,638
1023,525,605,530,723,675,840,549,107,534,944,637,109,804,523
583,612,706,612,999,690,460,630,97,53,863,892,97,1223,773
649,578,1066,630,683,521,776,709,32,776,1162,656,652,577,617
1384,32,1171,786,3679,1632,803,2426,7,1390,2198,1675,12,699,14
1766,29,1779,2659,1105,1369,958,1158,9,1184,1580,1765,1262,480,1307
1352,27,531,1241,1205,1275,1325,1094,11,1155,23,1325,1245,1171,1275
1336,55,1110,1142,1090,1270,925,919,6,749,25,919,2826,800,1171
1300,31,1404,1199,1449,2496,1296,858,6,722,11,1309,2759,1081,1606
1059,665,1405,1689,1995,679,1024,2880,7,1795,2735,1349,8,956,558
1274,15,50,2021,30,32,873,23,801,1613,1320,1813,2138,1146,33
738,1020,764,1054,785,663,726,653,795,612,692,738,1024,780,840
2,3,900,2,4,11,1003,785,1002,1050,710,2,755,886,951
56,2,248,2,2,22,1726,28,2,2,2,97,248,1680,248
838,24,20,25,42,19,1131,27,778,933,1961,910,1145,1012,200
737,15,924,657,20,1157,804,710,918,759,772,984,871,790,1236
618,874,1189,733,486,582,317,1354,709,764,698,1003,901,500,713
1321,1363,1632,826,871,3110,1,1563,1432,1566,1330,2614,1,1,1
1640,448,1194,1693,1684,3453,923,1675,737,2313,1,984,984,1,1791
902,1361,883,853,554,1358,952,1567,627,983,2825,896,1590,849,789
1033,677,810,754,540,952,854,717,851,851,808,659,874,690,609
1123,831,1293,539,1283,520,758,2832,570,2749,4837,1870,2057,1388,1001
689,602,895,599,676,648,878,664,762,704,981,1029,702,1021,1021
1440,1037,682,658,533,869,818,527,1030,657,791,658,975,655,1363
903,1336,1087,1624,600,992,684,1631,518,950,2686,1317,1119,1210,1205
444,883,786,1139,1497,1136,899,1297,870,582,959,1141,2584,2351,899
738,16,1233,557,2333,981,650,871,1955,1181,684,1782,1675,1228,635
657,12,1624,2240,1148,752,787,743,1195,3073,1423,1149,2760,1,435
814,728,936,693,680,937,696,748,936,696,680,692,1002,713,862
1480,1626,1205,633,1068,1477,702,2648,7,607,1772,1603,2179,1626,630
779,602,602,602,1031,871,831,616,861,861,1252,737,587,738,723
696,627,694,453,919,722,846,696,668,738,798,695,696,536,836
953,805,583,768,670,1077,898,698,7,1023,1208,802,816,772,792
876,485,661,559,640,832,781,666,626,683,955,522,1218,843,726
1619,1142,1065,1563,125,1858,141,819,8,1291,1439,1297,3143,1061,1821
1937,870,1483,822,541,1367,637,1961,11,8,1819,931,1286,1539,812
1230,621,1255,776,732,635,635,828,652,688,778,899,776,557,791
964,648,752,662,716,744,657,676,793,630,837,793,601,661,716
769,778,931,686,695,750,714,703,567,626,885,707,710,819,563
835,912,577,548,1101,576,600,970,770,720,716,656,636,721,680
951,981,977,961,780,895,729,695,20,967,809,798,1310,906,865
878,1243,1221,640,590,1529,752,708,6,748,811,745,1157,747,826
932,1104,1023,908,1295,898,954,2178,10,1081,1281,1162,1558,10,1390
640,1047,1015,860,1187,1242,1138,611,37,656,949,740,1015,2436,838
969,1254,1313,10,87,1214,1253,2280,16,1313,1260,2,46,5,1313
1273,1401,1555,17,1301,1313,1324,1447,17,1313,1313,1211,1332,9,1297
1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05
1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05
1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05
1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05
1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05
1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1008,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05,1.3033e+05
1008,821,839,845,2378,759,1181,1996,6,2247,2529,1511,2768,733,695
1348,929,963,635,1376,875,724,704,734,665,1537,610,1219,657,665
991,926,2042,638,1862,1909,728,1501,17,1285,1349,1452,3791,943,1169
986,836,800,1211,763,770,770,1039,763,731,1142,1060,1450,506,753
662,943,647,608,966,723,657,723,900,649,947,960,813,726,726
1131,1360,788,694,1613,871,708,628,6,1111,1807,968,1278,692,761
1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05
1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05,1.3034e+05
