3435,3489,4006,4319,3825,4559,4006,4006,4006,4295,3825,4319,4319,4006,3756,3435
2984,934,3038,3038,4510,4312,4577,4469,2811,4910,4510,4510,3747,4354,4071,4508
4442,3588,4292,3087,4367,5107,4220,4292,2870,4601,3985,4442,3612,4241,4601,4500
3842,3572,3767,4599,4730,4810,4860,4599,3021,4869,3379,3379,2903,4599,4687,4687
3140,4114,4316,4316,4395,4594,4603,4331,4454,4395,4373,4306,4522,4316,4407,4501
4159,2602,4092,3781,3975,5167,4459,3781,3781,5571,4159,3414,4055,4092,4833,4159
130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428
130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428,130428
3602,3999,2590,3855,4420,4319,4211,3796,3962,3379,3602,3816,2702,3796,4420,4606
1347,2379,2660,3529,2612,3663,3610,3803,43,3945,2505,3711,2577,3803,3803,3945
4283,4167,4363,4058,4283,4362,4043,4054,4054,4496,4124,4124,3991,3769,4496,4496
10,1502,455,7064,730,15,2053,237,1764,1621,148,56,1215,1910,3930,503
4692,3648,3813,4047,4692,4416,4403,4515,4398,4515,4515,3827,3706,4519,4504,4692
3913,4554,3803,3630,3913,4522,4410,4453,4522,4453,4453,4525,4239,4522,4453,66
4329,4356,4196,3541,4533,4409,4375,4375,4375,4409,4412,3954,4069,4713,4713,4455
4114,4139,3926,4087,3880,4350,4431,4431,3926,3926,4139,4039,3926,3926,4719,4324
3801,4223,4666,3266,3801,4285,4089,4666,3347,5282,5282,3634,3347,4153,4223,5282
4059,4759,3234,4739,4059,4376,4239,4167,4167,4183,4759,4219,3365,3852,3901,4105
9,6,3793,4133,4250,4912,4566,3756,3756,4527,4527,36,4051,3756,4527,4527
4086,4667,4310,2988,3796,4667,4499,4499,4310,4499,2988,107,2988,4310,4691,4568
3925,4420,5270,4744,4290,5648,4388,3673,4252,4543,3913,59,4569,4254,3982,4351
4530,3784,4128,2686,4344,4356,4193,4128,4090,4278,4793,66,4090,4347,4278,4567
573,20,910,1381,717,717,423,413,416,416,774,416,9,844,2154,590
130421,130421,130421,130421,130421,130421,130421,130421,130421,130421,130421,130421,130421,130421,130421,130421
130419,130419,130420,130420,130420,130420,130420,130419,130420,130420,130420,130420,130420,130420,130420,130420
315,502,790,1565,1217,1148,315,790,378,378,1565,378,501,646,490,1687
2554,2537,4064,4064,4031,3688,4275,4208,2293,4530,4659,5,2518,4064,3475,4329
3289,3208,4210,3726,4205,4172,4210,4210,4210,4465,3063,113,3920,4210,3217,4085
3901,3892,2890,2890,3901,4506,4040,4143,3866,4209,3343,102,4143,3866,3892,3609
3035,4099,3269,3035,4202,4368,4178,3035,3035,3881,4093,101,3035,3035,4165,4165
3915,3629,3283,2495,4167,4945,4017,4017,3116,4325,4408,56,4409,4169,4325,3713
2331,2812,3721,2309,5338,4033,4185,6082,905,4000,2584,1946,2545,2990,4503,4436
3686,2830,3388,3144,3721,5291,4371,4002,3525,2777,4179,148,3711,3809,5156,4044
3840,2782,3512,4604,4115,4115,3996,3827,3200,3388,3660,2,3660,4936,4936,3820
2822,3542,3977,4239,2822,4932,4351,4351,3171,4658,4658,4941,4942,3991,4822,4474
3179,1928,3837,4371,2951,2978,3969,6219,2815,5293,4113,3179,1771,3837,4385,2951
2991,4149,4084,5214,2991,2840,2858,4084,3077,4084,5166,4115,4563,4084,4084,4149
3363,3475,3475,2907,2974,3866,3040,4183,2907,3866,4114,4114,2907,3212,3873,4451
4022,4936,3608,3062,4621,4954,4708,4774,2583,4345,4696,4696,3821,4774,4832,4841
4057,4324,3756,3756,4141,2531,4069,4802,4688,4781,3667,35,3481,3042,4057,4057
4214,3458,3687,3937,4509,4749,3659,3929,3985,4011,3953,30,2467,3746,4165,4147
130422,130422,130422,130422,130422,130422,130422,130422,130422,130422,130422,130422,130422,130422,130422,130422
255,434,405,405,236,114,331,302,302,405,42,160,405,405,353,2
2763,4124,4000,4000,4687,5117,4269,4909,2521,5094,4203,38,3699,3999,3949,4473
4535,3522,2,3804,4286,4791,4421,4421,2460,4359,4936,4786,4531,4100,3198,4565
3788,3992,4140,3855,4140,3676,3114,4278,3339,5423,4176,41,3799,4140,5509,4645
3999,4067,4013,4366,3999,4132,4499,4648,2233,5197,3999,3999,4013,2794,4419,4168
3740,3559,3846,3934,3740,3814,4004,3846,3285,5075,4644,39,2373,3855,4747,3956
2348,3094,10,5549,3729,1150,4216,4934,2178,5088,20,17,2932,4055,94,3
3074,2965,2858,3133,4731,4731,2863,3016,2410,5069,4731,84,2880,4306,4700,4731
3396,2713,2639,3205,3512,4911,2722,45,4404,2925,2722,90,2795,4035,4930,3815
8,3300,17,2832,4474,2909,3054,45,2987,2794,2747,40,2876,4009,2598,3437
3396,2812,3605,3223,3244,4508,2956,3605,3605,4277,3026,39,4561,3605,3879,3838
2624,2904,2759,3607,2740,4583,2941,4668,2949,2941,3718,4,3461,3927,4532,3267
194,222,416,779,444,445,695,706,169,733,8,117,580,416,625,355
4042,3412,3893,2898,3855,4773,3933,3933,3688,4002,4946,12,3979,4802,4655,3888
3619,3316,5942,2527,4041,5109,3540,3540,3189,3540,5169,7,2527,5041,4363,3207
3654,2673,2781,2781,4513,2618,4096,4129,3422,3536,2817,13,2661,2759,4468,4405
4054,2681,3487,2585,4296,2747,3025,3860,3923,2914,4556,9,2776,3006,3875,3821
12,3179,2811,2811,4645,4703,3318,4342,3403,3549,2866,5,2752,2828,5318,4353
3730,3078,2474,3456,4375,5422,3567,5284,663,3991,3590,4400,2924,3369,3078,4397
3914,3151,3909,3365,3914,5101,3976,4160,3507,4539,2832,27,2115,4021,4021,3614
3451,4172,4254,4254,5441,4925,3095,3570,2820,3095,2733,3,3550,3481,4011,3803
4259,2840,3413,3174,3365,5075,2882,52,2747,2979,2874,3226,3412,2747,3092,3106
1171,2661,4396,3824,4974,4327,3778,100,3778,5379,4169,3,3504,4396,3375,4167
2709,2744,3100,2956,1036,35,3064,52,2536,5321,2776,11,3532,3430,2744,2744
3774,3470,4583,2859,2951,4570,3604,3604,2633,4280,3639,3059,4159,4637,3796,4852
3556,3522,3077,2394,2182,64,3110,3561,3556,4801,4322,4,2319,3279,2797,2797
3430,3149,2767,2815,3430,55,3149,3323,3149,3149,3502,3,2600,2815,5052,3430
3542,3455,3003,3464,4250,5680,3598,3542,3542,5224,4324,3234,3943,3150,3221,3811
3324,3555,3515,2886,3324,15,2995,4090,2995,4295,3192,3,4153,3248,4524,4564
2787,2652,3135,3002,2787,124,2794,3517,3123,3694,2783,2787,2756,3663,3489,4239
3210,3061,2634,5214,3485,114,2961,2393,3351,4485,3768,4476,2415,3180,4820,4882
4078,3654,3064,3064,3309,4502,3196,4035,3196,3196,3532,4030,4078,3200,3970,5016
3717,3535,3528,2785,3820,4693,3720,3663,2792,2667,2667,3820,3207,3207,2783,5342
3245,3846,3684,3078,810,1159,2596,2924,3294,2760,2760,3864,3068,1353,2923,3206
4224,4376,3144,3674,3388,4194,3127,3127,3486,2863,4140,4539,3943,4268,4677,3432
3436,2836,3436,2891,1274,1407,3095,3093,3623,3614,4801,3937,2601,3623,3362,3568
3394,2896,24,3193,1038,719,34,3854,3193,892,1904,5,2201,2018,1776,1465
2079,4932,3831,3943,3687,4844,2707,4441,1555,2895,4548,3129,3719,3730,3083,3900
4006,3512,4265,4265,3346,5485,3898,3697,2901,3746,4620,4,3975,4265,4703,4813
3105,2707,3456,3149,3578,4768,3652,4376,3606,3342,3340,3434,3606,4645,1602,3420
3692,3061,3753,4657,3692,2553,3692,3692,3692,3163,4530,4138,4198,4175,3753,4217
130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416
130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416,130416
130407,130407,130407,130407,130407,130407,130407,130407,130407,130407,130407,130407,130407,130407,130407,130407
130404,130404,130404,3769,4353,130404,130404,130404,4237,4071,4201,4201,4322,4237,130404,130404
2497,3760,4103,2590,4698,4693,4039,4039,2271,5097,4927,4927,3698,3937,4949,4935
880,4628,4627,4485,4176,4337,2848,5706,880,3887,5052,5052,3040,4659,3888,3476
2779,4409,3529,4162,2779,5489,4812,4812,3325,4812,3650,6889,2577,4378,3006,4409
1637,2378,3393,2504,2352,2155,5438,2389,2395,3211,2506,2506,2500,2042,4436,3
3278,3432,3334,3278,4067,4211,3147,3101,3515,3641,3967,3515,4517,3515,4956,1995
3790,2889,3546,3124,3790,4392,2882,3485,3974,2935,4005,3444,3546,3974,2643,1187
3871,2867,3233,3911,3466,2810,1603,3821,3871,4012,3365,3352,3233,3524,2300,1819
3309,4046,3033,3659,3317,2315,3137,3659,3562,3900,3925,3309,2951,3659,2142,2077
3004,3093,3124,4201,3926,3852,3335,3083,3605,3092,3992,3852,3124,3224,2789,2789
1381,2201,5488,2225,3181,2030,1549,5329,1381,669,2,4641,3779,4760,3075,1356
