0.23401,0.31957,0.25948,0.39106,0.44879,0.5326,0.38559,0.5204,0.60993,0.72988,0.4064,0.63628,0.65875,0.55659,0.48655,0.11384,0.16267,0.50217,0.50262,0.46215,0.51276,0.57432,0.67863,0.75834,0.49887,0.72878,0.72469,0.61541,0.54113,0.097505,0.49841,0.50206,0.44928,0.49582,0.60479,0.70081,0.78069,0.55686,0.75067,0.72889,0.61561,0.55,0.42884,0.4476,0.42095,0.40905,0.50807,0.63533,0.7295,0.46186,0.66731,0.69699,0.5768,0.50432,0.19371,0.19501,0.23359,0.46327,0.4258,0.64623,0.35883,0.57818,0.64324,0.56457,0.43038,0.12503,0.2936,0.51818,0.43179,0.47855,0.40636,0.62649,0.67448,0.58757,0.41895,0.28279,0.518,0.44667,0.56681,0.42752,0.63073,0.67818,0.6239,0.4038,0.53654,0.39599,0.68813,0.39827,0.61605,0.66257,0.60468,0.4494,0.40315,0.37967,0.24539,0.53199,0.61545,0.60314,0.54251,0.33201,0.25699,0.51592,0.56574,0.43891,0.5174,0.27456,0.54698,0.70543,0.65205,0.62775,0.44463,0.56041,0.47262,0.44076,0.41321,0.18459,0.31909,0.31602,0.12201,0.26787
0.14654,0.25619,0.20481,0.52612,0.30372,0.48883,0.32156,0.56154,0.44696,0.50903,0.45025,0.55375,0.41879,0.45958,0.43458,0.32344,0.18001,0.52763,0.25917,0.45701,0.24706,0.55109,0.4452,0.50293,0.44033,0.5189,0.37373,0.4411,0.37894,0.18386,0.5122,0.34844,0.47348,0.32816,0.5713,0.54154,0.55264,0.52922,0.56725,0.54372,0.52129,0.52848,0.46691,0.21312,0.37405,0.20885,0.50563,0.44451,0.50217,0.40074,0.4854,0.42573,0.43587,0.3965,0.39968,0.37218,0.30886,0.49484,0.57336,0.54254,0.46161,0.59485,0.42973,0.58231,0.60818,0.2843,0.1962,0.46255,0.41049,0.48085,0.38165,0.5259,0.38036,0.44418,0.41112,0.23289,0.44508,0.4957,0.5972,0.47262,0.5804,0.37845,0.51317,0.47412,0.45155,0.41063,0.45969,0.37918,0.48113,0.29961,0.42429,0.35716,0.31033,0.14587,0.25643,0.54821,0.38914,0.44095,0.36615,0.14012,0.25956,0.61287,0.3422,0.32263,0.34285,0.22349,0.58106,0.35633,0.37857,0.3467,0.50867,0.3485,0.34676,0.18735,0.19135,0.18102,0.35685,0.16402,0.23681,0.24492
0.17685,0.13778,0.27297,0.40039,0.22967,0.42551,0.36069,0.46969,0.29025,0.49391,0.45994,0.42277,0.37937,0.45041,0.42927,0.1483,0.15381,0.35502,0.15369,0.31579,0.28994,0.46345,0.23145,0.50328,0.4555,0.40441,0.36573,0.44698,0.43526,0.20148,0.36639,0.23485,0.43347,0.31699,0.51676,0.25364,0.53766,0.52242,0.47001,0.42237,0.46285,0.50337,0.38151,0.19189,0.34122,0.35905,0.4987,0.29358,0.51775,0.50011,0.46533,0.42618,0.48443,0.48258,0.30237,0.33172,0.19926,0.44268,0.22996,0.43203,0.46655,0.53995,0.4493,0.52847,0.50521,0.15552,0.18651,0.40387,0.23674,0.47142,0.36991,0.39327,0.33217,0.40343,0.38733,0.21385,0.47334,0.33942,0.54132,0.45996,0.43273,0.42405,0.44602,0.40883,0.4216,0.25884,0.47005,0.42304,0.43398,0.41241,0.47102,0.39512,0.27633,0.15425,0.30321,0.43771,0.3005,0.43688,0.34249,0.28631,0.26676,0.37848,0.2734,0.36587,0.36226,0.15911,0.48521,0.26299,0.38319,0.3705,0.43327,0.21389,0.37149,0.36428,0.20781,0.15903,0.11612,0.20488,0.20846,0.19354
0.26942,0.34727,0.26271,0.51741,0.32035,0.28521,0.35271,0.44643,0.43703,0.32249,0.42924,0.43271,0.60464,0.45389,0.34302,0.14484,0.11283,0.49996,0.23414,0.25598,0.23385,0.38705,0.50303,0.37089,0.4395,0.38591,0.59497,0.4295,0.41723,0.13649,0.46775,0.28086,0.26815,0.30206,0.40983,0.57471,0.39569,0.44272,0.40578,0.62456,0.4277,0.44049,0.46714,0.26205,0.19317,0.24728,0.38667,0.51062,0.36229,0.429,0.37379,0.64831,0.43997,0.44511,0.28284,0.26901,0.46838,0.32753,0.50287,0.46723,0.57303,0.49781,0.69193,0.53319,0.48536,0.14928,0.20516,0.28004,0.40711,0.36723,0.4836,0.39449,0.62841,0.43912,0.39821,0.23484,0.29271,0.44378,0.324,0.44831,0.36209,0.57882,0.39192,0.37481,0.33942,0.42496,0.31244,0.45534,0.39783,0.6328,0.40925,0.44564,0.22821,0.2656,0.39136,0.3846,0.52629,0.45102,0.4559,0.18723,0.18163,0.28251,0.47818,0.4172,0.41006,0.21009,0.25495,0.46941,0.34761,0.29624,0.20287,0.42875,0.33037,0.39237,0.26613,0.1994,0.21101,0.13361,0.20158,0.15969
0.21416,0.23439,0.24601,0.43353,0.2098,0.34176,0.30369,0.54348,0.45443,0.28893,0.4141,0.56884,0.44628,0.42429,0.51955,0.17821,0.20317,0.43503,0.24806,0.34819,0.26856,0.52419,0.45339,0.29337,0.36814,0.5395,0.42212,0.39419,0.49673,0.25887,0.48047,0.22555,0.28393,0.29751,0.51866,0.4995,0.30424,0.3965,0.55587,0.43447,0.37612,0.53345,0.39621,0.27987,0.34993,0.21387,0.51203,0.44238,0.26748,0.37324,0.5753,0.42446,0.40402,0.45585,0.31007,0.21585,0.18155,0.54766,0.47641,0.33987,0.28254,0.55809,0.47986,0.47077,0.51237,0.15399,0.2338,0.48935,0.4367,0.28332,0.33372,0.48184,0.40813,0.38198,0.42344,0.15041,0.50198,0.47633,0.26882,0.27871,0.51555,0.45344,0.40321,0.44688,0.50428,0.47843,0.25574,0.24453,0.54288,0.41902,0.40555,0.43981,0.26026,0.27415,0.26522,0.53358,0.29207,0.33231,0.26269,0.2522,0.28971,0.54068,0.2215,0.42656,0.29985,0.24923,0.49297,0.31965,0.34912,0.37207,0.46781,0.2752,0.36811,0.24877,0.23248,0.2816,0.27959,0.18813,0.15915,0.26013
0.3536,0.22702,0.40346,0.48426,0.37941,0.34543,0.40985,0.65007,0.43226,0.48443,0.52512,0.5835,0.58986,0.54989,0.45435,0.26485,0.20842,0.37932,0.35344,0.28778,0.29762,0.55787,0.36148,0.39066,0.41601,0.59648,0.45997,0.50416,0.44112,0.19547,0.3701,0.36705,0.32033,0.27828,0.60581,0.31373,0.43332,0.49266,0.5688,0.51271,0.48868,0.42111,0.38166,0.36271,0.27173,0.30159,0.57007,0.3196,0.36749,0.46198,0.61096,0.47855,0.5016,0.42902,0.19924,0.17425,0.16869,0.48718,0.34394,0.48576,0.3668,0.6014,0.46076,0.50294,0.46998,0.18806,0.12281,0.49679,0.27836,0.4509,0.35072,0.55206,0.44609,0.46467,0.35138,0.19403,0.47158,0.29332,0.38741,0.39009,0.54553,0.46447,0.50479,0.37058,0.48375,0.26446,0.41697,0.36627,0.55418,0.43733,0.48057,0.36958,0.22796,0.21594,0.31548,0.36809,0.3264,0.47566,0.54066,0.26897,0.25061,0.3588,0.27088,0.37147,0.33745,0.2384,0.45468,0.29671,0.50611,0.47309,0.48988,0.20082,0.48225,0.37289,0.26053,0.098906,0.32879,0.31098,0.29298,0.3003
0.25785,0.20124,0.40416,0.42753,0.46115,0.3745,0.4304,0.55213,0.46328,0.51983,0.46906,0.63085,0.49641,0.55166,0.53221,0.14008,0.24326,0.26943,0.3461,0.25169,0.38519,0.49501,0.36355,0.41665,0.379,0.54906,0.38594,0.4663,0.56388,0.19643,0.19886,0.3525,0.27252,0.36966,0.48138,0.37836,0.4422,0.35535,0.51489,0.43576,0.40302,0.50938,0.27912,0.39336,0.38207,0.40711,0.5375,0.42009,0.51609,0.38587,0.47344,0.43527,0.45074,0.54703,0.23678,0.18567,0.29896,0.5201,0.32328,0.37074,0.33327,0.56572,0.4087,0.29833,0.49703,0.1517,0.20295,0.50397,0.22761,0.20475,0.42594,0.56101,0.31509,0.23768,0.4772,0.26087,0.48496,0.26791,0.23961,0.40412,0.52841,0.33725,0.2709,0.4113,0.47782,0.29282,0.3404,0.41083,0.54891,0.36921,0.32316,0.49873,0.24317,0.24739,0.16778,0.56001,0.24971,0.3925,0.45946,0.1387,0.17232,0.50542,0.15265,0.17517,0.36057,0.20548,0.54261,0.20489,0.19134,0.37963,0.49898,0.20724,0.29087,0.39049,0.31586,0.3953,0.317,0.17225,0.29787,0.32787
0.27786,0.17567,0.3296,0.26447,0.81418,0.65549,0.611,0.49392,0.77337,0.68138,0.59229,0.61458,0.53705,0.5957,0.55583,0.10907,0.24402,0.25045,0.85031,0.65567,0.66292,0.58328,0.8177,0.7526,0.6532,0.70374,0.60756,0.66179,0.63249,0.18488,0.24146,0.81602,0.61958,0.60033,0.5251,0.78665,0.68965,0.61541,0.63966,0.56582,0.603,0.5775,0.20914,0.78596,0.5919,0.57997,0.55908,0.78594,0.65665,0.6324,0.67716,0.58322,0.66819,0.6086,0.63108,0.35812,0.33615,0.4379,0.72953,0.64298,0.50716,0.55266,0.46791,0.55149,0.53775,0.20618,0.20428,0.6296,0.69778,0.77844,0.62786,0.53339,0.80035,0.65694,0.72756,0.075282,0.46517,0.66705,0.69283,0.53763,0.50452,0.59591,0.61439,0.57354,0.4563,0.68335,0.67061,0.5535,0.48744,0.58933,0.58582,0.58727,0.19106,0.21251,0.24328,0.41739,0.39693,0.52741,0.3503,0.16408,0.13994,0.5087,0.48725,0.62875,0.40082,0.3617,0.5111,0.45422,0.5968,0.43734,0.46208,0.38219,0.60192,0.34304,0.19907,0.18847,0.1904,0.21077,0.10066,0.2463
0.31929,0.19225,0.15134,0.3338,0.58528,0.44005,0.52057,0.49957,0.63653,0.64588,0.54178,0.53399,0.75899,0.50442,0.63069,0.23237,0.14653,0.194,0.63244,0.45956,0.55068,0.53881,0.64195,0.7372,0.59567,0.60253,0.81166,0.50845,0.65958,0.17369,0.27574,0.59463,0.43118,0.53372,0.50333,0.64943,0.68549,0.59312,0.57365,0.77388,0.45218,0.64331,0.20195,0.52685,0.43218,0.46853,0.50504,0.60423,0.67314,0.53121,0.54288,0.77282,0.48635,0.63801,0.3677,0.22803,0.32912,0.447,0.52819,0.67574,0.50047,0.5227,0.76015,0.4734,0.59992,0.30139,0.060816,0.42265,0.45555,0.62908,0.38744,0.44009,0.74281,0.63254,0.44949,0.22592,0.40922,0.49454,0.70231,0.53792,0.55466,0.73022,0.52441,0.56482,0.41238,0.42857,0.62432,0.38069,0.42111,0.72072,0.57558,0.41809,0.18925,0.25143,0.16019,0.36697,0.64556,0.39569,0.45723,0.10497,0.075616,0.37335,0.61691,0.44004,0.39958,0.11468,0.45931,0.64136,0.52893,0.47498,0.32325,0.61638,0.44696,0.36181,0.3813,0.33495,0.30278,0.22764,0.15363,0.18851
0.47495,0.33231,0.30473,0.37075,0.43685,0.47708,0.49655,0.51385,0.58408,0.64586,0.38863,0.52649,0.63807,0.59431,0.36719,0.11324,0.13864,0.3761,0.60279,0.59687,0.29469,0.64412,0.64993,0.6853,0.43152,0.55748,0.65851,0.72042,0.49881,0.16462,0.31303,0.50902,0.53613,0.28159,0.5664,0.5952,0.63684,0.34575,0.52835,0.60745,0.64304,0.39836,0.33703,0.47999,0.48237,0.31607,0.59101,0.59679,0.64368,0.34843,0.49891,0.62573,0.6836,0.39994,0.19508,0.20918,0.17137,0.43957,0.43463,0.61508,0.19253,0.5228,0.47993,0.60528,0.33871,0.14754,0.26485,0.53566,0.47955,0.69371,0.32411,0.57941,0.52006,0.65741,0.42119,0.28771,0.46882,0.46811,0.638,0.35228,0.58526,0.56023,0.69077,0.39572,0.49092,0.50085,0.64366,0.27633,0.52055,0.45059,0.66411,0.41477,0.31481,0.39399,0.3192,0.41897,0.53968,0.58809,0.30986,0.10828,0.23072,0.32015,0.47007,0.54864,0.33802,0.31088,0.32754,0.55218,0.58624,0.3932,0.36207,0.42847,0.54859,0.25985,0.30685,0.41,0.236,0.1751,0.39865,0.30585
