0.35617,0.3544,0.24585,0.22479,0.20352,0.52178,0.64963,0.24821,0.35818,0.52591,0.71113,0.52895,0.5674,0.50135,0.4107,0.067424,0.20181,0.40979,0.45462,0.61508,0.35204,0.299,0.62304,0.65295,0.57547,0.55553,0.56361,0.37561,0.20272,0.42444,0.50167,0.70802,0.39703,0.41317,0.61434,0.73473,0.65384,0.63346,0.61836,0.13951,0.29343,0.38556,0.61079,0.25763,0.26427,0.55859,0.62446,0.49726,0.50753,0.52182,0.23656,0.41904,0.62859,0.24467,0.30443,0.50744,0.61248,0.47419,0.54748,0.48237,0.2127,0.35624,0.16088,0.21661,0.39585,0.57534,0.36294,0.48396,0.37806,0.1632,0.24566,0.14479,0.42041,0.5613,0.41713,0.43505,0.41209,0.45971,0.18944,0.4974,0.64513,0.53998,0.4861,0.48973,0.23569,0.38148,0.58395,0.38422,0.495,0.40044,0.40103,0.57552,0.4346,0.38706,0.37493,0.30232,0.17895,0.27085,0.14413,0.18866,0.12547,0.21032,0.2162,0.08781,0.18841
0.15042,0.24259,0.2521,0.13712,0.3657,0.40324,0.33864,0.29012,0.39191,0.55764,0.53994,0.61154,0.55751,0.55085,0.25897,0.16186,0.12068,0.3382,0.3852,0.39317,0.35729,0.45096,0.56113,0.53965,0.56633,0.54725,0.56939,0.24618,0.22334,0.33856,0.37145,0.43315,0.30269,0.42196,0.57143,0.57967,0.6102,0.58522,0.57879,0.20579,0.29999,0.39846,0.4761,0.34549,0.45695,0.56537,0.56005,0.58651,0.5651,0.57504,0.34209,0.35733,0.37328,0.28353,0.37965,0.52113,0.47712,0.53594,0.50881,0.50095,0.14954,0.14261,0.12888,0.16159,0.39614,0.38641,0.40613,0.48083,0.44135,0.15115,0.17451,0.14043,0.40215,0.36356,0.43878,0.48543,0.42936,0.16328,0.1401,0.45291,0.38076,0.44011,0.50414,0.43585,0.16268,0.42255,0.38854,0.3835,0.44597,0.41039,0.44061,0.39769,0.41508,0.48677,0.417,0.43996,0.38562,0.46736,0.40426,0.19911,0.15142,0.15154,0.11946,0.11927,0.099127
0.14792,0.17961,0.14917,0.17901,0.31036,0.51006,0.39576,0.35485,0.41105,0.43708,0.41344,0.49107,0.33506,0.39262,0.17756,0.32043,0.27116,0.32175,0.47947,0.32243,0.33736,0.40979,0.41724,0.40142,0.45305,0.34244,0.32974,0.35355,0.16577,0.40044,0.48968,0.42575,0.40792,0.41639,0.41552,0.38586,0.48079,0.37967,0.40381,0.26186,0.33519,0.54617,0.47307,0.39955,0.40119,0.52106,0.5073,0.55747,0.3712,0.49257,0.37581,0.44386,0.40596,0.41022,0.39771,0.46096,0.40723,0.46828,0.3603,0.46488,0.19973,0.15495,0.22911,0.3105,0.39397,0.41324,0.40158,0.2614,0.29789,0.11831,0.25323,0.32015,0.39694,0.48124,0.48892,0.29894,0.26478,0.19942,0.23932,0.37305,0.40218,0.39001,0.27005,0.20845,0.2032,0.37724,0.36352,0.40021,0.30882,0.22931,0.42605,0.32103,0.34233,0.345,0.27668,0.35046,0.3262,0.21687,0.26308,0.12769,0.20567,0.21344,0.22409,0.25855,0.16086
0.13774,0.24917,0.12487,0.1775,0.27897,0.40365,0.39461,0.42917,0.34685,0.48279,0.4572,0.54669,0.59647,0.38821,0.1857,0.14846,0.14133,0.29851,0.45652,0.48721,0.3861,0.36632,0.52909,0.4308,0.52955,0.59299,0.43585,0.24076,0.22353,0.28153,0.34434,0.49066,0.38344,0.33181,0.47806,0.46779,0.51931,0.57463,0.4148,0.14215,0.20423,0.39578,0.44724,0.3891,0.32399,0.4712,0.41756,0.52187,0.52033,0.3989,0.21681,0.44105,0.48144,0.32095,0.33312,0.50782,0.41571,0.49971,0.50756,0.41895,0.25934,0.33623,0.30199,0.24334,0.35094,0.43347,0.47084,0.40287,0.36535,0.20002,0.27177,0.176,0.1744,0.42137,0.47563,0.40499,0.26247,0.27694,0.24428,0.31032,0.47654,0.48375,0.4376,0.35164,0.17544,0.33174,0.4606,0.41886,0.454,0.2596,0.27863,0.39745,0.39875,0.35017,0.26113,0.33269,0.42617,0.29755,0.18762,0.192,0.28051,0.28755,0.30081,0.31933,0.25837
0.27751,0.12088,0.12491,0.28634,0.33376,0.38497,0.24775,0.39936,0.3943,0.51894,0.41121,0.46368,0.37354,0.29467,0.28414,0.22539,0.25128,0.31513,0.40295,0.33221,0.3911,0.37792,0.51918,0.48277,0.41475,0.38099,0.37666,0.13877,0.35625,0.3046,0.35124,0.23735,0.40582,0.38237,0.4723,0.40252,0.45842,0.33919,0.30248,0.23286,0.29339,0.3684,0.23418,0.4266,0.38558,0.54256,0.36518,0.42895,0.31737,0.27396,0.23233,0.45937,0.25882,0.35391,0.36024,0.55781,0.44706,0.42534,0.42068,0.30447,0.27486,0.17566,0.30742,0.25492,0.36294,0.34386,0.32209,0.32442,0.30087,0.20308,0.22774,0.23653,0.43321,0.25223,0.35146,0.34508,0.37894,0.16846,0.17016,0.41486,0.26649,0.33346,0.32435,0.28221,0.16557,0.41375,0.34037,0.4167,0.39202,0.32612,0.40872,0.25639,0.38634,0.36349,0.32629,0.31943,0.34418,0.35463,0.2678,0.27692,0.23001,0.26082,0.17307,0.27713,0.16852
0.52312,0.20853,0.39164,0.28337,0.36842,0.73493,0.67953,0.55542,0.42727,0.48048,0.84053,0.66032,0.61483,0.71432,0.19037,0.10292,0.19181,0.23862,0.69783,0.68031,0.54072,0.57271,0.54138,0.86661,0.69252,0.72945,0.74241,0.17531,0.12852,0.22884,0.69483,0.67442,0.47695,0.42669,0.44597,0.83373,0.61971,0.64302,0.69546,0.14674,0.20673,0.6903,0.66265,0.45554,0.46299,0.50127,0.85159,0.6544,0.67165,0.71889,0.10104,0.6747,0.64086,0.4242,0.41046,0.35808,0.81614,0.57539,0.62079,0.65996,0.48925,0.49863,0.31338,0.28673,0.26623,0.80582,0.50711,0.56307,0.61965,0.145,0.26328,0.14747,0.3296,0.7915,0.39327,0.55336,0.58929,0.15004,0.17054,0.36081,0.78347,0.42727,0.49808,0.65726,0.12403,0.32871,0.76652,0.40397,0.46703,0.63354,0.23034,0.77654,0.3671,0.47573,0.58891,0.648,0.24042,0.42167,0.41156,0.26494,0.42814,0.092872,0.24637,0.15867,0.25213
0.33055,0.20992,0.27858,0.26397,0.23213,0.78374,0.63337,0.65649,0.60991,0.60732,0.75192,0.58249,0.59859,0.53005,0.24625,0.12439,0.30357,0.50651,0.83695,0.61626,0.67793,0.74652,0.71943,0.82579,0.6292,0.59186,0.64504,0.19746,0.18662,0.30366,0.81337,0.59034,0.6646,0.66798,0.6283,0.75689,0.57001,0.59145,0.56106,0.29535,0.44423,0.83386,0.5781,0.64538,0.68372,0.63821,0.79146,0.62057,0.60743,0.59942,0.28953,0.76941,0.55969,0.61401,0.62488,0.63049,0.73308,0.57592,0.58385,0.53764,0.50741,0.32191,0.39081,0.33624,0.43586,0.71057,0.3973,0.51692,0.40066,0.22443,0.17136,0.24734,0.48813,0.826,0.3846,0.67484,0.46268,0.19145,0.107,0.42093,0.79736,0.3931,0.53592,0.49808,0.14643,0.48715,0.80102,0.38764,0.60432,0.47974,0.45463,0.81507,0.41689,0.58453,0.53223,0.45816,0.1229,0.16963,0.27469,0.34498,0.44562,0.22008,0.13245,0.17797,0.2967
0.11416,0.13714,0.14927,0.21923,0.18561,0.39679,0.35071,0.4263,0.51389,0.53027,0.56104,0.58901,0.49655,0.43645,0.14387,0.19243,0.31312,0.22944,0.40066,0.42066,0.47081,0.51717,0.55033,0.56252,0.64198,0.57064,0.48163,0.17371,0.24147,0.1936,0.41429,0.40909,0.41402,0.51103,0.53942,0.56498,0.64152,0.51457,0.4559,0.21592,0.20777,0.40066,0.36273,0.40475,0.51292,0.52043,0.58742,0.57008,0.53271,0.43896,0.23881,0.42155,0.36337,0.44002,0.46161,0.49003,0.53062,0.5258,0.47121,0.35574,0.37857,0.28634,0.32534,0.3712,0.42151,0.52117,0.54468,0.45142,0.3864,0.31412,0.32455,0.34758,0.44765,0.5277,0.5926,0.4343,0.43625,0.10556,0.21345,0.36902,0.48024,0.52648,0.3696,0.37278,0.18667,0.36206,0.53396,0.53559,0.4031,0.43159,0.34347,0.45565,0.49227,0.45278,0.41167,0.23377,0.32958,0.19062,0.16914,0.20657,0.22158,0.21957,0.16775,0.21005,0.16098
0.1486,0.29951,0.33305,0.10402,0.13567,0.67319,0.65521,0.52795,0.47262,0.47218,0.70953,0.72831,0.71399,0.6156,0.3604,0.36555,0.11157,0.18481,0.7167,0.70009,0.58639,0.48519,0.48562,0.74475,0.77064,0.75697,0.6557,0.19348,0.28885,0.2121,0.7068,0.67368,0.62594,0.49937,0.56575,0.67815,0.75024,0.72184,0.66923,0.24678,0.32078,0.69632,0.71086,0.58423,0.56945,0.52362,0.68451,0.76974,0.69515,0.69679,0.18317,0.66049,0.66267,0.51505,0.45726,0.43783,0.69132,0.72525,0.6898,0.61924,0.5216,0.53891,0.42874,0.33048,0.38999,0.66914,0.66307,0.67769,0.5694,0.15268,0.088585,0.17207,0.36873,0.7241,0.56978,0.62687,0.61182,0.15209,0.2743,0.44186,0.72359,0.5806,0.61271,0.59548,0.23278,0.32292,0.704,0.58135,0.56347,0.57866,0.36837,0.71729,0.59036,0.65897,0.58736,0.39152,0.28243,0.36917,0.18912,0.1834,0.2167,0.18007,0.0923,0.093719,0.15974
0.19388,0.13882,0.17011,0.20978,0.32706,0.26562,0.37586,0.36972,0.29492,0.44092,0.4034,0.48381,0.39709,0.54078,0.29975,0.23239,0.28404,0.26704,0.31949,0.39692,0.38332,0.31394,0.47008,0.45962,0.46002,0.40254,0.45018,0.22998,0.26603,0.32355,0.27602,0.39406,0.42271,0.38214,0.47912,0.36562,0.46621,0.38829,0.52678,0.18597,0.29361,0.29367,0.31658,0.34198,0.36867,0.44442,0.44745,0.4757,0.4246,0.53169,0.39362,0.30514,0.39556,0.43671,0.39757,0.49823,0.4665,0.48677,0.42389,0.53482,0.2143,0.16436,0.15786,0.24132,0.35958,0.3644,0.28863,0.34486,0.3381,0.21359,0.13718,0.16272,0.33797,0.3018,0.23693,0.3165,0.32228,0.13936,0.2399,0.35628,0.31584,0.26275,0.35974,0.3479,0.20744,0.3485,0.36987,0.21148,0.34327,0.34098,0.39933,0.37043,0.28946,0.34129,0.33941,0.24917,0.17601,0.21368,0.32023,0.16955,0.18554,0.26608,0.12444,0.19001,0.15768
