0.64625,0.22045,0.22278,0.3996,0.34849,0.65066,0.44004,0.27085,0.48578,0.44281,0.72987,0.52572,0.78465,0.68167,0.41085,0.32076,0.56488,0.51459,0.81898,0.51059,0.40038,0.48133,0.54221,0.82835,0.62394,0.76784,0.72387,0.11789,0.17727,0.18335,0.72166,0.35235,0.26499,0.52121,0.50019,0.68625,0.49985,0.75311,0.61862,0.24467,0.18177,0.66268,0.34795,0.18385,0.32599,0.3291,0.71949,0.49667,0.75187,0.61082,0.07201,0.80052,0.45139,0.39981,0.55223,0.52938,0.70869,0.5754,0.81103,0.6402,0.60166,0.27077,0.22542,0.42205,0.43144,0.68717,0.4903,0.68924,0.50847,0.27807,0.41847,0.35017,0.33645,0.78787,0.39843,0.37521,0.24275,0.16086,0.3465,0.42983,0.70419,0.38392,0.44731,0.36721,0.35621,0.38505,0.71537,0.46129,0.64615,0.45595,0.10507,0.76788,0.42168,0.53487,0.46624,0.56579,0.33503,0.51145,0.38313,0.26302,0.42231,0.37228,0.20654,0.19718,0.14102
0.21687,0.2259,0.32606,0.23206,0.25543,0.7266,0.46806,0.58406,0.40279,0.47137,0.73265,0.67735,0.80399,0.74368,0.40763,0.60765,0.33336,0.13897,0.68325,0.31099,0.4268,0.29872,0.42858,0.70684,0.69057,0.78939,0.7193,0.13135,0.11173,0.46098,0.75109,0.58165,0.62426,0.5424,0.57978,0.78966,0.73031,0.83629,0.80465,0.13894,0.66482,0.7907,0.62238,0.58985,0.60325,0.67025,0.82398,0.76287,0.84011,0.8082,0.43472,0.73347,0.45886,0.52338,0.45412,0.56559,0.78561,0.73702,0.82414,0.7712,0.53339,0.29678,0.44227,0.2669,0.34683,0.60369,0.49162,0.60595,0.54907,0.51532,0.49628,0.44237,0.33017,0.48204,0.34243,0.35354,0.44822,0.083317,0.14737,0.50546,0.57607,0.50612,0.59285,0.49,0.27221,0.61563,0.64205,0.62479,0.61391,0.59786,0.42839,0.58692,0.48513,0.63297,0.52734,0.27216,0.22129,0.3404,0.25535,0.30583,0.12158,0.26566,0.35009,0.061281,0.36903
0.36755,0.24588,0.25066,0.18047,0.26882,0.55784,0.49399,0.54342,0.75502,0.58128,0.76189,0.75694,0.78297,0.52493,0.18267,0.33033,0.24099,0.29161,0.38785,0.38955,0.43468,0.76439,0.33595,0.73168,0.72715,0.73658,0.58891,0.14147,0.24433,0.36336,0.45432,0.44458,0.44933,0.77924,0.41398,0.74954,0.74312,0.73145,0.51635,0.32925,0.30747,0.52107,0.46313,0.52129,0.79313,0.55497,0.81995,0.79398,0.75546,0.58171,0.30108,0.46212,0.27218,0.37043,0.65273,0.52303,0.69919,0.67853,0.75535,0.47444,0.43526,0.37805,0.45737,0.61291,0.45246,0.70966,0.6251,0.6768,0.59089,0.26994,0.18733,0.41326,0.26291,0.52013,0.33472,0.35096,0.46059,0.09102,0.3247,0.33424,0.57388,0.3863,0.51935,0.46478,0.21156,0.27394,0.49384,0.24715,0.40963,0.43958,0.34548,0.52264,0.15786,0.41408,0.5986,0.36385,0.25225,0.3826,0.39964,0.16225,0.15882,0.20012,0.15478,0.31858,0.20876
0.18304,0.30527,0.4527,0.26425,0.37389,0.58033,0.44571,0.47199,0.32243,0.41199,0.61958,0.73761,0.78137,0.73649,0.23192,0.34994,0.22743,0.43372,0.51396,0.45311,0.40125,0.16268,0.3504,0.64696,0.71609,0.78555,0.74719,0.099901,0.16638,0.41302,0.64029,0.43736,0.52362,0.3737,0.45486,0.64842,0.7546,0.7937,0.82178,0.11607,0.48337,0.71267,0.57155,0.59943,0.53935,0.48305,0.71098,0.80399,0.83465,0.85037,0.37626,0.61698,0.40407,0.35787,0.34975,0.37102,0.66446,0.73922,0.79834,0.76319,0.27443,0.27136,0.378,0.29347,0.29779,0.40444,0.53026,0.43351,0.33724,0.49491,0.36136,0.28342,0.24,0.26644,0.35591,0.3739,0.27159,0.17033,0.26088,0.42125,0.63065,0.63027,0.58553,0.52214,0.16053,0.32723,0.55281,0.55284,0.61786,0.51631,0.26608,0.47228,0.52964,0.54516,0.47236,0.27943,0.33862,0.40868,0.32774,0.18722,0.17093,0.20041,0.12488,0.23713,0.11037
0.25185,0.16709,0.20817,0.22585,0.27348,0.67484,0.36211,0.41166,0.25337,0.40838,0.59017,0.66224,0.69677,0.70946,0.12146,0.32127,0.44163,0.29942,0.75001,0.39841,0.4477,0.24109,0.31618,0.64411,0.69369,0.6671,0.61449,0.12814,0.25864,0.21348,0.71976,0.36572,0.33725,0.24684,0.34455,0.59815,0.67686,0.66882,0.62854,0.23355,0.39334,0.74652,0.46049,0.36504,0.3294,0.48093,0.60316,0.68011,0.73395,0.71925,0.31335,0.74683,0.46493,0.3859,0.31838,0.46281,0.65555,0.66787,0.73021,0.72706,0.56971,0.19204,0.30585,0.2719,0.28913,0.59561,0.63557,0.4583,0.50236,0.41018,0.29022,0.4011,0.50535,0.50758,0.74318,0.62974,0.5073,0.19989,0.2337,0.20642,0.5188,0.63166,0.36071,0.40012,0.27913,0.30767,0.48309,0.65563,0.48602,0.43385,0.19687,0.50035,0.5836,0.48097,0.42971,0.36611,0.40211,0.25945,0.32913,0.19841,0.30879,0.2692,0.20578,0.24817,0.21471
0.47499,0.15998,0.17922,0.16377,0.33429,0.53544,0.40102,0.45853,0.43558,0.65434,0.64676,0.63804,0.61416,0.73831,0.23458,0.30576,0.39375,0.49987,0.69579,0.44898,0.63706,0.62726,0.66164,0.68176,0.71318,0.72574,0.75128,0.07124,0.1564,0.31603,0.57542,0.37361,0.49679,0.46924,0.63873,0.60494,0.63109,0.5777,0.71229,0.12164,0.27857,0.57613,0.41498,0.47878,0.442,0.66413,0.60717,0.63991,0.57107,0.7068,0.31674,0.59846,0.41196,0.50067,0.55918,0.68739,0.68276,0.67224,0.7077,0.76395,0.31649,0.24363,0.27,0.29022,0.39847,0.42531,0.46557,0.56517,0.48847,0.097082,0.039251,0.40049,0.11185,0.56671,0.24046,0.60129,0.28663,0.10271,0.46092,0.17454,0.51003,0.21946,0.535,0.23051,0.36341,0.10701,0.55131,0.25185,0.59769,0.30601,0.51013,0.59147,0.53722,0.61424,0.64816,0.42868,0.17844,0.53287,0.24639,0.30218,0.12064,0.36937,0.31142,0.13755,0.29734
0.4006,0.4409,0.4232,0.55437,0.482,0.54906,0.59506,0.54506,0.54241,0.5741,0.74232,0.86422,0.66974,0.66652,0.29483,0.29209,0.40118,0.43968,0.51768,0.44207,0.30197,0.39639,0.33029,0.54917,0.79367,0.58502,0.57182,0.14865,0.22765,0.25977,0.34221,0.46156,0.4095,0.35445,0.37356,0.51252,0.77259,0.50705,0.50222,0.29758,0.14397,0.34319,0.50351,0.34769,0.54257,0.44465,0.5594,0.80931,0.52422,0.52148,0.32823,0.41508,0.49682,0.41792,0.58109,0.57964,0.66219,0.778,0.48875,0.61027,0.21379,0.41031,0.33917,0.43422,0.51911,0.52652,0.78892,0.51138,0.42578,0.33721,0.25882,0.30509,0.48829,0.49998,0.70139,0.30227,0.26798,0.19816,0.18839,0.34528,0.48458,0.76494,0.47962,0.39847,0.32109,0.28817,0.46081,0.74138,0.31208,0.36698,0.27164,0.40692,0.73761,0.48994,0.36977,0.19409,0.48294,0.30593,0.39937,0.4056,0.25275,0.29943,0.27553,0.42456,0.24719
0.36592,0.18419,0.44196,0.31061,0.5276,0.58558,0.56784,0.47358,0.56352,0.59817,0.64289,0.75355,0.83345,0.80652,0.29866,0.44507,0.35966,0.49118,0.62843,0.52989,0.46722,0.42844,0.3938,0.51817,0.78342,0.79247,0.83171,0.26141,0.22598,0.33449,0.51512,0.40917,0.37575,0.31896,0.4914,0.56351,0.73107,0.76957,0.8044,0.098712,0.20827,0.4242,0.46461,0.45896,0.32078,0.52032,0.57569,0.73151,0.74094,0.80581,0.18315,0.39535,0.50051,0.50673,0.44808,0.5479,0.58234,0.71441,0.75719,0.78303,0.18671,0.30993,0.43019,0.29101,0.48542,0.57817,0.68533,0.65659,0.77406,0.15219,0.46077,0.3323,0.35193,0.5877,0.57458,0.56329,0.69814,0.35994,0.17196,0.24881,0.48624,0.56841,0.56624,0.69253,0.2367,0.40198,0.47292,0.67764,0.68235,0.76211,0.23168,0.3763,0.6512,0.64047,0.73596,0.19269,0.43587,0.47241,0.57612,0.35534,0.35524,0.42781,0.050194,0.052682,0.0566
0.34171,0.18375,0.41936,0.35255,0.44681,0.41538,0.40916,0.24823,0.51344,0.38902,0.87364,0.59807,0.75826,0.85731,0.20481,0.40091,0.2407,0.41609,0.38356,0.43985,0.1565,0.26651,0.33926,0.88508,0.55078,0.75518,0.8775,0.17802,0.12989,0.32729,0.35597,0.37852,0.19857,0.47007,0.34683,0.88427,0.49096,0.7155,0.83988,0.24832,0.27826,0.42931,0.45578,0.34676,0.57841,0.38946,0.90661,0.55633,0.73119,0.82579,0.32513,0.39885,0.53472,0.2479,0.54333,0.47712,0.90604,0.56083,0.72198,0.85921,0.2585,0.29323,0.25181,0.49226,0.36383,0.86951,0.50519,0.56817,0.6091,0.11498,0.16114,0.27911,0.31192,0.85111,0.41958,0.50511,0.55659,0.19327,0.25541,0.32656,0.8609,0.42549,0.52944,0.54215,0.20186,0.26904,0.85919,0.45934,0.63465,0.74062,0.30846,0.88353,0.59092,0.66985,0.73537,0.48432,0.23937,0.36227,0.47769,0.29533,0.1797,0.24828,0.18254,0.27365,0.057468
0.54121,0.49949,0.35299,0.34172,0.37087,0.73296,0.52065,0.5127,0.38855,0.59064,0.94355,0.73268,0.69861,0.68008,0.15266,0.16291,0.19169,0.42558,0.75905,0.4531,0.40818,0.57112,0.65936,0.94612,0.66478,0.70144,0.75767,0.10652,0.15469,0.20223,0.7122,0.3986,0.4105,0.45617,0.59931,0.93711,0.62674,0.68937,0.72487,0.21566,0.2021,0.69528,0.44589,0.45628,0.39779,0.58351,0.94317,0.61978,0.66504,0.72829,0.28375,0.71997,0.40268,0.33403,0.45769,0.62833,0.93947,0.66648,0.67965,0.68765,0.49751,0.22672,0.26694,0.22041,0.44292,0.91029,0.57119,0.45257,0.44608,0.31089,0.3908,0.32142,0.34505,0.91363,0.68367,0.60926,0.5298,0.1078,0.22965,0.30575,0.88616,0.59358,0.44222,0.3743,0.23891,0.38631,0.89971,0.59094,0.49078,0.41995,0.28097,0.90544,0.59494,0.61989,0.5544,0.64343,0.34396,0.38669,0.36514,0.31,0.39999,0.36728,0.23018,0.33672,0.057352
0.39836,0.31874,0.081854,0.43256,0.67239,0.70663,0.67589,0.52255,0.33646,0.76762,0.9159,0.79238,0.8836,0.82001,0.050199,0.21906,0.11491,0.23915,0.60322,0.64515,0.21898,0.3326,0.64349,0.8922,0.73862,0.82998,0.76984,0.14626,0.083747,0.21399,0.59887,0.6105,0.214,0.28187,0.65836,0.89506,0.75055,0.84241,0.77215,0.25126,0.48349,0.66619,0.62217,0.3677,0.26829,0.70427,0.89921,0.7587,0.86682,0.79483,0.16311,0.56572,0.61754,0.19783,0.31609,0.61367,0.90818,0.74006,0.81262,0.77242,0.39088,0.46108,0.14291,0.26363,0.46623,0.90807,0.61259,0.76461,0.69503,0.21009,0.35544,0.35318,0.34346,0.93434,0.48321,0.71596,0.61141,0.36729,0.27858,0.2293,0.92906,0.52053,0.77493,0.64719,0.19683,0.36754,0.8892,0.59024,0.74526,0.66729,0.3154,0.89097,0.49896,0.73548,0.65907,0.69482,0.33776,0.52202,0.4784,0.23258,0.064191,0.086484,0.17934,0.088737,0.054186
0.52878,0.37832,0.47958,0.39726,0.56021,0.48934,0.44557,0.54573,0.5168,0.57142,0.91906,0.71719,0.83676,0.73867,0.23309,0.072778,0.17377,0.21727,0.70452,0.59872,0.59998,0.50185,0.5925,0.92914,0.76822,0.87222,0.79098,0.25978,0.14899,0.30553,0.63214,0.42306,0.50723,0.40238,0.45418,0.89174,0.67652,0.81973,0.71385,0.099268,0.15518,0.64268,0.51308,0.58541,0.49958,0.55796,0.92073,0.75848,0.86276,0.77233,0.21039,0.61966,0.43948,0.54253,0.46956,0.49411,0.90781,0.73738,0.83228,0.74351,0.52713,0.40144,0.3708,0.30635,0.43433,0.8953,0.58459,0.80801,0.59531,0.10844,0.1184,0.29429,0.34254,0.88681,0.52636,0.78588,0.45944,0.17169,0.23199,0.28047,0.86712,0.46958,0.74772,0.46271,0.21513,0.38485,0.87333,0.54202,0.79341,0.44618,0.31056,0.87913,0.38611,0.74284,0.42543,0.47721,0.19966,0.33605,0.17903,0.31531,0.058487,0.22678,0.17593,0.06302,0.14055
