0.137,0.32747,-0.19447,0.40384,0.25718,0.18273,-0.36304,-0.10534,-0.085146,0.20507,0.33453,-0.24313,-0.19538,0.24266,-0.028428
-0.47983,0.44132,-0.24393,-0.282,0.4635,0.11985,0.36909,-0.028261,-0.18188,0.28047,0.25694,-0.28464,-0.38412,0.099681,-0.17045
-0.40619,0.34724,-0.050766,0.26636,-0.4538,-0.031426,0.29906,0.020545,-0.26498,-0.48912,0.17541,-0.15371,-0.3678,-0.29825,-0.31848
-0.41575,-0.024703,0.093007,0.4421,0.054099,0.077663,0.17134,-0.10844,-0.053861,-0.16004,0.35759,-0.07524,-0.11228,-0.015924,-0.1761
0.399,0.29109,0.15051,-0.43823,-0.28439,-0.14231,0.26876,-0.015853,0.012387,-0.21179,0.33526,-0.02907,-0.1641,-0.010414,-0.16696
0.49721,-0.046258,0.12345,-0.11973,0.45718,0.081413,0.20805,-0.041078,0.075561,-0.087827,0.19969,-0.24368,-0.036352,-0.0098596,-0.064117
0.26533,0.093616,-0.14844,-0.40793,-0.47006,0.11363,-0.10934,0.36855,-0.28142,-0.24149,0.44211,-0.04592,-0.38309,-0.085921,-0.11967
0.2567,0.048944,-0.010285,-0.26704,0.18827,0.14699,-0.2401,0.32448,0.074185,-0.464,0.44361,-0.06883,-0.28816,-0.32606,0.066573
0.1653,0.10799,0.0027318,-0.38396,0.18387,0.080587,-0.22353,0.30629,-0.074719,-0.26297,-0.48636,-0.16933,-0.30044,0.022351,0.02804
0.29563,-0.10194,-0.053102,-0.19223,-0.45897,0.091422,-0.26339,0.18481,-0.27013,-0.35723,-0.35378,-0.20399,-0.34907,-0.10411,0.1588
0.39447,0.066698,-0.029349,-0.24306,0.28095,-0.056221,-0.22414,0.19135,-0.12162,0.45126,-0.35396,-0.057047,-0.19908,-0.23186,0.0098137
0.1583,0.083715,-0.12012,-0.38777,0.18438,0.14505,-0.12188,0.25089,0.075874,-0.10785,0.32892,-0.33583,-0.19967,-0.0051008,0.074735
0.074956,-0.31723,-0.051108,-0.21344,-0.4755,0.23189,0.079686,0.36448,0.070861,-0.37267,0.40403,-0.14729,0.26843,-0.41903,0.06981
0.153,0.45751,-0.19041,-0.22537,0.097603,0.026797,0.45582,0.37926,-0.030154,-0.44521,0.38466,-0.28752,-0.48977,-0.2694,-0.14541
0.32479,0.010218,0.4415,0.22839,0.15412,0.23611,-0.4278,0.49239,-0.077096,-0.42195,0.34628,-0.31162,0.12369,0.11889,-0.20161
0.14346,0.029495,-0.22537,-0.32422,0.40054,0.40212,-0.10102,0.44883,0.066181,-0.41007,0.30685,-0.16446,-0.378,-0.48396,0.060505
0.29599,-0.40712,-0.30304,0.39197,-0.34848,0.18387,-0.16825,0.42543,-0.0048214,-0.40773,-0.059375,-0.24635,-0.47444,-0.094701,-0.17783
0.17816,0.094855,-0.29373,-0.45439,0.13028,0.36054,-0.12051,-0.33923,0.11306,-0.25485,0.28079,-0.27749,0.44569,-0.34291,0.057452
-0.014143,0.42732,-0.033508,-0.21441,-0.023973,-0.11618,-0.12716,0.21888,-0.1972,-0.35834,0.35029,0.46857,-0.42886,-0.17995,-0.15176
0.45474,-0.035168,-0.11744,0.42197,0.024858,0.17984,-0.11139,-0.42821,0.035568,-0.4153,0.46649,-0.11513,-0.28958,-0.13047,0.098158
0.44747,0.25693,-0.0028778,0.34313,0.18526,0.13304,-0.063308,-0.48243,-0.010669,0.48041,0.26723,-0.25868,0.41722,-0.23207,-0.051475
0.36559,-0.31054,0.064563,-0.10393,0.11186,0.078351,-0.070807,0.49543,-0.1194,-0.49337,0.39958,-0.21446,-0.245,-0.37884,-0.077234
-0.058686,0.27347,0.01818,-0.35876,-0.21844,0.06131,-0.18883,0.32842,-0.38377,-0.43806,0.46188,-0.27201,-0.26469,-0.22054,-0.25584
0.12286,-0.079607,-0.062941,-0.28953,-0.46816,-0.043276,-0.29368,0.45375,-0.047576,0.46559,0.40253,-0.15169,-0.25915,-0.049669,-0.076308
0.29895,0.062899,-0.26908,-0.28191,0.37098,0.14593,-0.25146,0.26535,-0.076441,-0.3488,0.46534,0.029612,0.42973,0.026059,0.11331
0.43814,0.15448,-0.17656,-0.42285,0.27869,-0.07006,-0.28494,0.144,0.022464,-0.2545,0.39934,-0.11277,-0.26641,-0.0064229,0.18362
0.48436,0.23328,-0.087348,-0.11588,0.29986,0.02012,-0.23708,0.024808,-0.36488,0.39815,-0.22691,-0.26041,-0.24017,-0.2054,0.20903
0.34219,0.16092,0.0081246,-0.15127,0.31347,0.035518,-0.46952,0.25019,-0.15792,-0.11678,0.42703,-0.11818,-0.30448,-0.17648,0.15381
0.25222,0.034271,0.018497,-0.28949,0.2315,0.073964,-0.17849,0.23383,-0.18834,-0.48957,0.009259,-0.25854,-0.44715,-0.072988,0.2485
0.05603,-0.041465,-0.20995,-0.35965,0.16428,0.18019,-0.24112,0.28306,0.025688,-0.19636,0.49832,-0.040293,-0.11272,0.092023,0.049477
0.30958,0.04217,-0.14278,-0.24969,-0.069534,-0.082872,-0.13288,-0.20315,0.2669,0.27665,-0.43321,0.034158,-0.24712,-0.25149,-0.03382
0.32397,0.21372,-0.093404,-0.25562,0.034876,-0.035393,-0.10751,-0.27451,-0.35772,0.34439,-0.46933,-0.052143,-0.25079,-0.3004,0.039176
0.42503,0.26989,-0.16149,-0.14082,0.0097345,-0.059496,-0.22189,-0.13867,0.13625,0.31827,-0.44908,0.12197,-0.09951,-0.12046,-0.018923
0.38829,0.027715,-0.2889,-0.13159,-0.17233,-0.01929,-0.19361,-0.019878,0.22263,0.25309,0.28693,0.12891,-0.21023,-0.28343,-0.01237
0.26083,0.37128,-0.091802,-0.29935,-0.11177,-0.072721,-0.27098,-0.036027,-0.47521,0.15898,0.18196,0.0091422,-0.22725,-0.34434,-0.039714
0.36613,0.019536,-0.07426,-0.26651,0.0342,0.045611,-0.16039,-0.045928,0.44579,0.25058,0.46285,0.028006,-0.24195,-0.23035,-0.028995
0.13986,0.47664,-0.36001,0.338,0.18269,-0.37232,-0.31362,-0.027944,-0.27554,0.47541,0.30114,-0.19229,-0.16541,0.19016,-0.45521
0.043826,0.22568,-0.030121,-0.29916,-0.29624,0.39432,-0.28095,-0.25331,-0.1272,-0.46975,0.16245,0.43439,-0.42706,0.12361,-0.3421
0.19859,0.1067,0.065747,0.13391,0.32016,0.28839,-0.19152,-0.17091,0.31828,0.33159,-0.30913,0.27442,-0.00013346,-0.052459,0.031243
-0.47825,-0.04061,-0.3256,0.20274,0.20147,-0.43017,0.19201,0.40935,-0.4514,0.2419,-0.2687,-0.32366,0.19536,0.15475,-0.15134
-0.12495,-0.0011344,0.25866,0.13127,0.2795,-0.2102,-0.37962,0.41609,-0.10363,0.2954,-0.49076,0.059737,-0.10093,0.22514,0.16188
0.26125,0.28849,-0.10878,-0.35859,-0.20063,0.088791,-0.3147,0.28195,0.088436,-0.49089,0.28873,-0.37594,-0.25625,-0.13119,-0.22254
0.36285,-0.10932,0.14537,0.12472,-0.29751,-0.46248,0.31058,0.087414,0.11143,-0.14505,-0.24022,0.013342,-0.49792,0.40849,0.44913
0.24938,0.01471,0.042462,0.20505,-0.091819,0.36242,-0.4895,-0.08623,0.085371,-0.13839,-0.32069,0.042917,0.4966,0.37402,-0.47725
0.37561,0.058086,-0.28275,0.044189,-0.21011,0.31263,-0.14334,-0.1692,0.16196,-0.077701,0.46447,0.13709,-0.37359,0.40976,-0.28077
-0.45554,0.49132,-0.38849,-0.2898,-0.37542,0.020311,0.07026,-0.3709,0.19874,-0.49538,0.078793,-0.22246,0.17011,0.13725,-0.029992
0.35057,0.35655,-0.14747,0.03865,0.16352,0.32759,0.47764,-0.13289,0.19507,0.27713,0.16615,-0.30926,0.12925,0.084733,-0.26024
