1418.2,1115.3,1107.4,2262.9,776.83,1190.5,1078.7,3267.4,1237.3,2395.9,1406.4,3017.3,2695.7,1185.1,1134
732.43,631.42,649.92,1639.8,546.1,743.4,541.3,1683.1,602.69,1174.2,779.79,1528.2,1421.3,689.27,591
682.97,638.91,629.95,1591.6,531.37,678.1,448.63,1262.5,605.63,1222.8,794.05,1359.6,1482.4,638.65,610.83
856.41,719.38,711.51,1709.4,588.54,771.26,532.51,1588.1,631.9,1400.8,827.89,1726.5,1791,692.7,692.51
657.33,580.95,622.46,1574.2,551.06,657.04,432.29,1347.5,491.89,965.38,643.23,1404.8,1434,621.85,637.76
3068.6,1995.5,1898.8,3591.5,1454.2,2774,2455,6205.8,1901.4,6788.6,2551,5683.1,4543,2553.7,2898.1
1388.1,2396.2,1451.8,1356.8,719.57,1261,1427.5,1810.8,1435.5,3188.6,1379.8,1858.6,1316.5,1641.9,2287.8
775.69,1172.5,749.42,955.53,576.12,845.85,743.3,1166.3,938.11,1681.6,935.04,1156.1,1077.1,1115.6,1069
2539.4,4387.4,2630.8,2048.6,1020.9,2298,2393.2,3098.7,2346.8,6023.8,1995.4,3274.2,1774.3,2511,3897.4
576.41,758.02,548.09,804.22,503.42,639.28,400.81,832.26,739.44,1096.8,653.02,988.34,857.97,775.6,533.48
855.97,1476.5,847.58,1041.5,568.28,835.47,703.39,1295.4,922.52,1956.8,902.28,1245.4,991.83,967.13,1017.6
3042.2,5246.8,3089,2331.6,1152.1,2640.7,3008,3346.1,2490,7597.1,2511.2,3727.9,1802.6,2988.7,5377.1
803.94,888.77,864.54,1125.5,762.46,862.86,826.41,1402.5,737.97,1707.5,887.3,1846.7,1958.9,1151.3,722.65
919.82,1108.4,865.13,968.1,662.73,809.37,644.92,1858.3,895.42,2417.1,975.59,1978.9,2023,1095.5,866.2
858.9,912.39,875.84,1317.6,724.01,864.62,713.8,1577.6,649.66,1760.4,843.57,1756.1,1933.6,1283,697.32
946.48,936.11,1033.8,1313.1,772.78,938.67,772.13,1565.3,666.81,1673.3,800.06,1894.1,1874.3,1308.6,713.57
640.98,808.67,715.36,1059,629.34,763.07,517.04,1267,559.32,1299.3,657.12,1335.5,1520.3,1112.6,582.68
