1134,142.83,3.1087,53.905,61.723,-104.99,-145.71,-41.54,42.569,-111.23,-200.31,-123.51,-166.98,-237.44,-85.547,-168.03
142.83,877.92,132.77,31.506,16.376,47.262,3.6897,-100.12,-85.857,15.157,-156.84,-182.1,-230.09,-134.16,-181.88,-255.54
3.1087,132.77,742.74,225.39,-119.95,-47.715,61.329,43.218,-138,-105.51,-64.558,-86.358,-156.45,-219.09,-94.609,-222.11
53.905,31.506,225.39,702.4,-122.24,-93.768,-72.149,176.01,-54.601,-119.14,-84.61,25.882,-144.32,-277.98,-59.874,-109.7
61.723,16.376,-119.95,-122.24,2180.2,1.3658,-50.204,-158.06,-94.995,-171.63,-250.73,-295.42,-196.06,-176.65,-255.02,-324.92
-104.99,47.262,-47.715,-93.768,1.3658,1528.1,84.791,-130.46,-162.82,-207.83,-232.77,-273.92,139.11,-65.188,-213.08,-344.22
-145.71,3.6897,61.329,-72.149,-50.204,84.791,1384.3,157.39,-447.18,-134.07,-30.065,-135.28,-227.75,-88.204,-188.31,-207.98
-41.54,-100.12,43.218,176.01,-158.06,-130.46,157.39,1059.4,-200.03,-166.65,-53.764,-26.541,-167.76,-284.2,-52.902,142.89
42.569,-85.857,-138,-54.601,-94.995,-162.82,-447.18,-200.03,2159,-64.69,-274.45,-188.02,-73.402,-199.94,-13.378,-182.85
-111.23,15.157,-105.51,-119.14,-171.63,-207.83,-134.07,-166.65,-64.69,1023.2,150.52,-41.21,-5.2174,158.04,-90.085,-107.9
-200.31,-156.84,-64.558,-84.61,-250.73,-232.77,-30.065,-53.764,-274.45,150.52,919.67,228.03,-104.14,17.168,42.567,86.808
-123.51,-182.1,-86.358,25.882,-295.42,-273.92,-135.28,-26.541,-188.02,-41.21,228.03,877.14,-170.18,-110.67,138.09,369.98
-166.98,-230.09,-156.45,-144.32,-196.06,139.11,-227.75,-167.76,-73.402,-5.2174,-104.14,-170.18,1638.8,75.225,-34.232,-179.4
-237.44,-134.16,-219.09,-277.98,-176.65,-65.188,-88.204,-284.2,-199.94,158.04,17.168,-110.67,75.225,1563.1,-56.629,-20.59
-85.547,-181.88,-94.609,-59.874,-255.02,-213.08,-188.31,-52.902,-13.378,-90.085,42.567,138.09,-34.232,-56.629,1095.5,80.142
-168.03,-255.54,-222.11,-109.7,-324.92,-344.22,-207.98,142.89,-182.85,-107.9,86.808,369.98,-179.4,-20.59,80.142,1548.3
