1,0.018637,-0.049723,0.069062,-0.025469,-0.049836,-0.016121,-0.082347,-0.1475,-0.11864,-0.065724,-0.15607,-0.14318,-0.11475,-0.070173
0.018637,1,0.083594,-0.13002,-0.045931,-0.038601,-0.059612,-0.045284,-0.10762,-0.08117,-0.11545,-0.1171,-0.14578,-0.18529,-0.1667
-0.049723,0.083594,1,-0.023376,-0.015318,-0.012009,-0.0015783,-0.09871,-0.12155,-0.036392,-0.075753,-0.10216,-0.18027,-0.17645,-0.16455
0.069062,-0.13002,-0.023376,1,0.08645,-0.04531,-0.028109,-0.08146,-0.1562,-0.17222,-0.12459,0.021819,-0.072603,-0.12638,-0.10648
-0.025469,-0.045931,-0.015318,0.08645,1,0.17623,0.084154,-0.16373,-0.13274,-0.16409,-0.15445,-0.13051,-0.076836,-0.12522,-0.051801
-0.049836,-0.038601,-0.012009,-0.04531,0.17623,1,0.4119,-0.19905,-0.23066,-0.22994,-0.17029,-0.18501,-0.17613,0.087178,0.070918
-0.016121,-0.059612,-0.0015783,-0.028109,0.084154,0.4119,1,-0.18447,-0.263,-0.28928,-0.10643,-0.15659,-0.16163,-0.010935,0.22511
-0.082347,-0.045284,-0.09871,-0.08146,-0.16373,-0.19905,-0.18447,1,0.021714,-0.14394,-0.13795,0.32769,0.14796,-0.067329,-0.10158
-0.1475,-0.10762,-0.12155,-0.1562,-0.13274,-0.23066,-0.263,0.021714,1,0.24061,-0.036677,-0.068086,0.14361,-0.031096,-0.11038
-0.11864,-0.08117,-0.036392,-0.17222,-0.16409,-0.22994,-0.28928,-0.14394,0.24061,1,0.17524,-0.18667,-0.15488,-0.10364,-0.25556
-0.065724,-0.11545,-0.075753,-0.12459,-0.15445,-0.17029,-0.10643,-0.13795,-0.036677,0.17524,1,-0.12931,-0.13351,-0.088761,-0.02421
-0.15607,-0.1171,-0.10216,0.021819,-0.13051,-0.18501,-0.15659,0.32769,-0.068086,-0.18667,-0.12931,1,0.24397,-0.044397,-0.065462
-0.14318,-0.14578,-0.18027,-0.072603,-0.076836,-0.17613,-0.16163,0.14796,0.14361,-0.15488,-0.13351,0.24397,1,0.062982,0.0011188
-0.11475,-0.18529,-0.17645,-0.12638,-0.12522,0.087178,-0.010935,-0.067329,-0.031096,-0.10364,-0.088761,-0.044397,0.062982,1,0.29864
-0.070173,-0.1667,-0.16455,-0.10648,-0.051801,0.070918,0.22511,-0.10158,-0.11038,-0.25556,-0.02421,-0.065462,0.0011188,0.29864,1
