-0.36167,-0.047572,-0.16067,-0.084998,0.18007,0.0054803,0.0095017,-0.077892,0.24704,0.14157,0.43529,-0.28652,0.42662,0.10365,0.25932
0.38091,-0.23368,0.11908,-0.0086143,0.076827,-0.1591,-0.38202,0.0083623,-0.32177,-0.022834,-0.2917,0.2134,0.20144,0.3991,0.11178
0.48468,0.0036457,-0.028274,-0.25806,-0.26015,0.073955,-0.26665,-0.20076,-0.088277,0.011953,0.32091,0.10803,0.15424,-0.30981,0.23987
-0.32502,-0.0096853,-0.21784,-0.39474,-0.42278,0.44393,-0.44528,-0.35153,-0.47642,0.4116,-0.051464,-0.49067,0.1074,0.058884,0.37852
0.18467,-0.19241,-0.1099,0.34124,0.29391,0.18168,-0.26591,-0.20211,-0.13632,-0.10431,-0.20658,0.26113,0.16867,0.022382,0.10321
-0.46729,-0.21522,0.32826,-0.34401,-0.30839,-0.0099223,-0.0091927,0.23491,-0.40221,0.064788,-0.1951,-0.075767,-0.33309,0.13424,-0.25071
0.2815,0.45765,0.060951,-0.21582,-0.0038803,0.061466,0.15196,-0.20083,-0.45964,0.062345,-0.069827,-0.3359,-0.35501,-0.29767,-0.063326
-0.17386,0.2803,-0.13462,-0.45345,-0.42041,0.40413,-0.36251,-0.25457,0.46457,-0.15628,-0.21074,-0.049694,0.12763,-0.31928,-0.24001
0.46928,0.41765,0.40484,0.46921,0.43005,-0.15656,-0.45708,0.093512,0.12557,-0.039155,0.038082,-0.18918,0.18075,0.17528,0.35671
0.10732,0.3768,0.22084,-0.2704,-0.48724,-0.40588,-0.28356,0.45333,-0.24025,-0.22711,0.33685,-0.09912,-0.17191,0.39342,-0.4835
-0.15809,0.26479,-0.36075,-0.34621,0.11638,-0.21963,0.16102,-0.10148,-0.060467,-0.31602,0.36684,0.29582,-0.13679,-0.39358,0.38749
-0.22878,0.38228,0.44824,0.38978,0.22034,-0.10866,-0.43391,-0.32471,0.050314,-0.16707,-0.17715,0.16598,0.16097,-0.019852,-0.47342
0.40748,0.27454,-0.086493,-0.48915,0.35879,-0.23804,0.23067,0.27875,0.11041,-0.27032,-0.036963,0.0012043,-0.19414,-0.17767,-0.073464
-0.24903,0.38965,-0.081707,-0.13395,0.29991,0.020039,-0.15775,0.3041,0.4763,-0.038401,-0.36082,-0.057088,0.13964,0.1735,0.16062
-0.40559,-0.21924,0.33944,-0.11895,0.37152,-0.38026,0.41042,0.099373,0.061276,0.27186,0.38339,-0.015309,0.13186,0.010309,-0.39794
-0.27208,-0.49739,0.42679,0.17535,0.0087263,0.17332,-0.24964,-0.094766,0.339,0.32695,0.071133,0.1684,-0.017581,-0.31784,-0.08308
-0.13972,-0.32196,0.10377,0.21392,-0.29989,0.2068,-0.36069,-0.046173,-0.1539,0.48594,0.023375,-0.069968,-0.16141,0.42415,0.10373
-0.13413,-0.25773,0.28178,-0.41356,-0.065318,-0.051101,0.12923,-0.33532,0.19428,0.17642,0.40669,0.22535,-0.41712,-0.32017,-0.26708
-0.09571,0.26108,-0.016432,0.41186,0.42598,-0.31477,0.28217,-0.27641,-0.41199,0.39687,-0.25136,-0.32847,0.36172,-0.25387,0.1355
0.20777,0.31033,0.29415,0.22678,0.059615,-0.45683,0.40063,-0.43786,0.14172,-0.34236,-0.45378,-0.44655,-0.25527,0.32141,0.48603
