0.10266,-0.48247,0.11408,0.48806,-0.32211,0.32518,-0.32274,0.10439,0.0060476,0.43937,-0.23678,0.37752,-0.15752,-0.27424,0.44146,-0.32515
0.21259,-0.14751,0.009576,-0.27772,-0.12369,0.24604,0.16168,0.25865,0.084578,0.419,0.075453,-0.164,0.1986,-0.03455,0.029462,0.32543
0.016462,-0.34348,0.29118,-0.47483,-0.37744,0.17105,0.39584,0.40562,0.0021688,0.31359,-0.055717,-0.48936,-0.044986,-0.22616,-0.38056,0.14351
0.049548,-0.37472,-0.0014806,0.47805,-0.31369,0.27203,-0.15468,-0.24805,-0.20539,0.3173,-0.11091,-0.053139,-0.053544,-0.38986,-0.36141,-0.36969
0.22987,-0.34095,-0.033954,0.023435,0.0023606,0.33913,0.42016,-0.005251,0.29931,-0.49791,0.21803,0.20165,0.25319,-0.30216,0.32829,0.35694
0.13021,-0.46684,-0.40938,0.43577,-0.27924,0.30262,0.086956,0.34277,0.072921,0.34615,0.10212,0.40359,0.15209,-0.31161,0.29301,0.12841
0.23404,-0.13225,0.13018,-0.2648,-0.08077,0.28065,-0.19577,0.46623,0.3966,-0.26808,0.23183,-0.31246,-0.48894,-0.48575,0.08354,-0.087293
0.2511,-0.023414,0.08643,-0.28146,0.038704,0.23876,-0.33545,0.37807,0.36988,-0.27761,0.31748,-0.35776,-0.43333,0.46187,-0.01232,-0.028102
0.25285,-0.22097,0.16262,-0.25132,-0.0080203,0.25971,-0.25364,0.45674,0.34632,-0.2761,0.29012,-0.30214,-0.42848,0.48196,0.0035243,-0.17277
0.22643,-0.17222,0.15084,-0.21414,0.020658,0.27776,-0.16318,0.43655,0.37045,-0.20007,0.23643,-0.27846,0.48361,0.48115,0.081959,-0.22765
0.1759,-0.26767,0.0986,-0.25891,0.008721,0.21734,-0.24445,0.46009,0.47713,-0.21912,0.34798,-0.29727,-0.49818,0.48428,0.085421,-0.11373
0.17361,-0.11503,0.078214,-0.30804,-0.016011,0.21405,-0.33202,0.42594,0.44789,-0.23382,0.39017,-0.44299,-0.48122,0.47151,-0.0050216,0.0071069
0.1459,0.35066,0.18709,-0.16865,0.21103,0.35128,0.24314,0.49459,0.28965,-0.43647,0.19265,0.024307,-0.44849,0.41067,0.24471,0.22873
-0.18248,0.14009,-0.094671,-0.48439,-0.3244,0.39287,-0.23358,0.088686,-0.13605,0.18111,0.06556,-0.087331,-0.10447,0.082739,-0.04451,-0.0028653
0.091247,-0.2535,-0.48945,-0.22265,0.022981,0.42409,0.36634,0.42476,0.18237,0.1506,0.10574,0.35158,0.26556,-0.3944,-0.41342,-0.27224
0.14442,-0.26801,0.15632,0.027664,0.29571,0.35971,0.011286,-0.43974,0.40503,0.46521,0.22549,0.23357,-0.41271,0.47307,-0.45934,0.087202
0.15267,-0.26134,0.16381,-0.10818,0.29776,0.33629,0.12533,0.35823,0.1635,0.35713,0.19306,-0.24161,-0.48764,-0.47787,-0.016516,-0.2213
-0.035785,-0.40364,-0.17528,0.35153,-0.2195,0.31104,-0.48624,0.20344,0.079945,0.1629,0.14033,-0.054991,0.10914,0.33961,0.23275,-0.13897
-0.41968,-0.093258,0.36139,-0.26397,-0.13433,0.30906,-0.29266,0.057589,-0.010831,-0.43759,0.12772,0.043371,0.28077,-0.29357,-0.11536,0.30415
0.11164,0.29724,0.31654,-0.064008,0.069134,0.086205,0.045444,0.30981,0.45659,0.37204,0.011057,0.23215,0.26205,-0.38784,-0.33498,0.42879
0.35954,-0.17666,-0.23589,0.47423,-0.2502,0.2425,-0.11354,0.27447,0.27013,0.43787,-0.070802,-0.19608,-0.080966,-0.33919,0.17165,0.26103
0.23907,-0.01783,0.14382,-0.18652,-0.38628,0.47171,-0.23909,0.135,-0.45116,0.48392,-0.11596,0.49332,0.075182,0.070227,-0.02067,0.33956
0.12257,-0.13184,-0.44812,-0.39336,0.41846,0.1118,0.27476,0.15005,-0.32904,-0.45162,0.14328,0.18169,0.033704,0.22577,-0.49886,-0.40888
0.29981,-0.26281,-0.44952,-0.48391,0.41845,0.13309,-0.35123,0.15206,0.33168,-0.43219,0.051262,-0.14732,0.34494,-0.34566,0.14547,0.44803
0.054562,-0.3425,-0.18454,-0.4153,-0.22141,0.43678,-0.40847,0.38302,0.18998,0.27759,0.072354,0.28959,0.473,0.31932,0.22737,0.16943
0.010072,-0.47695,-0.059771,-0.39124,-0.21528,0.2878,-0.38736,0.37845,-0.0015223,0.40107,0.16903,-0.48273,0.36598,0.42971,0.23106,0.099026
-0.0001001,-0.22152,0.056522,-0.4557,0.012145,0.456,-0.38824,0.43596,0.28517,0.30549,0.21968,-0.46973,0.38634,0.41179,0.26199,0.076354
0.45623,-0.3978,-0.042671,-0.17135,-0.085016,-0.47881,-0.3201,0.32509,0.29002,0.37193,-0.44147,-0.46322,0.29732,0.27825,0.12044,-0.40921
0.41768,0.41533,-0.18654,-0.49481,-0.33432,0.32011,-0.34878,0.49101,0.1506,0.33947,0.26387,0.40665,0.2193,-0.32514,0.33214,-0.44729
